#CODE;ENGLISH;x
ironborn_invasionVASSALS;Все взрослые вассалы религии Утонувшего бога и не находящиеся в заключении, находятся во фракции лоялистов\n;x
ironborn_raid_desc;Этот Правитель владеет Зелеными землями и ничего не знает о Железе и Соли. Объявите войну этим бесхребетикам, и они заплатят Железную цену за свой малодушный образ жизни.;x
ironborn_invasion_succ_tip;[Root.GetTitledFirstNameNoRegnal] занимает всю оккупированную территорию в земле [This.GetFullName];x
EVTDESCironborn_events.1;Недавно для нашего флота был сконструирован огромный корабль. Существует древний обычай железнорожденных, жрец Утопшего бога должен благословить судно дабы на то снизошло благословение божества.;x
EVTOPTAironborn_events.1;Позвольте Священнику благословить судно;x
EVTOPTBironborn_events.1;Бессмысленный жест;x
EVTDESCironborn_events.2;[Root.PrimaryTitle.GetFOA], местный мелкий лорд находится в городе [Root.Capital.GetName] и требует аудиенцию. Он утверждает, что отплывал к далеким пределам Моря Заката и смог вернуться назад. Он наговорил много необычного и чудесного, о том что видел за краем света.;x
EVTOPTAironborn_events.2;Это... интересно. Впустите его;x
EVTOPTBironborn_events.2;Ложь! Ни один человек не может пересечь Закатное Море! Заприте ворота!;x
EVTDESCironborn_events.3;Удивительные новости Милорд! Луна в провинции [Root.Capital.GetName] привела рыбаков к древнему, огромному затонувшему кораблю…;x
EVTOPTAironborn_events.3;Я исследую его лично!;x
TOOLTIPironborn_events.3GOOD;Вы нашли потерянные сокровища среди обломков судна\n;x
TOOLTIPironborn_events.3BAD;Ваши поиски ничего не дали\n;x
EVTOPTBironborn_events.3;[Root.job_marshal.GetTitledFirstName] отправится взглянуть;x
EVTOPTCironborn_events.3;Исследование слишком опасно, пусть этим займутся рыбаки;x
EVTDESCironborn_events.4;В древнем корабле нашлось много сокровищ, мы нашли сундуки золота и серебра и многие бочки и ящики, полные прекрасных товаров!;x
EVTOPTAironborn_events.4;Прекрасный трофей!;x
EVTDESCironborn_events.5;Сколько мы не обследовали корабль, мы не нашли ничего ценного, весь наш трофей это гнилая древесина да останки моряков.;x
EVTOPTAironborn_events.5;Пустая трата времени;x
EVTDESCironborn_events.6;[Root.job_marshal.GetTitledFirstName] вернулся после обследования кораблекрушения, в ходе которого было найдено много ценностей. По закону, это моя собственность, но возможно его нужно наградить?;x
EVTOPTAironborn_events.6;Закон есть закон;x
EVTOPTBironborn_events.6;Он нашел, он и получит;x
TOOLTIPironborn_events.3GOODMAM;[This.GetTitledFirstName] найдет потерянные сокровища на месте крушения\n;x
TOOLTIPironborn_events.3BADMAM;[This.GetTitledFirstName] ничего не найдет\n;x
EVTDESCironborn_events.7;После долгого исследования кораблекрушения, [Root.job_marshal.GetTitledFirstName] нашёл только гниющую древесину и старые кости.;x
EVTOPTAironborn_events.7;О, хорошо;x
EVTDESCironborn_events.8;Кажется, что кораблекрушение было очень сильным, [Root.job_marshal.GetTitledFirstName] неаккуратно ступил и на него обрушился корпус. Многие получили сметрельные травмы, [Root.job_marshal.GetTitledFirstName] получил ужасную рану, нанесенную осколками древесины.;x
EVTOPTAironborn_events.8;Бог ты мой;x
EVTDESCironborn_events.60;Моя морская жена, захваченная во время рейда, ждёт ребёнка;x
EVTOPTAironborn_events.60;Она удостоилась чести;x
EVTDESCironborn_events.62;Мой муж, это чудовище схватившее меня в своём набеге, позвало меня к нему в каюту. Я прошла в комнату не вызвав подозрений у охранников, они не нашли нож, спрятанный в моём платье...;x
EVTOPTAironborn_events.62;Он умрёт!;x
EVTDESCironborn_events.63;[From.GetFirstName], моя [Root.GetMyConsortName], была со мной в постели как вдруг вытащила из своей одежды нож! Как она смогла пронести его мимо охранников?!;x
EVTOPTAironborn_events.63;Грязная шлюха!;x
TOOLTIPironborn_events.62SURVIVE;[This.GetFirstName] ускользает невредимой\n;x
make_salt_wife;Будет хороша как [From.GetMyConsortNameCap];x
make_salt_wife_desc;[Root.GetFirstNameWithDynasty] будет хороша как [From.GetMyConsortNameCap];x
EVTDESC312001;Одна из моих морских жен родила нового щенка. [From.GetFirstName] может стать моим законным, но от 'морской жены' дети будут наследовать, только если нет сыновей от каменной жены.;x
EVTDESC312001B;Одна из моих морских жен родила нового щенка. [From.GetFirstName] считается моим законным, но, к сожалению, отродье от 'морской жены' не пережило рождения.;x
EVTOPTD301;Я могу признать эту Морскую жену когда-нибудь;x
EVTOPTD301B;Утонувший Бог не поддержал морскую жену;x
EVTDESCironborn_events.11;Ваш [From.GetRootRelation] [From.GetTitledFirstName] долгое время считался погибшим, его корабль сразил Штормовой Бог во время плавания в море. Но сейчас он идет через зал... и он изменился. Он одет в грубую одежду, в его руках кривой посох. Он говорит, что утонул, но Утонувший Бог решил пощадить его, дабы он служил ему.;x
TOOLTIPkingsmootvotecountA;Вы получили §Y[Root.election_votes.GetValue]§! голосов\n;x
TOOLTIPkingsmootvotecountB;[From.GetTitledFirstName] получил[From.GetEndA] §YFrom.election_votes.GetValue]§! голосов\n;x
TOOLTIPkingsmootchampionA;[This.GetTitledFirstNameWithDynasty] был одним из ваших сторонников/защитников\n;x
TOOLTIPkingsmootchampionB;[This.GetTitledFirstNameWithDynasty] был одним из [From.GetHerHis] сторонников/защитников\n;x
opinion_kingsmoot_champion;Поддерживал[_] меня на Вече;x
d_kingsmoot;Вече;x
EVTDESCkingsmoot.1;[From.GetTitledFirstName] покинул нас, присоединившись к Утонувшему Богу в его подводных чертогах. Новый король должен быть избран на Вече, как это было у железорожденных когда-то давно. Все лорды и капитаны государства [From.PrimaryTitle.GetName] должны собраться в течении двух месяцев и избрать нового короля, чтобы тот правил ими.;x
EVTOPTAkingsmoot.1;Я получу корону;x
EVTOPTAkingsmoot.1B;Я не могу в этом участвовать;x
TOOLTIPkingsmoot.3;Вече пройдет в течении двух месяцев. Большинство дней капитаны пируют\n;x
EVTDESCkingsmoot.2;[FromFrom.GetTitledFirstName] отошел в подводные чертоги Утонувшего Бога. [From.GetFirstNameWithDynasty] занял трон, но древний закон гласит, что новый король должен быть выбран на вече, как в старые времена. Все лорды и капитаны государства [FromFrom.PrimaryTitle.GetName] должны собраться в течении двух месяцев и избрать нового короля, чтобы тот правил ими.;x
EVTOPTAkingsmoot.2;Я не могу участвовать;x
EVTOPTBkingsmoot.2;Я выйду вперед!;x
TOOLTIPEVTOPTBkingsmoot.2;Вы будете участвовать в выборах как правитель земли [FromFrom.PrimaryTitle.GetName].\nДва месяца пиршеств должно пройти до выбора\n;x
EVTOPTCkingsmoot.2;Я буду присутствовать и отдам свой голос;x
EVTDESCkingsmoot.7;После стольких дней попытка заручиться поддержкой для своей кандидатуры на вече кажется вам безнадежной. Немного капитанов поддерживает вас, ни один из великих лордов не окажет вам поддержку. Очевидно, вы должны снять свою кандидатуру.;x
EVTOPTAkingsmoot.7;Будут и следующие вече;x
EVTDESCkingsmoot.8;После многих дней пиршества и политиканства, все лорды и капитаны, а также люди, имеющие право голоса, прибыли на вече. Основные претенденты на трон готовы выступить и предложить свои подарки, после чего будет голосование.;x
EVTOPTAkingsmoot.8;Да начнется вече!;x
TOOLTIPkingsmoot.9;[This.GetTitledFirstNameWithDynasty] является одним из кандидатов на трон;x
EVTOPTBkingsmoot.8;Никто не выступает против меня;x
EVTDESCkingsmoot.9;Вече вот-вот начнется и вы один из главных претендентов на трон. Традиционно каждый кандидат предлагает подарки всем лордам и капитанам, которые недоброжелательно смотрят на скупых претендентов...;x
EVTOPTAkingsmoot.9;Я усыплю их своим великим богатством;x
TOOLTIPkingsmoot.9large_gift;Каждый проголосовавший получает подарок в зависимости от ранга: от 6 до 100 золотых\n;x
#TOOLTIPkingsmoot.9large_gift;Каждый, кто проголосует за вас, получит подарок в зависимости от ранга: от 6 золотых за самый низкий, и до 100 золотых за персонажей Королевского уровня\n;x
EVTOPTBkingsmoot.9;Я предложу достаточно золота и сокровищ;x
TOOLTIPkingsmoot.9regular_gift;Каждый проголосовавший получает подарок в зависимости от ранга: от 3 до 50 золотых\n;x
#TOOLTIPkingsmoot.9regular_gift;Каждый, кто проголосует за вас, получит подарок в зависимости от ранга: от 3 золотых за самый низкий, и до 50 золотых за персонажей королевского уровня.\n;x
EVTOPTCkingsmoot.9;Предложить обычные подарки;x
TOOLTIPkingsmoot.9small_gift;Каждый проголосовавший получает подарок в зависимости от ранга: от 1 до 25 золотых\n;x
#TOOLTIPkingsmoot.9small_gift;Каждый, кто проголосует за вас, получит подарок в зависимости от ранга: от 1 золотых за самый низкий, и до 25 золотых за персонажей королевского уровня.\n;x
EVTOPTDkingsmoot.9;Мне нечего предложить;x
EVTOPTEkingsmoot.9;Я дам великое изобилие за Закатным морем;x
TOOLTIPkingsmoot.9sunset_sea;На Вече вы даёте диковинное обещание - организовать всеобщий поход через Закатное море в неизведанные земли, если станете новым правителем\nЭто повышает шансы, что §Yсумасшедшие§! и §Yмистики§! проголосуют за вас, но §Yциники§! или §Yучёные люди§! не поддержат;x
EVTOPTFkingsmoot.9;Я предлагаю дар милосердия, позволяю им сохранить свои головы!;x
TOOLTIPkingsmoot.9threats;На Вече вы обещаете расправой тем, кто вас не поддержит\nЭто повышает шансы, что §Y трусы§! проголосуют за вас. Вероятно, §Yзапуганные§! также будут за вас. Но если не угрожать, §Yхрабрым§! или §Yвысокомерным§!, то они не проголосуют.;x
EVTOPTGkingsmoot.9;Я предлагаю мир и процветание;x
TOOLTIPkingsmoot.9peace;На Вече вы обещаете принести мир и процветание, прекратив все войны.\nЭто повышает шансы, что §Yциники§!, §Yпацифисты§! и не воинственные персонажи проголосуют зав ас. §YАмбициозные§! или §Yвоинственные§! с меньшим желанием проголосуют.;x
EVTDESCkingsmoot.10;Все лорды и капитаны, наконец, созваны на вече и главные претенденты готовы выступить и дать подарки. Кого вы поддержите?;x
EVTOPTAkingsmoot.10;[From.GetFirstNameWithDynasty] сделал[From.GetEndA] хорошую работу, пока;x
kingsmoot.10sunset_sea;[This.GetTitledFirstNameWithDynasty] обещает переправить людей через Закатное море где, как [This.GetSheHe] говорит, мы найдем великое изобилие\n;x
kingsmoot.10threats;[This.GetTitledFirstNameWithDynasty] много угрожает, обещая отомстить всем, кто выступит против\n;x
kingsmoot.10peace;[This.GetTitledFirstNameWithDynasty] обещает принести мир и процветание на острова и воздерживаться от войн и агрессии\n;x
EVTOPTGkingsmoot.10;[candidate_1.GetTitledFirstName] [candidate_1.GetOnlyDynastyName];x
EVTOPTBkingsmoot.10;[candidate_2.GetTitledFirstName] [candidate_2.GetOnlyDynastyName];x
EVTOPTCkingsmoot.10;[candidate_3.GetTitledFirstName] [candidate_3.GetOnlyDynastyName];x
EVTOPTDkingsmoot.10;[candidate_4.GetTitledFirstName] [candidate_4.GetOnlyDynastyName];x
EVTOPTEkingsmoot.10;[candidate_5.GetTitledFirstName] [candidate_5.GetOnlyDynastyName];x
EVTOPTFkingsmoot.10;[candidate_6.GetTitledFirstName] [candidate_6.GetOnlyDynastyName];x
EVTDESCkingsmoot.16;Сундуков с золотом и серебром, кажется, не хватило. Многие капитаны брали ваши дары и ваши слова понравились многим, но, очевидно, вас не изберут королем.;x
EVTOPTAkingsmoot.16;Я не смог купить себе могущество;x
EVTDESCkingsmoot.17;В день вече, [From.GetFirstNameWithDynasty] прибыл[From.GetEndA] на борту экстравагантного корабля, заваленного сундуками с золотом, серебром и сокровищами с далеких земель. Это и [From.GetHerHis] слова помогли получить много сторонников, но их недостаточно, чтобы [From.GetFirstName] занял[From.GetEndA] трон.;x
EVTDESCkingsmoot.161;Все, наконец, собрались, чтобы выбрать себе короля. Лорды и капитаны оценили ваши слова, а также золото, серебро и драгоценные камни, тем самым вы собрали много сторонников. Но, очевидно, что капитанам больше понравился другой претендент.;x
EVTOPTAkingsmoot.161;Это должен был быть я;x
EVTDESCkingsmoot.171;[From.GetFirstNameWithDynasty] шагнул[From.GetEndA] вперед, чтобы получить себе морской трон. Все мужчины почтительно слушали, многие громко поддерживали [From.GetHerHis]. Очень много золота, серебра и драгоценных камней, а также [From.GetHerHis] слова обрали много сторонников, но в конечном итоге, капитаны высказались за другого.;x
EVTDESCkingsmoot.162;Время, наконец, пришло. Вы были уверены, что выберут вас, но, увы, вашим словам не вняли. Многие мужчины поддержали вас, но лорды и капитаны не впечатлены вашими подарками. Они изберут того, кто предложит больше.;x
EVTOPTAkingsmoot.162;Я не долж[GetNaEn] был[GetEndA] торговать собой;x
EVTDESCkingsmoot.172;[From.GetFirstNameWithDynasty] не выиграл[From.GetEndA] выборы, без сомнения, из-за скупости. Было немного золота и серебра для капитанов а [From.GetHerHis] сторонников и слов не было достаточно, чтобы поколебать их.;x
EVTDESCkingsmoot.163;Вече, наконец, увидело вас. Вы взошли на вершину холма в окружении своих заступников. Вы обещали им войны, битвы и грабеж, вы обещали привести последователей Утонувшего Бога к славе. Капитаны не были убеждены и выбрали другого претендента.;x
EVTOPTAkingsmoot.163;Без сомнения, их купили за золото и побрякушки;x
EVTDESCkingsmoot.173;[From.GetFirstNameWithDynasty] взош[From.GetLaYol] на холм в окружении своих заступников. [From.GetSheHeCap] произнес[From.GetNoneE] страстную речь, предложил[From.GetEndA] дары, славу и войны тем, кто выберет [From.GetHerHis]. Капитаны, однако, не поддержали [From.GetHerHis].;x
EVTDESCkingsmoot.164;Вы обещали железорожденным земли за Закатным морем, но они будто бы слепы. Вы рассказали им о бесконечном лете и обильных урожаях. Некоторые капитаны открыто высмеивали вас перед толпой.;x
EVTOPTAkingsmoot.164;Им же хуже;x
EVTDESCkingsmoot.174;На холм взобра[From.GetLasLsya] [From.GetFirstNameWithDynasty], неся странные подарки. [From.GetSheHeCap] обещал[From.GetEndA] привести вас в дивные земли за Закатным морем, если они выберут [From.GetHerHis], где, как [From.GetSheHe] сказал[From.GetEndA], лето не кончается никогда. Капитаны не были впечатлены и многие открыто высмеивали безумца;x
EVTDESCkingsmoot.165;Вече состоялось несмотря на мои обещания мести. Я и мои заступники обещали, что отрубим голову любому, кто отречется от МЕНЯ. Капитанов, однако, это не устрашило и вспыхнула кровавая драка между моими заступниками и врагами, сбросившими меня с холма.;x
EVTOPTAkingsmoot.165;Узурпаторы! Трон мой!;x
EVTDESCkingsmoot.175;[From.GetFirstNameWithDynasty] подня[From.GetLasLsya] на холм. [From.GetSheHeCap] привел[From.GetEndA] заступников, пользовавшихся дурной славой. [From.GetSheHe] начал[From.GetEndA] угрожать всем, кто осмелится выступить против. Капитаны, однако, не испугались и под холмом вспыхнула кровавая драка между заступниками и оппонентами.;x
EVTDESCkingsmoot.166;Вече началось и вы поднялись на холм. Вы умоляли всех присутствующих отказаться от бессмысленной бойни, отбросить грабежи и кровь в пользу мира и процветания. Тем не менее, капитаны не сошлись с вами во взглядах. Некоторые насмехались над вашей трусостью и, несомненно. выборы сегодня не выиграть.;x
EVTOPTAkingsmoot.166;Мой путь был бы лучше старого;x
EVTDESCkingsmoot.176;[From.GetFirstNameWithDynasty] не железорожденн[From.GetAyaYy], [From.GetHerHis] трусливые речи доказали это. На холме, [From.GetSheHe] пообещал[From.GetEndA] положить конец грабежам и убийствам, обещая мир и процветание. Тем не менее, капитаны не хотят мира, они хотят грабить и [From.GetFirstName] лишь подверг[From.GetLasSya] насмешкам и издевательствам.;x
EVTDESCkingsmoot.19;Наконец, вы поднялись на холм, чтобы выступить на вече и получить трон. Ваши речи и подарки были встречены с восторгом, многие великие лорды, капитаны и заступники кричали ваше имя, надрывая горла. Другие претенденты могут только наблюдать, как утопленник признает вас победителем и венчает на правление.;x
EVTOPTAkingsmoot.19;Ура-а-а-а!;x
EVTDESCkingsmoot.20;Вече подошло к концу, [From.GetFirstNameWithDynasty] явно лидирует. [From.GetSheHeCap] хорошо выступил[From.GetEndA] на вершине холма, [From.GetHerHis] речи и подарки встретили восторженные возгласы. Лорды и великие воины поддерживали [From.GetHerHis]. Утопленник объявил [From.GetHerHis] победителем и короновал, теперь [From.GetSheHe] -  [From.GetKingQueen].;x
EVTDESCkingsmoot.22;Пиршества перед вече в самом разгаре, вы и ваши заступники созвали многих капитанов за свой стол и пытаетесь завоевать их голоса. Другой претендент на трон во всеуслышание назвал вас трусом недостойным трона. Капитаны будут требовать от вас ответа на эту провокацию.;x
EVTOPTAkingsmoot.22;Я буду сражаться, чтобы защитить мое достоинство!;x
TOOLTIPkingsmoot.22A;произойдет нелетальная дуэль;x
EVTOPTBkingsmoot.22;Нужно отступить;x
TOOLTIPkingsmoot.22B;Капитаны сочтут вас недостойным и ваша кандидатура на вече будет снята\n;x
EVTDESCkingsmoot.23;Во время пира перед вече, вы и ваши заступники обходите множество залов в поисках претендентов на трон. [From.GetTitledFirstName] является одним из них, [From.GetSheHe] пирует с группой капитанов в то время, как вы подходите и называете [From.GetHerHis] недостойным. [From.GetSheHeCap] в бешенстве встает и бросает вам вызов...;x
EVTOPTAkingsmoot.23;Я согласен!;x
TOOLTIPkingsmoot.23;Произойдет нелетальная дуэль\n;x
EVTDESCkingsmoot.24;[From.GetTitledFirstName] должен отвечать за слова, которые [From.GetSheHe] сказал и драться на дуэли. Страх был явственно виден на [From.GetHerHis] лице при виде вашего меча, и [From.GetSheHe] оспешно покинул зал, обещая с вами поквитаться, когда придет время. Все капитаны теперь считают, что [From.GetFirstName] трус.;x
EVTOPTAkingsmoot.24;[From.GetSheHeCap] никогда не был достаточно хорош для трона;x
EVTDESCkingsmoot.25;Бой был трудным, вы стоите окровавленный, но вы доказали, что достойны бороться за трон. [FromFrom.GetTitledFirstName] побеждён в поединке.. [FromFrom.GetSheHeCap] покидает зал в одиночку, [FromFrom.GetHerHis] заступники перешли на вашу сторону.;x
EVTOPTAkingsmoot.25;Никто не остановит меня;x
EVTDESCkingsmoot.26;Вы избиты до полусмерти в бою, [From.GetTitledFirstName] стоит над вами с видом победителя. Все, что вы можете сделать, это уйти, наблюдая как ваши заступники переходят на [From.GetHerHis] сторону, тем самым растоптав ваши претензии на трон.;x
EVTOPTAkingsmoot.26;Позор глубоко ранит;x
EVTDESCkingsmoot.27;Большие пиршества приютили всех, кто претендует на трон. [From.GetTitledFirstName] был одним из тех кто принимал капитанов, когда [From.GetSheHe] оказался втянутым в драку своим оппонентом по имени [FromFrom.GetTitledFirstName] за честь и славу. [FromFrom.GetFirstName] добился покорности персонажа [From.GetFirstName], доказав, что [From.GetFirstName] не способен править, [From.GetHerHis] защитники перешли на [From.GetHerHis] сторону.;x
EVTOPTAkingsmoot.27;Вече - суровое мероприятие;x
opinion_election_champion;Голосовал[_] за меня;x
EVTDESCkingsmoot.28;Вскоре после начала Вече, новый кандидат заявил о претензии на титул. Он говорит, что он - [iron_king_pretender.GetTitledFirstNameWithDynastyAndTitleNoRegnal], утверждая что он истинный сын человека по имени [iron_king.GetTitledFirstName] [iron_king.GetOnlyDynastyName].  Из за этого его положение упрочилось.;x
EVTDESCkingsmoot.28B;Вскоре после начала Вече, новый кандидат заявил о претензии на титул. Он говорит, что он - [iron_king_pretender.GetTitledFirstNameWithDynastyAndTitleNoRegnal] из Дома [iron_king_pretender.GetOnlyDynastyName], утверждая что он истинный потомок древних королей. Из за этого его положение упрочилось.;x
EVTOPTAkingsmoot.28;Капитаны наверняка распознают самозванца;x
EVTOPTAkingsmoot.29;Может быть, он самозванец?;x
legitimize_salt_child;Наследование подтверждено;x
legitimize_salt_child_desc;Принадлежность вашего соленого ребенка по имени [Root.GetTitledFirstName] подтвердилась. [Root.GetHerHis] нужно включить в линию наследования;x
construct_a_flagship;Построить Флагман;x
construct_a_flagship_desc;Флот государства [Root.PrimaryTitle.GetAdjective] в настоящее время не имеет флагмана. Попросите одного из них повысить свою эффективность и ваш престиж.;x
ironborn_events.85;Выберите размер своего нового флагмана.;x
EVTDESCironborn_events.85;Вы приказали построить новый флагман для флота государства [Root.PrimaryTitle.GetAdjective]. [master_of_ships.GetTitledFirstNameNoRegnal] [master_of_ships.GetOnlyDynastyName] запрашивает ваши требования, чтобы [master_of_ships.GetSheHe] мог[master_of_ships.GetNoneE] отправить судостроителей в город [Root.Capital.GetName].;x
EVTOPTAironborn_events.85;Я хочу огромный флагман, подходящий флоту Дома [Root.GetOnlyDynastyName]!;x
EVTOPTBironborn_events.85;Хороший корабль, способный возглавить флот;x
EVTOPTCironborn_events.85;Ничего большого или экстравагантного, обычный корабль;x
EVTOPTDironborn_events.85;Я передумал[GetEndA];x
ironborn_events.86A;Строительство огромного флагмана начинается. Это даст следующие бонусы:;x
ironborn_events.86B;Строительство обычного флагмана начинается. Это даст следующие бонусы:;x
ironborn_events.86C;Строительство небольшого флагмана начинается. Это даст следующие бонусы:;x
EVTDESCironborn_events.86;[master_of_ships.GetTitledFirstNameNoRegnal] [master_of_ships.GetOnlyDynastyName] сообщил вам, что новый флагман для флота государства [Root.PrimaryTitle.GetAdjective] завершен! Дромонд имеет более семисот весел, а огромный парус взлетел с гербом Дома [Root.GetOnlyDynastyName]. Многие сотни людей собираются, чтобы посмотреть, как он будет спущен в море в городе [Root.Capital.GetName], и все говорят, что это один из самых больших кораблей, которые они когда-либо видели.;x
EVTDESCironborn_events.86B;[master_of_ships.GetTitledFirstNameNoRegnal] [master_of_ships.GetOnlyDynastyName] сообщил вам, что новый флагман для флота государства [Root.PrimaryTitle.GetAdjective] завершен! В прекрасном дрондоне есть около четырехсот весел, его позолоченная фигурка вырезана в честь Дома [Root.GetOnlyDynastyName]. Когда судно спускают на воду, [master_of_ships.GetTitledFirstNameNoRegnal] заверяет вас, что корабль достаточно силен, чтобы возглавить флот.;x
EVTDESCironborn_events.86C;[master_of_ships.GetTitledFirstNameNoRegnal] [master_of_ships.GetOnlyDynastyName] сообщил вам, что новый флагман для флота государства [Root.PrimaryTitle.GetAdjective] завершен! В то время как у этого дромонда всего несколько сотен весел, [master_of_ships.GetTitledFirstNameNoRegnal] утверждает, что он будет самым быстрым и маневриным во флоте. Новый флагман спускают в море в городе [Root.Capital.GetName] чтобы присоединиться к флоту и принять его команду.;x
EVTDESCironborn_events.86D;[master_of_ships.GetTitledFirstNameNoRegnal] [master_of_ships.GetOnlyDynastyName] сообщил вам, что новый флагман для флота государства [Root.PrimaryTitle.GetAdjective] завершен! Этот длинный корабль действительно грозен, он больше, чем любой другой железный длинный корабль. Палубы вооружены множеством скорпионов и огнеметов а экипаж завербован из числа сильнейших ветеранов железнорожденных. Многие сотни людей собираются, чтобы посмотреть спуск в море в городе [Root.Capital.GetName], и теперь все знают силу Дома [Root.GetOnlyDynastyName].;x
EVTDESCironborn_events.86E;[master_of_ships.GetTitledFirstNameNoRegnal] [master_of_ships.GetOnlyDynastyName] сообщил вам, что новый флагман для флота государства [Root.PrimaryTitle.GetAdjective] завершен! У этого мощного длинного корабля есть сотни весел, большая фигура вырезаны на носу, чтобы почтить Дом [Root.GetOnlyDynastyName]. [master_of_ships.GetTitledFirstNameNoRegnal] утверждает, что его скорость и сила весьма грозны, а команда хорошо подготовлена и готова к битве.;x
EVTDESCironborn_events.86F;[master_of_ships.GetTitledFirstNameNoRegnal] [master_of_ships.GetOnlyDynastyName] сообщил вам, что новый флагман для флота государства [Root.PrimaryTitle.GetAdjective] завершен! Несмотря на то, что этот длинный корабль не превосходит другие корабли, [master_of_ships.GetTitledFirstNameNoRegnal] утверждает, что он будет самым быстрым и маневренным во флоте. Новый флагман спускается в море у города [Root.Capital.GetName] чтобы присоединиться к флоту и принять его команду.;x
EVTOPTAironborn_events.86;Долж[GetNaEn] сказать, великолепный корабль;x
enormous_flagship;Огромный Флагман;x
regular_flagship;Простой Флагман;x
small_flagship;Маленький Флагман;x
enormous_flagship_desc;Чудовищный Флагман;x
regular_flagship_desc;Обычный Флагман;x
small_flagship_desc;Маленький Флагман;x
GetFlagshipDescription_Huge;Огромный флагман, построенный для Дома [This.Owner.GetOnlyDynastyName] и флота персонажа [This.Owner.GetTitledFirstNameWithDynastyAndTitle]. Дромонд имеет более семисот весел, а огромный парус взлетел с гербом Дома [This.Owner.GetOnlyDynastyName]. Многие сотни людей собрались, чтобы посмотреть, как он будет спущен в море у города [This.Owner.Capital.GetName].;x
GetFlagshipDescription_Regular;Флагман, созданный для Дома [This.Owner.GetOnlyDynastyName] и флота персонажа [This.Owner.GetTitledFirstNameWithDynastyAndTitle]. У дромонда имеется около четырехсот весел, а позолоченная фигурка на носу вырезана в честь Дома [This.Owner.GetOnlyDynastyName].;x
GetFlagshipDescription_Small;Маленький флагман, построенный для Дома [This.Owner.GetOnlyDynastyName] и флота персонажа [This.Owner.GetTitledFirstNameWithDynastyAndTitle]. Хотя этот дромонд имеет всего пару сотен весел, он проворный и быстрый, и без серьезного вооружения.;x
GetFlagshipDescription_Huge_Ironborn;Огромный флагман, построенный для Дома [This.Owner.GetOnlyDynastyName] и флота персонажа [This.Owner.GetTitledFirstNameWithDynastyAndTitle]. Эта длинная штука действительно грозная, она больше, чем большинство других кораблей. Палубы вооружены множеством скорпионов и огнметов, а экипаж завербован из числа сильнейших ветеранов железнорожденных.;x
GetFlagshipDescription_Regular_Ironborn;Флагман, созданный для Дома [This.Owner.GetOnlyDynastyName] и флота персонажа [This.Owner.GetTitledFirstNameWithDynastyAndTitle]. У этого мощного длинного корабля сотни весел, его носовая фигура вырезана, чтобы почтить Дом [This.Owner.GetOnlyDynastyName]. Его скорость и сила страшны, и экипаж хорошо подготовлен и готов к битве.;x
