#CODE;ENGLISH;x
EVTOPTAfree_cities.3;Я должен заплатить им.;x
EVTOPTBfree_cities.3;Жалкий Ублюдок! Я отказываюсь.;x
EVTDESCfree_cities.4;[Root.GetTitle] [Root.GetFirstNameWithDynasty], Ваше предложение по поводу нашего найма мы сочли приемлимым. Мы будем сражаться за вас. \n\n С Уважением,\n[From.GetFirstNameWithDynasty];x
EVTOPTAfree_cities.4;Это должно повлиять на ход войны.;x
EVTOPTBfree_cities.4;на самом деле, я изменил[GetEndA] свое мнение;x
EVTDESCfree_cities.5;[Root.GetTitle] [Root.GetFirstNameWithDynasty], боюсь что я не вижу смысла участвовать в войне на вашей стороне. Мы подождем лучшего предложения. \n\n С уважением,\n[From.GetFirstNameWithDynasty];x
EVTOPTBfree_cities.5;Они утрачены;x
EVTDESCfree_cities.6;Золотые Мечи больше не сражаются за нас, нам нужно обратится к ним, чтобы снова получить их мечи.;x
EVTDESCfree_cities.7;[Root.GetTitle] [Root.GetFirstNameWithDynasty], к сожалению мы не можем присоединиться к вашей борьбе, возможно мы сможем добиться соглашения в будущем. \n\n С уважением,\n[From.GetFirstNameWithDynasty];x
k_golden_company;Золотые Мечи;x
d_brave_companions;Бравые Ребята;x
d_bright_banners;Сияющие Знамена;x
d_company_of_the_cat;Рота Кошки;x
d_gallant_men;Славные Кавалеры;x
d_iron_shields;Железные Щиты;x
d_long_lances;Длинные Копья;x
d_maidens_men;Воины Девы;x
d_ragged_standard;Рваное Знамя;x
d_second_sons;Младшие Сыны;x
d_stormcrows;Вороны-Буревестники;x
d_windblown;Гонимые Ветром;x
d_e_merc_inf_1;Наемная пехота;x
d_e_merc_inf_2;Наемная пехота;x
d_e_merc_inf_3;Наемная пехота;x
d_e_merc_inf_4;Наемная пехота;x
d_e_merc_inf_5;Наемная пехота;x
d_e_merc_inf_6;Наемная пехота;x
d_e_merc_inf_7;Наемная пехота;x
d_e_merc_inf_8;Наемная пехота;x
d_e_merc_inf_9;Наемная пехота;x
d_e_merc_inf_10;Наемная пехота;x
d_e_merc_inf_11;Наемная пехота;x
d_e_merc_inf_12;Наемная пехота;x
d_e_merc_inf_13;Наемная пехота;x
d_merc_hyrkoonispears_1;Гиркунские копьеносцы;x
d_merc_hyrkoonispears_2;Гиркунские копьеносцы;x
d_merc_hyrkoonispears_3;Гиркунские копьеносцы;x
d_merc_hyrkoonispears_4;Гиркунские копьеносцы;x
d_merc_hyrkoonispears_5;Гиркунские копьеносцы;x
d_merc_hyrkoonispears_6;Гиркунские копьеносцы;x
d_stormbreakers;Штормовые Нарушители;x
d_company_of_the_rose;Отряд Розы;x
d_lost_legion;Потерянный Легион;x
d_wolf_pack;Волчья стая;x
d_jolly_fellows;Весельчаки;x
d_free_company;Вольная Компания;x
d_adventurers;Авантюристы;x
d_men_of_valor;Доблестные;x
