#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
RULER_JOINS_ENEMY_WAR_LOG;§Y$ENEMY$§! присоединится к §Y$WHO$§! в §Y$WAR$§!;;;;;;;;;;;;;x
CB_NAME_TRIBAL_INVASION;Вторжение в землю [Title.GetName];;;;;;;;;;;;;x
WAR_NAME_TRIBAL_INVASION;$ORDER$$FIRST_ADJ$ вторжение в $OTHER_TITLE$;;;;;;;;;;;;;x
tribal_invasion_desc;Племена не заморачиваются с причинами - кто сильнее, тот и прав!;;;;;;;;;;;;;x
RELEASE_FROM_PRISON_INTERACTION_1;Это позволит увеличить их мнение о вас на §G50§!.;;;;;;;;;;;;;x
HAS_LANDED_TITLE;Владеет титулом $TITLE$;;;;;;;;;;;;;x
EVTNOCOUNCILREQUESTS;Впредь не приносите мне таких жалоб!;;;;;;;;;;;;;x
ISNT_CLOSE_RELATIVE;Нет близких родственников;;;;;;;;;;;;;x
THE_TORAH;Тора;;;;;;;;;;;;;x
depose_liege_desc;§Y$CLAIMANT$§! попытаться свергнуть §Y$TARGET$§!.;;;;;;;;;;;;;x
summer_fair_0;Проведение Летней Ярмарки;;;;;;;;;;;;;x
summer_fair_0_desc;Проведение Летней Ярмарки приведет купцов, торговцев и всевозможные развлечения в вашу провинцию.;;;;;;;;;;;;;x
feast_0;Провести Пир;;;;;;;;;;;;;x
feast_0_desc;Провести самый грандиозный пир, какой только видело Королевство;;;;;;;;;;;;;x
hold_grand_hunt_0;Отправиться на Большую Охоту;;;;;;;;;;;;;x
hold_grand_hunt_0_desc;Отправиться на Большую Охоту с лучшими охотниками в ваших землях!;;;;;;;;;;;;;x
summer_fair_1;Проведение Летней Ярмарки;;;;;;;;;;;;;x
summer_fair_1_desc;Проведение Летней Ярмарки приведет купцов, торговцев и всевозможные развлечения в вашу провинцию.;;;;;;;;;;;;;x
feast_1;Провести Пир;;;;;;;;;;;;;x
feast_1_desc;Провести самый грандиозный пир, какой только видело Королевство;;;;;;;;;;;;;x
hold_grand_hunt_1;Отправиться на Большую Охоту;;;;;;;;;;;;;x
hold_grand_hunt_1_desc;Отправиться на Большую Охоту с лучшими охотниками в ваших землях!;;;;;;;;;;;;;x
summer_fair_2;Проведение Летней Ярмарки;;;;;;;;;;;;;x
summer_fair_2_desc;Проведение Летней Ярмарки приведет купцов, торговцев и всевозможные развлечения в вашу провинцию.;;;;;;;;;;;;;x
feast_2;Провести Пир;;;;;;;;;;;;;x
feast_2_desc;Провести самый грандиозный пир, какой только видело Королевство!;;;;;;;;;;;;;x
hold_grand_hunt_2;Отправиться на Большую Охоту;;;;;;;;;;;;;x
hold_grand_hunt_2_desc;Отправиться на Большую Охоту с лучшими охотниками в ваших землях!;;;;;;;;;;;;;x
succ_turkish_succession;Открыть;;;;;;;;;;;;;x
succ_gavelkind_desc;Титулы правителя делятся среди его сыновей, причем старший получает основной титул. Если правитель не имеет детей, которые могли бы стать наследниками, то законом становится первородство. Равный раздел очень популярен среди всех, кроме старшего сына, также вы не теряете престиж за беззмельных сыновей. Наследование по равному разделу увелиличивает размер вотчины на §Y33%§!;;;;;;;;;;;;;x
holding_epic_tournament;Проведение Великого Турнира;;;;;;;;;;;;;x
holding_grand_hunt;Проведение Большой Охоты;;;;;;;;;;;;;x
holding_large_feast;Проведение Грандиозного Пира;;;;;;;;;;;;;x
civil_war;Гражданская Война;;;;;;;;;;;;;x
wrong_religion_group_capital;Оплот Еретиков;;;;;;;;;;;;;x
wrong_religion_group_capital_desc;Управление провинцией затрудняется, если ее жители не исповедуют истинную веру.;;;;;;;;;;;;;x
wrong_religion_capital;Оплот Еретиков;;;;;;;;;;;;;x
wrong_religion_capital_desc;Управление провинцией затрудняется, если ее жители не исповедуют истинную веру.;;;;;;;;;;;;;x
vassal_ruler;Местное Ополчение;;;;;;;;;;;;;x
vassal_ruler_desc;Наш относительно низкий ранг дает нам больший контроль над нашими вассалами, мы можем призвать больше войск.;;;;;;;;;;;;;x
defensive_war;Оборонительная война;;;;;;;;;;;;;x
defensive_war_desc;Так как мы ведем оборонительную войну, наши вассалы обязаны предоставить нам больше войск.;;;;;;;;;;;;;x
opinion_outraged;Возмущенный;;;;;;;;;;;;;x
opinion_won_holy_war;Победа в священной войне;;;;;;;;;;;;;x
opinion_job_security_concerns;Изменение работы совета;;;;;;;;;;;;;x
opinion_martial_ties;В браке с близким родственником;;;;;;;;;;;;;x
not_dejure_liege;Не де-юре Сюзерен;;;;;;;;;;;;;x
not_dejure_liege_desc;Этот персонаж недоволен правящим Сюзерном, который не имеет права повелевать им.;;;;;;;;;;;;;x
employ_steward;Пригласить ко двору Мастера над Монетой;;;;;;;;;;;;;x
employ_steward_desc;Пригласить ко двору перспективного дворянина для помощи с вопросами управления.;;;;;;;;;;;;;x
employ_chancellor;Пригласить ко двору Мастера над Законами;;;;;;;;;;;;;x
employ_chancellor_desc;Пригласить ко двору перспективного дворянина для помощи с вопросами дипломатии.;;;;;;;;;;;;;x
employ_marshal;Пригласить ко двору Мастера над Оружием;;;;;;;;;;;;;x
employ_marshal_desc;Пригласить ко двору перспективного дворянина для помощи в тренировке войск.;;;;;;;;;;;;;x
employ_spymaster;Пригласить ко двору Мастера над Шептунами;;;;;;;;;;;;;x
employ_spymaster_desc;Пригласить ко двору перспективного дворянина для помощи в создании шпионской сети.;;;;;;;;;;;;;x
underhanded_rogue;Грубый Дипломат;;;;;;;;;;;;;x
underhanded_rogue_desc;Грубый Дипломат довольно груб и резок, но достаточно эффективен как дипломат.;;;;;;;;;;;;;x
controls_antipope;Контроль над антипапой;;;;;;;;;;;;;x
desc_controls_antipope;Этот персонаж может управлять делами церкви, несмотря на то, что является светским правителем. Такие отношения можно рассматривать как еретические.;;;;;;;;;;;;;x
nick_the_bloody;Кровав[_ый];;;;;;;;;;;;;x
nick_the_quiverfull;Большая Семья;;;;;;;;;;;;;x
nick_the_lewd;Похотлив[_ый];;;;;;;;;;;;;x
nick_the_dwarf;Карли[_к];;;;;;;;;;;;;x
nick_the_fool;Идиот[__];;;;;;;;;;;;;x
plot_kidnap_liege_title;Похитить персонажа [This.GetTitledFirstNameWithDynasty];;;;;;;;;;;;;x
plot_kidnap_liege_desc;[From.GetTitledFirstName] решил[From.GetEndA], что похищение является единственным способом заставить человека по имени [This.GetTitledFirstName] отказаться от некоторых из [This.GetHerHis] земель.;;;;;;;;;;;;;x
dishonorable;Бесчестие;;;;;;;;;;;;;x
dishonorable1;Бесчестн[_ый];;;;;;;;;;;;;x
dishonorable1_desc;Этот персонаж любит решать проблемы с помощью убийств и поэтому имеет дурную славу.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dishonorable2;Бесчестн[_ый];;;;;;;;;;;;;x
dishonorable2_desc;Этот персонаж любит решать проблемы с помощью убийств и поэтому имеет дурную славу.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dishonorable3;Бесчестн[_ый];;;;;;;;;;;;;x
dishonorable3_desc;Этот персонаж любит решать проблемы с помощью убийств и поэтому имеет дурную славу.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dishonorable4;Бесчестн[_ый];;;;;;;;;;;;;x
dishonorable4_desc;Этот персонаж любит решать проблемы с помощью убийств и поэтому имеет дурную славу.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dishonorable5;Бесчестн[_ый];;;;;;;;;;;;;x
dishonorable5_desc;Этот персонаж любит решать проблемы с помощью убийств и поэтому имеет дурную славу.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dishonorable6;Бесчестн[_ый];;;;;;;;;;;;;x
dishonorable6_desc;Этот персонаж любит решать проблемы с помощью убийств и поэтому имеет дурную славу.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dishonorable7;Бесчестн[_ый];;;;;;;;;;;;;x
dishonorable7_desc;Этот персонаж любит решать проблемы с помощью убийств и поэтому имеет дурную славу.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dishonorable8;Бесчестн[_ый];;;;;;;;;;;;;x
dishonorable8_desc;Этот персонаж любит решать проблемы с помощью убийств и поэтому имеет дурную славу.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dishonorable9;Бесчестн[_ый];;;;;;;;;;;;;x
dishonorable9_desc;Этот персонаж любит решать проблемы с помощью убийств и поэтому имеет дурную славу.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dishonorable10;Бесчестн[_ый];;;;;;;;;;;;;x
dishonorable10_desc;Этот персонаж любит решать проблемы с помощью убийств и поэтому имеет дурную славу.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dyn_dishonorable1;Запятнанная Династия;;;;;;;;;;;;;x
dyn_dishonorable1_desc;Династия этого персонажа славится использованием убийц, вызывая у других страх и недоверие.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dyn_dishonorable2;Запятнанная Династия;;;;;;;;;;;;;x
dyn_dishonorable2_desc;Династия этого персонажа славится использованием убийц, вызывая у других страх и недоверие.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dyn_dishonorable3;Запятнанная Династия;;;;;;;;;;;;;x
dyn_dishonorable3_desc;Династия этого персонажа славится использованием убийц, вызывая у других страх и недоверие.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dyn_dishonorable4;Запятнанная Династия;;;;;;;;;;;;;x
dyn_dishonorable4_desc;Династия этого персонажа славится использованием убийц, вызывая у других страх и недоверие.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dyn_dishonorable5;Запятнанная Династия;;;;;;;;;;;;;x
dyn_dishonorable5_desc;Династия этого персонажа славится использованием убийц, вызывая у других страх и недоверие.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dyn_dishonorable6;Запятнанная Династия;;;;;;;;;;;;;x
dyn_dishonorable6_desc;Династия этого персонажа славится использованием убийц, вызывая у других страх и недоверие.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dyn_dishonorable7;Запятнанная Династия;;;;;;;;;;;;;x
dyn_dishonorable7_desc;Династия этого персонажа славится использованием убийц, вызывая у других страх и недоверие.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dyn_dishonorable8;Запятнанная Династия;;;;;;;;;;;;;x
dyn_dishonorable8_desc;Династия этого персонажа славится использованием убийц, вызывая у других страх и недоверие.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dyn_dishonorable9;Запятнанная Династия;;;;;;;;;;;;;x
dyn_dishonorable9_desc;Династия этого персонажа славится использованием убийц, вызывая у других страх и недоверие.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
dyn_dishonorable10;Запятнанная Династия;;;;;;;;;;;;;x
dyn_dishonorable10_desc;Династия этого персонажа славится использованием убийц, вызывая у других страх и недоверие.\n\nБесчестие снижается на §Y10§! каждые §Y10§! Лет;;;;;;;;;;;;;x
opinion_stay_calm;Перемирие;;;;;;;;;;;;;x
opinion_increased_authority2;Повышение Авторитета Короны;;;;;;;;;;;;;x
opinion_increased_authority_ai2;Повышение Авторитета Короны;;;;;;;;;;;;;x
opinion_increased_authority_ai;Повышение Авторитета Короны;;;;;;;;;;;;;x
true_cognatic_succession;Когнатический;;;;;;;;;;;;;x
obj_break_out_of_prison_title;Выйти из Тюрьмы;;;;;;;;;;;;;x
obj_increase_demesne_1_title;Увеличить Размер Владения;;;;;;;;;;;;;x
obj_increase_demesne_1_desc;[This.GetTitledFirstName] не в восторге от размера своих владений.;;;;;;;;;;;;;x
obj_increase_demesne_2_title;Увеличить Размер Владения;;;;;;;;;;;;;x
obj_increase_demesne_2_desc;[This.GetTitledFirstName] не в восторге от размера своих владений.;;;;;;;;;;;;;x
obj_increase_demesne_3_title;Увеличить Размер Владения;;;;;;;;;;;;;x
obj_increase_demesne_3_desc;[This.GetTitledFirstName] не в восторге от размера своих владений.;;;;;;;;;;;;;x
obj_increase_demesne_4_title;Увеличить Размер Владения;;;;;;;;;;;;;x
obj_increase_demesne_4_desc;[This.GetTitledFirstName] не в восторге от размера своих владений.;;;;;;;;;;;;;x
obj_increase_demesne_5_title;Увеличить Размер Владения;;;;;;;;;;;;;x
obj_increase_demesne_5_desc;[This.GetTitledFirstName] не в восторге от размера своих владений.;;;;;;;;;;;;;x
obj_increase_demesne_6_title;Увеличить Размер Владения;;;;;;;;;;;;;x
obj_increase_demesne_6_desc;[This.GetTitledFirstName] не в восторге от размера своих владений.;;;;;;;;;;;;;x
obj_increase_demesne_7_title;Увеличить Размер Владения;;;;;;;;;;;;;x
obj_increase_demesne_7_desc;[This.GetTitledFirstName] не в восторге от размера своих владений.;;;;;;;;;;;;;x
obj_increase_demesne_8_title;Увеличить Размер Владения;;;;;;;;;;;;;x
obj_increase_demesne_8_desc;[This.GetTitledFirstName] не в восторге от размера своих владений.;;;;;;;;;;;;;x
obj_increase_demesne_9_title;Увеличить Размер Владения;;;;;;;;;;;;;x
obj_increase_demesne_9_desc;[This.GetTitledFirstName] не в восторге от размера своих владений.;;;;;;;;;;;;;x
obj_five_children_title;Иметь пятерых детей;;;;;;;;;;;;;x
obj_five_children_desc;[This.GetTitledFirstName] хочет иметь многочисленное потомство, чтобы продолжить своё наследие;;;;;;;;;;;;;x
obj_ten_children_title;Иметь десять детей;;;;;;;;;;;;;x
obj_ten_children_desc;[This.GetTitledFirstName] хочет иметь многочисленное потомство, чтобы продолжить своё наследие;;;;;;;;;;;;;x
obj_fifteen_children_title;Иметь пятнадцать детей;;;;;;;;;;;;;x
obj_fifteen_children_desc;[This.GetTitledFirstName] хочет иметь многочисленное потомство, чтобы продолжить своё наследие;;;;;;;;;;;;;x
obj_twenty_children_title;Иметь двадцать детей;;;;;;;;;;;;;x
obj_twenty_children_desc;[This.GetTitledFirstName] хочет иметь многочисленное потомство, чтобы продолжить своё наследие;;;;;;;;;;;;;x
obj_find_lover_title;Хочет полюбить;;;;;;;;;;;;;x
obj_find_lover_desc;[This.GetTitledFirstName] хочет романтики и страсти.;;;;;;;;;;;;;x
obj_become_independent_title;Стать независимым;;;;;;;;;;;;;x
obj_become_independent_desc;[This.GetTitledFirstName] желает независимости от своего сюзерена, считая [This.GetHerHis] тираном.;;;;;;;;;;;;;x
war_of_independence;Война за независимость;;;;;;;;;;;;;x
war_of_independence_desc;Мы будем свободными!;;;;;;;;;;;;;x
temple_tax_0;Минимальные церковные налоги;;;;;;;;;;;;;x
temple_tax_0_option;Минимум;;;;;;;;;;;;;x
temple_tax_0_desc;Местное Духовенство вносит минимальный вклад в процветание Королевства.;;;;;;;;;;;;;x
temple_tax_1;Малые Церковные Налоги;;;;;;;;;;;;;x
temple_tax_1_option;Малый;;;;;;;;;;;;;x
temple_tax_1_desc;Местное Духовенство вносит малый вклад в процветание Королевства.;;;;;;;;;;;;;x
temple_tax_2;Средние Церковные Налоги;;;;;;;;;;;;;x
temple_tax_2_option;Средний;;;;;;;;;;;;;x
temple_tax_2_desc;Местное Духовенство вносит нормальный вклад в процветание Королевства.;;;;;;;;;;;;;x
temple_tax_3;Высокие Церковные Налоги;;;;;;;;;;;;;x
temple_tax_3_option;Высокий;;;;;;;;;;;;;x
temple_tax_3_desc;Местное Духовенство вносит ощутимый вклад в процветание Королевства.;;;;;;;;;;;;;x
temple_tax_4;Максимальные Церковные Налоги;;;;;;;;;;;;;x
temple_tax_4_option;Максимальный;;;;;;;;;;;;;x
temple_tax_4_desc;Местное Духовенство вносит огромный вклад в процветание Королевства.;;;;;;;;;;;;;x
city_tax_0;Минимальные Городские Налоги;;;;;;;;;;;;;x
city_tax_0_option;Минимум;;;;;;;;;;;;;x
city_tax_0_desc;Горожане вносят минимальный вклад в процветание Королевства.;;;;;;;;;;;;;x
city_tax_1;Малые Городские Налоги;;;;;;;;;;;;;x
city_tax_1_option;Малый;;;;;;;;;;;;;x
city_tax_1_desc;Горожане вносят малый вклад в процветание Королевства.;;;;;;;;;;;;;x
city_tax_2;Средние Городские Налоги;;;;;;;;;;;;;x
city_tax_2_option;Средний;;;;;;;;;;;;;x
city_tax_2_desc;Горожане вносят нормальный вклад в процветание Королевства.;;;;;;;;;;;;;x
city_tax_3;Высокие Городские Налоги;;;;;;;;;;;;;x
city_tax_3_option;Высокий;;;;;;;;;;;;;x
city_tax_3_desc;Горожане вносят ощутимый вклад в процветание Королевства.;;;;;;;;;;;;;x
city_tax_4;Максимальные Городские Налоги;;;;;;;;;;;;;x
city_tax_4_option;Максимальный;;;;;;;;;;;;;x
city_tax_4_desc;Горожане вносят огромный вклад в процветание Королевства.;;;;;;;;;;;;;x
feudal_tax_0;Минимальные Феодальные Налоги;;;;;;;;;;;;;x
feudal_tax_0_option;Минимум;;;;;;;;;;;;;x
feudal_tax_0_desc;Ваши вассалы вносят минимальный вклад в процветание Королевства.;;;;;;;;;;;;;x
feudal_tax_1;Малые Феодальные Налоги;;;;;;;;;;;;;x
feudal_tax_1_option;Малые;;;;;;;;;;;;;x
feudal_tax_1_desc;Ваши вассалы вносят малый вклад в процветание Королевства.;;;;;;;;;;;;;x
feudal_tax_2;Средние Феодальные Налоги;;;;;;;;;;;;;x
feudal_tax_2_option;Средний;;;;;;;;;;;;;x
feudal_tax_2_desc;Ваши вассалы вносят нормальный вклад в процветание Королевства.;;;;;;;;;;;;;x
feudal_tax_3;Высокие Феодальные Налоги;;;;;;;;;;;;;x
feudal_tax_3_option;Высокий;;;;;;;;;;;;;x
feudal_tax_3_desc;Ваши вассалы вносят ощутимый вклад в процветание Королевства.;;;;;;;;;;;;;x
feudal_tax_4;Максимальные Феодальные Налоги;;;;;;;;;;;;;x
feudal_tax_4_option;Максимальные;;;;;;;;;;;;;x
feudal_tax_4_desc;Ваши вассалы вносят огромный вклад в процветание Королевства.;;;;;;;;;;;;;x
feudal_contract_0;Минимальная Доля Ополчения;;;;;;;;;;;;;x
feudal_contract_0_option;Минимум;;;;;;;;;;;;;x
feudal_contract_0_desc;Ваши вассалы могут оставлять себе все свое ополчение.;;;;;;;;;;;;;x
feudal_contract_1;Малая Доля Ополчения;;;;;;;;;;;;;x
feudal_contract_1_option;Малый;;;;;;;;;;;;;x
feudal_contract_1_desc;Ваши вассалы предоставляют вам малую часть своего ополчения.;;;;;;;;;;;;;x
feudal_contract_2;Средняя Доля Ополчения;;;;;;;;;;;;;x
feudal_contract_2_option;Средний;;;;;;;;;;;;;x
feudal_contract_2_desc;Ваши вассалы предоставляют вам не самую большую часть своего ополчения.;;;;;;;;;;;;;x
feudal_contract_3;Большая Доля Ополчения;;;;;;;;;;;;;x
feudal_contract_3_option;Большой;;;;;;;;;;;;;x
feudal_contract_3_desc;Ваши Вассалы предоставляют вам внушительную часть своего ополчения.;;;;;;;;;;;;;x
feudal_contract_4;Максимальная Доля Ополчения;;;;;;;;;;;;;x
feudal_contract_4_option;Максимум;;;;;;;;;;;;;x
feudal_contract_4_desc;Ваши вассалы предоставляют вам большую часть своего ополчения.;;;;;;;;;;;;;x
city_contract_0;Минимальное Городское Ополчение;;;;;;;;;;;;;x
city_contract_0_option;Минимум;;;;;;;;;;;;;x
city_contract_0_desc;Города могут оставлять себе все свое ополчение.;;;;;;;;;;;;;x
city_contract_1;Малое Городское Ополчение;;;;;;;;;;;;;x
city_contract_1_option;Малый;;;;;;;;;;;;;x
city_contract_1_desc;Горожане предоставляют вам малую часть своего ополчения.;;;;;;;;;;;;;x
city_contract_2;Среднее Городское Ополчение;;;;;;;;;;;;;x
city_contract_2_option;Средний;;;;;;;;;;;;;x
city_contract_2_desc;Горожане предоставляют вам не самую большую часть своего ополчения.;;;;;;;;;;;;;x
city_contract_3;Большое Городское Ополчение;;;;;;;;;;;;;x
city_contract_3_option;Большой;;;;;;;;;;;;;x
city_contract_3_desc;Горожане предоставляют вам внушительную часть своего ополчения.;;;;;;;;;;;;;x
city_contract_4;Максимальное Городское Ополчение;;;;;;;;;;;;;x
city_contract_4_option;Максимум;;;;;;;;;;;;;x
city_contract_4_desc;Горожане предоставляют вам большую часть своего ополчения.;;;;;;;;;;;;;x
temple_contract_0;Минимальное Церковное Ополчение;;;;;;;;;;;;;x
temple_contract_0_option;Минимум;;;;;;;;;;;;;x
temple_contract_0_desc;Духовенство может оставлять себе все свое ополчение.;;;;;;;;;;;;;x
temple_contract_1;Малое Церковное Ополчение;;;;;;;;;;;;;x
temple_contract_1_option;Малый;;;;;;;;;;;;;x
temple_contract_1_desc;Духовенство предоставляет вам малую часть своего ополчения.;;;;;;;;;;;;;x
temple_contract_2;Среднее Церковное Ополчение;;;;;;;;;;;;;x
temple_contract_2_option;Средний;;;;;;;;;;;;;x
temple_contract_2_desc;Духовенство предоставляет вам не самую большую часть своего ополчения.;;;;;;;;;;;;;x
temple_contract_3;Большое Церковное Ополчение;;;;;;;;;;;;;x
temple_contract_3_option;Большой;;;;;;;;;;;;;x
