#CODE;ENGLISH;x
EVTDESCkingsguard.13;[From.GetTitledFirstNameWithDynastyNoRegnal], [GetFromFromVsFromRelation] новоиспечённого Белого рыцаря по имени [FromFrom.GetTitledFirstName], возмущен[From.GetEndA] тем, что [From.GetHerHis] [GetFromVsFromFromRelation] присоединился к Королевской гвардии.;x
EVTNAMEkingsguard.23;Белая Книга;x
EVTDESCkingsguard.23;В тронном зале [From.GetTitledFirstNameWithDynasty] становится на колени перед вами, чтобы занять свой новый пост Лорда-Командующего Королевской гвардии.;x
EVTOPTAkingsguard.23;Я уверен[GetEndA], [From.GetSheHe] будет верно служить.;x
EVTDESCkingsguard.24;Когда вы собираете свои войска на войну, вы не можете помочь, но думаете, что будет с вашим родственником. [kingsguard_kin_while_at_war.GetTitledFirstNameNoRegnal] будет разрываться между семьей и долгом.;x
EVTOPTAkingsguard.24;Может [Root.Religion.GetRandomGodName] спасет нас всех.;x
EVTDESCkingsguard.25;[From.GetTitledFirstNameWithDynastyNoRegnal], измена – это одно, но этот [From.GetOnlyDynastyName] стоит подле Железного Трона и клялся защищать вашу жизнь... может [kingsguard_kin_while_at_war.GetTitledFirstNameNoRegnal] поставить свои обеты выше своей семьи?;x
EVTOPTAkingsguard.25;[kingsguard_kin_while_at_war.GetSheHeCap] - рыцарь Королевской гвардии. [kingsguard_kin_while_at_war.GetSheHeCap] будет исполнять свой долг.;x
EVTOPTBkingsguard.25;Отвести [kingsguard_kin_while_at_war.GetHerHis] в темницу! я не желаю, чтобы [From.GetOnlyDynastyName] был возле меня, покуда предатель еще жив!;x
EVTOPTCkingsguard.25;Отрубить [kingsguard_kin_while_at_war.GetHerHim] голову!;x
EVTDESCkingsguard.26;Вы получили сообщение, что ваш родственник из Королевской Гвардии выбрал честь служить персонажу, известному как [From.GetTitle] [From.GetFirstName]!;x
EVTDESCkingsguard.27;Вы получили известие о том, что [From.GetTitledFirstNameNoRegnal] бросил[From.GetEndA] вашего родственника из Королевской Гвардии в темницу.;x
EVTDESCkingsguard.28;Тварь [From.GetTitledFirstNameWithDynastyNoRegnal] приказал[From.GetEndA] казнить вашего родственника, состоявшего в Королевской гвардии, в отместку за ваше предательство!;x
EVTDESCkingsguard.33;Когда [From.GetHerHis] братья по службе предали [From.GetHerHis], ваш [From.GetRootRelation] [From.GetTitledFirstName] доблестно сражался, чтобы сбежать. Увы, [From.GetSheHe] погиб.;x
EVTDESCkingsguard.34;На рассвете [From.GetRootRelation] [From.GetTitledFirstName] прибыл в землю [Root.Location.GetName] верхом на белом коне. [From.GetSheHeCap] говорит, что [From.GetHerHis] побратимы пытались убить его по приказу короля, но [From.GetSheHe] смог уйти живым.;x
EVTDESCkingsguard.47;Ваш [FromFrom.GetRootRelation], [FromFrom.GetTitledFirstNameNoRegnal] мертв. Говорят, [FromFrom.GetSheHe] был настигнут карой богов за нарушение собственных клятв и попытку убить того, кого защишал. Но правдивы ли эти слухи?;x
EVTDESCkingsguard.48;До нас дошли слухи из области [Root.TopLiege.Location.GetName]. В них говорится, что [From.GetTitledFirstNameWithDynasty] нарушил свои клятвы и [FromFrom.GetTitle] был[FromFrom.GetEndA] убит[FromFrom.GetEndA] от [From.GetHerHis] руки! Что могло довести [From.GetHerHis] до такого бесчестия и безумия!;x
EVTDESCkingsguard.43;Вы поднялись на рассвете, чтобы увидеть как ваш [From.GetRootRelation], [From.GetTitledFirstName], прибыл в землю [Root.Location.GetName]. [From.GetSheHeCap] рассказал вам, что [FromFrom.GetTitle] предал [From.GetHerHis], и [From.GetSheHe] был вынужден нарушить свои клятвы и оказать сопротивление. 'Мое единственное сожаление,- сказал [From.GetSheHe], - что я не справился.';x
EVTDESCkingsguard.46;Когда солнце село, и полил дождь, вас позвал один из стражников. Ваш [From.GetRootRelation], [From.GetFirstName] только что приехал в землю [Root.Location.GetName], [From.GetHerHis] прекрасный белый плащ обагрен кровью. Когда вы начали расспрашивать [From.GetHerHis] почему, [From.GetSheHe] ответил,- 'У меня не было выбора.';x
EVTDESCkingsguard.50;Ваш [GetFromRelation], [From.GetTitledFirstNameNoRegnal] мертв. Говорят, что [From.GetSheHe] был убит своими побратимами, при попытке похитить детей того, кого поклялся защищать.;x
EVTDESCkingsguard.51;Ваш [GetFromRelation] [From.GetTitledFirstName] прибыл в землю [Root.Location.GetName], из его ран еще сочится кровь. [From.GetSheHeCap] пытался бежать с одним из детей того, кого поклялся защищать, но затея потерпела неудачу.;x
EVTDESCkingsguard.52;Ваш [GetFromRelation] [From.GetTitledFirstName] прибыл в землю [Root.Location.GetName], приведя с собой пленника. Мало того что [From.GetSheHe] смог сбежать из столицы, [From.GetSheHe] смог захватить ребенка того, кого поклялся защищать!;x
EVTTOOLTIPkingsguard.26;[From.GetTitledFirstNameNoRegnal] не будет этому рад[From.GetEndA]…;x
EVTDESCkingsguard.31;Кто-то напортачил. [From.GetTitledFirstNameWithDynastyNoRegnal] узнал о ваших планах и попытался сбежать. К счастью, остальные королевские гвардейцы перехватили [From.GetHerHis] раньше чем [From.GetSheHe] успел скрыться. Предатель мертв.;x
EVTDESCkingsguard.32;Когда ваши верные королевские гвардейцы прибыли чтобы арестовать персонажа, известного как [From.GetTitledFirstNameWithDynastyNoRegnal], они обнаружили, что [From.GetSheHe] уже успел сбежать в область [From.Location.GetName]!;x
EVTDESCkingsguard.39;[From.GetTitledFirstName] и [FromFrom.GetTitledFirstName] оказались втянуты в яростный поединок, не давая друг другу пощады. Однако [FromFrom.GetTitledFirstName] уступил гневу персонажа [From.GetTitledFirstName], который поворачивает [From.GetHerHis] меч на тебя...;x
EVTDESCkingsguard.40;[From.GetTitledFirstName] и [FromFrom.GetTitledFirstName] оказались втянуты в яростный поединок, не давая друг другу пощады. К счастью [From.GetTitledFirstName] доказал свою доблесть, победив противника.;x
EVTDESCkingsguard.42;[From.GetTitledFirstNameWithDynastyNoRegnal] был избит и ранен, но, тем не менее, у него еще остались силы, чтобы прорваться через мою охрану. В последний раз его видели скачущего галопом из города.;x
EVTDESCkingsguard.45;Ночью, выскользнув из тьмы, к вам явился [From.GetTitledFirstNameWithDynastyNoRegnal]. Вы попытались позвать стражу, но ваш крик превратился в крик боли и отчаяния, когда [From.GetSheHe] ткнул свой меч вам в грудь. Вы упали на колени, ваша корона упала на пол. [From.GetTitledFirstName] вложил меч в ножны и предоставляет вас вашей судьбе.;x
EVTDESCkingsguard.53;Посреди ночи вас разбудил один из ваших гвардейцев. Он бросает к вашим ногам голову персонажа, известного как  [From.GetTitledFirstNameWithDynastyNoRegnal]. Этот дурак пытался похитить одного из ваших детей и в результате был убит.;x
EVTDESCkingsguard.54;Посреди ночи вас разбудил один из ваших гвардейцев. 'Мне очень жаль, [Root.PrimaryTitle.GetFOA}' - ,говорит он, - Он объясняет, что [From.GetTitledFirstNameWithDynastyNoRegnal] попытался выкрасть вашего ребенка, но ему помешали ваши верные гвардейцы. [From.GetSheHeCap] был ранен, но сумел сбежать.;x
EVTDESCkingsguard.55;Посреди ночи вас разбудил один из ваших гвардейцев. 'Мне очень жаль, [Root.PrimaryTitle.GetFOA],' - говорит он. Вы ужасаетесь, когда он объясняет, что [From.GetTitledFirstNameWithDynastyNoRegnal] бежал в область [From.Location.GetName], забрав с собой вашего ребенка.;x
EVTDESCkingsguard.57;Вы впервые услышали о том, что [FromFromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] попросил, чтобы ваш [From.GetRootRelation] присоединиться к Королевской гвардии, когда [From.GetSheHe] сказал вам, что [From.GetSheHe] отказался.;x
EVTDESCkingsguard.58;[From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] преклонил колено. 'Я прошу прощения, [Root.PrimaryTitle.GetFOA],' - говорит [From.GetSheHe], - 'Но когда-нибудь я стану повелителем земель моего дома. Мой дом нуждается во мне больше, чем королевство.';x
EVTDESCkingsguard.59;Когда стюард сообщил вам, что [From.GetFirstName] искал вас, вы не знали чего ожидать. Конечно, вы не думали найти [From.GetHerHis] одетым в белый плащ! 'Отец, - сказал [From.GetSheHe] вам, сияя от гордости, - [FromFrom.GetTitledFirstName] выбрал[FromFrom.GetEndA] меня для службы в Королевской гвардии!';x
EVTDESCkingsguard.60;[From.GetTitledFirstNameWithDynasty] преклонил преклонил перед вами колени. 'Как приказывает [Root.PrimaryTitle.GetFOA],' - произносит [From.GetSheHe], - 'Настоящей клятвой я отказываюсь от моего наследства, вступая в ряды рыцарей Королевской гвардии.';x
EVTDESCkingsguard.61;Вы видите, как предавшего вас королевского гвардейца заковывают в кандалы. Вы в безопасности.;x
EVTDESCkingsguard.62;Вы видите, как предавшего вас королевского гвардейца тащат к плахе. Одним быстрым ударом все закончено.;x
EVTDESCkingsguard.1;Моя служба в Королевской гвардии закончилась, будем надеяться, что мой преемник будет бдительным.;x
EVTOPTAkingsguard.1;Будем надеяться;x
EVTDESCkingsguard.22;Этот рыцарь Королевской гвардии умер.;x
EVTDESCkingsguard.22B;[From.GetTitledFirstNameWithDynasty] был удален из Королевской гвардии. Необходимо выбрать замену.;x
EVTOPTAkingsguard.22;Ок;x
the_white_book;Белая Книга;x
the_white_book_desc;Читать фолиант, в котором записаны деяния каждого члена, которые когда-либо служили Королевской Гвардии;x
EVTDESCkingsguard.65;Здесь перечислены все нынешние и бывшие королевские гвардейцы;x
OPTAkingsguard.65;Текущий Состав;x
TOOLTIPKGCOMMANDER;Лорд-Командующий Королевской гвардии [This.Liege.GetTitledFirstName]: [This.GetTitledFirstNameWithNickAndDynasty];x
TOOLTIPKGCURRENT;[This.GetTitledFirstNameWithNickAndDynasty];x
TOOLTIPKGDYNASTY; [This.GetOnlyDynastyName];x
OPTBkingsguard.65;Лорды-Командующие в прошлом;x
OPTCkingsguard.65;Королевские гвардейцы в прошлом;x
TOOLTIPKGNOTABLEPASTCOMMANDER;[This.GetTitledFirstNameWithNickAndDynasty] [This.GetKGWhiteBookWasLC][This.GetKGWhiteBookTrait1][This.GetKGWhiteBookTrait2].[This.GetKGWhiteBookIntellect][This.GetKGWhiteBookCombatTrait].[This.GetKGWhiteBookValyrianSteel][This.GetKGWhiteBookDragonRider][This.GetKGWhiteBookAnimalCompanion]\n[This.GetKGWhiteBookTrait3];x
TOOLTIPKGPASTMEMBER;[This.GetTitledFirstNameWithDynasty][This.GetKGWhiteBookNickname][This.GetKGWhiteBookWasKG][This.GetKGWhiteBookTrait1][This.GetKGWhiteBookTrait2].[This.GetKGWhiteBookIntellect][This.GetKGWhiteBookCombatTrait].[This.GetKGWhiteBookValyrianSteel][This.GetKGWhiteBookDragonRider][This.GetKGWhiteBookAnimalCompanion]\n[This.GetKGWhiteBookTrait3];x
TOOLTIPKGOFTHEHOUSE;\nСир [This.GetFirstNameWithDynasty];x
TOOLTIPKGKNOWNNICK;, также известный как [This.GetFirstNameWithNick], ;x
TOOLTIPKGWASLC;был Лордом-Командующим Королевской гвардии.;x
TOOLTIPKGGENIUS;Был рыцарем обладающим острым умом.;x
TOOLTIPKGMASTERWARRIOR; [This.GetTitledFirstNameNoRegnal] был одним из величайших воинов своего времени, [This.GetHerHis] воинское мастерство славилось по всему королевству.;x
TOOLTIPKGGENIUSDESPITE;Несмотря на то что он был остер умом,;x
TOOLTIPKGSKILLEDWARRIOR; [This.GetTitledFirstNameNoRegnal] был уважаемым фехтовальщиком, являясь одним из более способных королевских гвардейцев в истории.;x
TOOLTIPKGPOORWARRIOR; [This.GetTitledFirstNameNoRegnal] был очень посредственным рыцарем, получившим положение с помощью своей влиятельности, а не воинского мастерства.;x
TOOLTIPKGDRAGON; Великолепный [This.GetTitledFirstNameNoRegnal] был драконьим всадником.;x
TOOLTIPKGANIMALaswellas;, а также [This.GetHerHis] всегда сопровождал [This.GetAnimalCompanion];x
TOOLTIPKGVALYRIANSTEEL;[This.GetTitledFirstNameNoRegnal] владел мечом [This.GetValyrianSword], что существенно помогало [This.GetHerHim] выполнять свой долг по защите господина.;x
TOOLTIPKGDAWN;[This.GetTitledFirstNameNoRegnal] владел валирийским мечом Рассвет, родовым мечом Дома Дейн;x
TOOLTIPKGICE;[This.GetTitledFirstNameNoRegnal] владел валирийским мечом Лед, родовым мечом Дома Старк;x
TOOLTIPKGLONGCLAW;[This.GetTitledFirstNameNoRegnal] владел валирийским мечом Длинный Коготь, родовым мечом Дома Мормонт;x
TOOLTIPKGBLACKFYRE;[This.GetTitledFirstNameNoRegnal] владел валирийским мечом Черное Пламя, когда-то принадлежавшим Эйгону Завоевателю.;x
TOOLTIPKGDRAGONAND; , и широко известным Драконьим Всадником;x
TOOLTIPKGANIMALAND; , и широко известным владельцем спутника [This.GetAnimalCompanion];x
TOOLTIPKGANIMAL; [This.GetTitledFirstNameNoRegnal] был известен как владелец спутника [This.GetAnimalCompanion];x
TOOLTIPKGKINSLAYER;[This.GetSheHeCap] запомнился в истории, как убийца короля, самый проклятый из всех людей.;x
TOOLTIPKGDWARF;Величайшая глупость в [This.GetHerHis] истории. [This.GetSheHeCap] был карликом.;x
TOOLTIPKGDURINGKING;был Лордом-Командующим Королевской гвардии когда правил[This.Liege.GetEndA] [This.Liege.Liege.GetTitledFirstNameoftheHouse];x
TOOLTIPKGENDLINE;.\n;x
TOOLTIPKGWASMEM;состоял в Королевской гвардии;x
TOOLTIPKGMEMDURINGKING;состоял в Королевской гвардии во когда правил[This.Liege.Liege.GetEndA] [This.Liege.Liege.GetTitledFirstNameoftheHouse];x
TOOLTIPKGHONOURABLE; и был достойнейшим из рыцарей;x
TOOLTIPKGRUTHLESS; которому никто не мог преградить [This.GetHerHis] путь;x
TOOLTIPKGBRAVE; который был известен как самый смелый из людей;x
TOOLTIPKGDILIGENT; и был непреклонен в своей клятве;x
TOOLTIPKGKIND; который был известен своим состраданием к горю других;x
TOOLTIPKGLUNATIC; здравомыслие которого регулярно ставилось под сомнение;x
TOOLTIPKGDRUNKARD; который запомнился любителем вина и пива;x
TOOLTIPKGLUSTFUL; который был известен своими любовными похождениями, несмотря на обеты;x
TOOLTIPKGLUTTONOUS; который был чрезвычайно толстым;x
TOOLTIPKwroth; который был известен своими мрачными помыслами;x
TOOLTIPKhumble; который запомнился своей скромностью;x
TOOLTIPKGfair; а также являлся одним из красивейших мужчин;x
TOOLTIPKGstrong; а также обладал не дюжей силой;x
TOOLTIPKGtall; а также обладал выдающимся ростом;x
TOOLTIPKGweak; а также был довольно слабым;x
TOOLTIPKGugly; а также считался довольно скверным;x
TOOLTIPKGTRAINEDWARRIOR; [This.GetTitledFirstNameNoRegnal] был довольно хорошим фехтовальщиком, хотя песен о нем не складывали.;x
EVTDESCkingsguard.66; [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] оставлен в Королевской гвардии, несмотря на то, что его семья находиться в состоянии войны с короной.;x
EVTOPTAkingsguard.66;Мой долг - служить моему Дому.;x
EVTOPTBkingsguard.66;Мой долг - служить Короне.;x
TOOLTIPKGBRIGHTROAR;Сир [This.GetFirstName] владел валирийским мечом Светлый Рев, позже утерянным Домом Ланнистер;x
TOOLTIPKGHEARTSBANE;Сир [This.GetFirstName] владел валирийским мечом Губитель Сердец, родовым мечом Дома Тарли;x
TOOLTIPKGNIGHTFALL;Сир [This.GetFirstName]  владел валирийским мечом Сумрак, родовым мечом Дома Харлоу;x
EVTDESCkingsguard.16;Королевская Гвардия, также известная как 'Белые Мечи' или 'Белые Плащи', состоящая из семи рыцарей, являющихся телохранителями королей на Железном Троне. Предположительно это лучшие рыцари в Семи Королевствах, они поклялись защищать своего короля и его семью ценой собственной жизни, выполнять его приказы, и хранить его тайны. Они дают клятву на всю жизнь, им запрещено владеть землей, брать жен, или заводить детей.;x
EVTOPTAkingsguard.16;Я буду прекрасным Лордом-Командующим;x
EVTDESCkingsguard.18;Лорд-Командующий Королевской Гвардии, звание получаемое самым лучшим из Королевских Гвардейцев.;x
TOOLTIPKGLADYFORLORN;Сир [This.GetFirstName] владел валирийским мечом Леди Отчаянье, родовым мечом Дома Корбрей;x
TOOLTIPKGREDRAIN;Сир [This.GetFirstName] владел валирийским мечом Багряный Дождь, родовым мечом Дома Драмм;x
TOOLTIPKGCRABSPINCER;Сир [This.GetFirstName] владел валирийским топором Крабовая Клешня, родовым топором Дома Селтигар;x
TOOLTIPEVTOPTC20800002;[This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] назначается новым Лордом-Командующим Королевской гвардии\n;x
EVTOPTC20800002;Назначить в качестве нового Лорда-Командующего;x
EVTDESCkingsguard.67;Защита короля может быть трудной и довольно утомительной работой, возможно, я должен завести любовницу?;x
EVTOPTAkingsguard.67;Да, желание слишком велико!;x
EVTOPTBkingsguard.67;Я дал обет, я должен сопротивляться таким побуждениям;x
EVTDESCkingsguard.68;Скандал! Я искал одного из моих побратимов по имени [KG_has_the_lover.GetTitledFirstName,] когда я нашел [KG_has_the_lover.GetHerHis] в постели одной из придворных дам. Несомненно, его действия – явное предательство, [TopLiege.GetTitle] будет проинформирован[TopLiege.GetEndA]?;x
EVTOPTAkingsguard.68;Да, [TopLiege.GetTitle] узнает об этом!;x
EVTOPTBkingsguard.68;Это не вредно;x
EVTDESCkingsguard.69;[Root.PrimaryTitle.GetFOA], обращаю внимание, что [KG_has_the_lover.GetHerHis] нарушение  клятвы в том, что [KG_has_the_lover.GetTitledFirstName] состоял в порочной связи с одной из ваших придворных дам. Я надеюсь, [KG_has_the_lover.GetSheHe] понесет наказание, соответствующее его вине.\n\nВаш, [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal];x
EVTDESCkingsguard.69B;[Root.PrimaryTitle.GetFOA], обращаю внимание Малого Совета на прямое нарушение [KG_has_the_lover.GetHerHis] обетов по вашей защите, [KG_has_the_lover.GetTitledFirstName] состоял в любовной связи с одним из придворных.;x
EVTOPTAkingsguard.69;Только смерть искупит его вину!;x
EVTOPTDkingsguard.69;Заключить под стражу и удалить из Королевкой гвардии;x
TOOLTIPkingsguard.75;[Root.GetHusbandWifeOpp] будет рассматривать это дело.;x
EVTOPTBkingsguard.69;Кастрировать его и выслать на Стену;x
EVTDESCkingsguard.70;[Root.GetFirstNameWithDynasty], [From.GetTitle] постановил[From.GetEndA], что ваше нарушение клятвы не останется безнаказанным. Ваши действия являются грубым нарушение вашей клятвы защищать государя. Следовательно [From.GetTitle] вынес[From.GetNoneE] решение лишить вас головы.\n\nТак решил[From.GetEndA] [From.GetTitledFirstName], [From.GetTitle] Андалов, Ройнаров и Первых Людей, Правитель[From.GetEndNitsa] Семи Королевств и Защитни[From.GetTsaK] Государства;x
EVTDESCkingsguard.71;[From.GetTitle] был[From.GetEndA] потрясен[From.GetEndA] вашим рассказом о клятвопреступлении вашего побратима, и согласи[From.GetLasLsya], что это тяжкое преступление. Предатель [KG_has_the_lover.GetTitledFirstName] немедленно казнён.;x
EVTDESCkingsguard.72;[Root.GetFirstNameWithDynasty], [From.GetTitle] постановил[From.GetEndA], что ваше нарушение клятвы не останется безнаказанным. Ваши действия являются грубым нарушение вашей клятвы защищать государя. Следовательно, From.GetTitle] вынес[From.GetNoneE] решение кастрировать вас и сослать на Стену.\n\nТак решил[From.GetNoneE] [From.GetTitledFirstName], [From.GetTitle] Андалов, Ройнаров и Первых Людей, Правитель[From.GetEndNitsa] Семи Королевств и Защитни[From.GetTsaK] Государства;x
EVTDESCkingsguard.73;[From.GetTitle] был[From.GetEndA] потрясен[From.GetEndA] вашим рассказом о клятвопреступлении вашего побратима, и согласи[From.GetLasLsya], что это тяжкое преступление. [From.GetSheHeCap] приказал[From.GetEndA] кастрировать и выслать на Стену предателя.;x
EVTOPTAkingsguard.71;Справедливое наказание;x
EVTDESCkingsguard.74;[From.GetHerHisCap] Светлость не волнуют ваши доказательства отвратительных дел гвардейца, известного как [KG_has_the_lover.GetTitledFirstName]. [From.GetSheHeCap] постановил не наказывать провинившегося гвардейца.;x
EVTOPTAkingsguard.74;Но он нарушил клятву!;x
EVTDESCkingsguard.75;Ваша [Root.GetHusbandWifeOpp] [Root.Spouse.GetFirstName] была уличена в измене с одним из ваших гвардейцев. Вы покарали его, но что теперь делать с вашей неверной женой?;x
EVTOPTAkingsguard.75;[Root.Spouse.GetSheHeCap] должна быть казнена!;x
EVTOPTBkingsguard.75;Заключить в темницу!;x
EVTOPTCkingsguard.75;Я прощаю;x
EVTDESCkingsguard.7299;[Root.GetFirstNameWithDynasty], [From.GetTitle] постановил[From.GetEndA], что ваши грязные дела не могут остаться безнаказанным. Ваши действия являются грубым нарушением клятв защищать государя. Таким образом, [From.GetTitle] решил[From.GetEndA] удалить вас из Королевской гвардии и заключить в тюрьму.\n\nТак решил[From.GetEndA] [From.GetTitledFirstName], [From.GetTitle] Андалов, Ройнаров и Первых Людей, Правитель[From.GetEndNitsa] Семи Королевств и Защитни[From.GetTsaK] Государства;x
EVTOPTAkingsguard.7299;По крайней мере, я еще жив;x
EVTDESCkingsguard.7399;[From.GetTitle] был[From.GetEndA] потрясен[From.GetEndA] известиями, и согласи[From.GetLasLsya], что это деяние требует наказания. [From.GetSheHeCap] приказал[From.GetEndA], чтобы брат по оружию был удален из Королевской гвардии и заключен в тюрьму.;x
TOOLTIPkingsguard.69;узнает об этот и решит, что делать;x
TOOLTIPkingsguard.70;будет обезглавлен;x
opinion_executed_lover;Казнил[_] моего Любовника;x
opinion_gelded_lover;Кастрировал[_] моего Любовника;x
TOOLTIPKGDARKSISTER;Сир [This.GetFirstName] владел валирийским мечом Темная Сестра, родовым мечом Дома Таргариен;x
