#CODE;ENGLISH;x
######Hightower Nicknames;x
nick_the_harmless_falcon;Красный Сокол;x
nick_the_big_falcon;Великий Сокол;x
nick_the_strong_falcon;Сильный Сокол;x
nick_the_charming_falcon;Сапсан;x
nick_the_grotesque_falcon;Коршун;x
nick_the_little_falcon;Маленький Ястреб;x
nick_the_wise_falcon;Острый Коготь;x
nick_the_simple_falcon;Маленький Коготь;x
nick_the_learned_falcon;Темный Сокол;x
nick_the_delicate_falcon;Слабый Сокол;x
nick_the_suspicious_falcon;Среброкрылый;x
nick_the_headstrong_falcon;Старый Сокол;x
nick_the_laughing_falcon;Веселый Сокол;x
nick_the_falconknight;[This.GetNicknameWarrior]-Сокол;x
######Florent Nicknames;x
nick_the_black_fox;Чёрный Лис;x
nick_the_white_fox;Белый Лис;x
nick_the_crazed_fox;Безумный Лис;x
nick_the_wild_fox;Дикий Лис;x
nick_the_harmless_fox;Красный Лис;x
nick_the_big_fox;Большой Лис;x
nick_the_strong_fox;Сильный Лис;x
nick_the_charming_fox;Обаятельный Лис;x
nick_the_grotesque_fox;Уродливый Лис;x
nick_the_little_fox;Маленький Лис;x
nick_the_wise_fox;Коварный;x
nick_the_simple_fox;Хитрый;x
nick_the_learned_fox;Темный Лис;x
nick_the_delicate_fox;Слабый Лис;x
nick_the_suspicious_fox;Серебрянный Лис;x
nick_the_headstrong_fox;Старый Лис;x
nick_the_fox_knight;[This.GetNicknameWarrior]-Лис;x
######Greyjoy Nicknames;x
nick_the_black_cracken;Чёрный Кракен;x
nick_the_white_cracken;Белый Кракен;x
nick_the_crazed_cracken;Морской Ветер;x
nick_the_wild_cracken;Железный Шторм;x
nick_the_harmless_cracken;Красный Кракен;x
nick_the_big_cracken;Кракен;x
nick_the_strong_cracken;Золотой Кракен;x
nick_the_charming_cracken;Справедливый Кракен;x
nick_the_grotesque_cracken;Чудовищный Кракен;x
nick_the_little_cracken;Железный Слиток;x
nick_the_wise_cracken;Мудрый Кракен;x
nick_the_simple_cracken;Тусклое Море;x
nick_the_learned_cracken;Темный Кракен;x
nick_the_delicate_cracken;Мягкое Железо;x
nick_the_suspicious_cracken;Серебрянный Кракен;x
nick_the_headstrong_cracken;Старый Кракен;x
nick_the_laughing_cracken;Веселый Кракен;x
######Tully Nicknames;x
nick_the_black_fish;Чёрная Рыба;x
nick_the_white_fish;Белая рыба;x
nick_the_crazed_fish;Безумная Рыба;x
nick_the_wild_fish;Дикая Рыба;x
nick_the_harmless_fish;Красная Рыба;x
nick_the_big_fish;Щука;x
nick_the_strong_fish;Сильная Рыба;x
nick_the_charming_fish;Золотая Рыба;x
nick_the_grotesque_fish;Форелелицый;x
nick_the_little_fish;Пескарь;x
nick_the_wise_fish;Мудрая Рыба;x
nick_the_simple_fish;Форель;x
nick_the_learned_fish;Темная Рыба;x
nick_the_delicate_fish;Слабая Рыба;x
nick_the_suspicious_fish;Серебрянная Рыба;x
nick_the_headstrong_fish;Старая Рыба;x
nick_the_laughing_fish;Веселая Рыба;x
nick_the_fish_knight;Речной [This.GetNicknameWarrior];x
######Tyrell Nicknames;x
nick_the_black_rose;Чёрная Роза;x
nick_the_white_rose;Белая Роза;x
nick_the_crazed_rose;Бушующая Роза;x
nick_the_wild_rose;Шип;x
nick_the_harmless_rose;Красная Роза;x
nick_the_big_rose;Большая Роза;x
nick_the_strong_rose;Сильная Роза;x
nick_the_charming_rose;Летняя Роза;x
nick_the_grotesque_rose;Увядшая Роза;x
nick_the_little_rose;Маленькая Роза;x
nick_the_wise_rose;Мудрая Роза;x
nick_the_simple_rose;Фиалка;x
nick_the_learned_rose;Темная Роза;x
nick_the_delicate_rose;Лилия;x
nick_the_suspicious_rose;Серебрянная Роза;x
nick_the_headstrong_rose;Старая Роза;x
nick_the_rose_knight;[This.GetNicknameWarrior]-Роза;x
nick_the_knight_of_flowersB;[This.GetNicknameWarrior] Цветов;x
######Martel Nicknames;x
nick_the_black_spear;Чёрное Солнце;x
nick_the_white_spear;Белое Солнце;x
nick_the_crazed_spear;Безумное Копье;x
nick_the_wild_spear;Дикое Копье;x
nick_the_harmless_spear;Красное Копье;x
nick_the_big_spear;Длинное Копье;x
nick_the_strong_spear;Сильное Копье;x
nick_the_charming_spear;Жаркое Копье;x
nick_the_grotesque_spear;Сломанное Копье;x
nick_the_little_spear;Короткое Копье;x
nick_the_wise_spear;Острое Копье;x
nick_the_simple_spear;Затупленное Копье;x
nick_the_learned_spear;Темное Копье;x
nick_the_delicate_spear;Легкое Копье;x
nick_the_suspicious_spear;Серебрянное Копье;x
nick_the_headstrong_spear;Старое Копье;x
nick_spearknight;[This.GetNicknameWarrior] Копий;x
######Lannister Nicknames;x
nick_the_black_lion;Чёрный Лев;x
nick_the_white_lion;Белый Лев;x
nick_the_crazed_lion;Безумный Лев;x
nick_the_wild_lion;Дикий Лев;x
nick_the_harmless_lion;Красный Лев;x
nick_the_big_lion;Большой Лев;x
nick_the_strong_lion;Сильный Лев;x
nick_the_charming_lion;Золотой Лев;x
nick_the_grotesque_lion;Уродливый Лев;x
nick_the_little_lion;Маленький Лев;x
nick_the_wise_lion;Мудрый Лев;x
nick_the_simple_lion;Слабый Лев;x
nick_the_learned_lion;Темный Лев;x
nick_the_delicate_lion;Хромой лев;x
nick_the_suspicious_lion;Серебрянный Лев;x
nick_the_headstrong_lion;Серый Лев;x
nick_the_lion_knight;[This.GetNicknameWarrior]-Лев;x
nick_the_toothless_lion;Беззубый Лев;x
######Targaryan Nicknames;x
nick_the_black_dragon;Чёрный Дракон;x
nick_the_white_dragon;Белый Дракон;x
nick_the_crazed_dragon;Безумный Дракон;x
nick_the_wild_dragon;Пламенный дракон;x
nick_the_harmless_dragon;Красный Дракон;x
nick_the_big_dragon;Большой Дракон;x
nick_the_strong_dragon;Сильное Пламя;x
nick_the_strong_dragon2;Сильный Дракон;x
nick_the_charming_dragon;Золотой Дракон;x
nick_the_grotesque_dragon;Уродливый Дракон;x
nick_the_little_dragon;Маленький Дракон;x
nick_the_wise_dragon;Яркое Пламя;x
nick_the_simple_dragon;Тусклое Пламя;x
nick_the_learned_dragon;Темное Пламя;x
nick_the_delicate_dragon;Слабое Пламя;x
nick_the_suspicious_dragon;Великий Дракон;x
nick_the_headstrong_dragon;Старый Дракон;x
nick_the_laughing_dragon;Веселый Дракон;x
nick_the_dragonknightB;[This.GetNicknameWarrior]-Дракон;x
######Stark Nicknames;x
nick_the_black_wolf;Чёрный Волк;x
nick_the_white_wolf;Белый Волк;x
nick_the_crazed_wolf;Бешеный Волк;x
nick_the_wild_wolf;Яростный Волк;x
nick_the_harmless_wolf;Красный Волк;x
nick_the_big_wolf;Лютоволк;x
nick_the_strong_wolf;Сильный Волк;x
nick_the_charming_wolf;Обаятельный Волк;x
nick_the_grotesque_wolf;Уродливый Волк;x
nick_the_little_wolf;Волчок;x
nick_the_wise_wolf;Мудрый Волк;x
nick_the_simple_wolf;Вялый Волк;x
nick_the_learned_wolf;Темный Волк;x
nick_the_delicate_wolf;Хромой Волк;x
nick_the_suspicious_wolf;Серебрянный Волк;x
nick_the_headstrong_wolf;Старый Волк;x
nick_the_laughing_wolf;Воющий;x
nick_the_wolf_knight;[This.GetNicknameWarrior]-Волк;x
######Baratheon Nicknames;x
nick_the_black_stag;Чёрный Олень;x
nick_the_white_stag;Белый Олень;x
nick_the_crazed_stag;Безумный Олень;x
nick_the_wild_stag;Яростный Шторм;x
nick_the_harmless_stag;Красный Олень;x
nick_the_big_stag;Великий Олень;x
nick_the_strong_stag;Сильный Олень;x
nick_the_charming_stag;Благородный Олень;x
nick_the_grotesque_stag;Уродливый Олень;x
nick_the_little_stag;Маленький Олень;x
nick_the_wise_stag;Мудрый Олень;x
nick_the_simple_stag;Слабый Олень;x
nick_the_learned_stag;Темный Шторм;x
nick_the_delicate_stag;Добрый Олень;x
nick_the_suspicious_stag;Серебрянный Олень;x
nick_the_headstrong_stag;Старый Олень;x
nick_the_stag_knight;Штормовой [This.GetNicknameWarrior];x
######Grifindor (aka Connington) Nicknames;x
nick_the_black_griffin;Чёрный Грифон;x
nick_the_white_griffin;Белый Грифон;x
nick_the_crazed_griffin;Безумный Грифон;x
nick_the_wild_griffin;Дикий Грифон;x
nick_the_harmless_griffin;Красный грифон;x
nick_the_big_griffin;Большой Грифон;x
nick_the_strong_griffin;Сильный Грифон;x
nick_the_charming_griffin;Золотой Грифон;x
nick_the_grotesque_griffin;Уродливый Грифон;x
nick_the_little_griffin;Маленький Грифон;x
nick_the_wise_griffin;Мудрый Грифон;x
nick_the_simple_griffin;Глупый Грифон;x
nick_the_learned_griffin;Темный Грифон;x
nick_the_delicate_griffin;Вялый Грифон;x
nick_the_suspicious_griffin;Серебрянный Грифон;x
nick_the_headstrong_griffin;Серый Грифон;x
nick_the_griffin_knight;[This.GetNicknameWarrior]-Грифон;x
######Oakheart Nicknames;x
nick_the_black_oak;Чёрный Дуб;x
nick_the_white_oak;Белый Дуб;x
nick_the_crazed_oak;Безумный Дуб;x
nick_the_wild_oak;Дикий Дуб;x
nick_the_harmless_oak;Красный Дуб;x
nick_the_big_oak;Большой Дуб;x
nick_the_strong_oak;Сильный Дуб;x
nick_the_charming_oak;Величественный Дуб;x
nick_the_grotesque_oak;Нелепый Дуб;x
nick_the_little_oak;Желудь;x
nick_the_wise_oak;Мудрый Дуб;x
nick_the_simple_oak;Вялый Дуб;x
nick_the_learned_oak;Темный Дуб;x
nick_the_delicate_oak;Слабый Дуб;x
nick_the_suspicious_oak;Серебрянный Дуб;x
nick_the_headstrong_oak;Старый Дуб;x
nick_the_oak_knight;Дубовый [This.GetNicknameWarrior];x
######Both Fossoways Nicknames;x
nick_the_black_apple;Гнилое Яблоко;x
nick_the_white_apple;Белое Яблоко;x
nick_the_crazed_apple;Безумное Яблоко;x
nick_the_wild_apple;Дикое Яблоко;x
nick_the_harmless_apple;Красное Яблоко;x
nick_the_big_apple;Большое Яблоко;x
nick_the_strong_apple;Сильное Яблоко;x
nick_the_charming_apple;Сладкое Яблоко;x
nick_the_grotesque_apple;Червь;x
nick_the_little_apple;Яблоня;x
nick_the_wise_apple;Мудрое Яблоко;x
nick_the_simple_apple;Скромное Яблоко;x
nick_the_learned_apple;Темное Яблоко;x
nick_the_delicate_apple;Мягкое Яблоко;x
nick_the_suspicious_apple;Серебрянное Яблоко;x
nick_the_headstrong_apple;Спелое Яблоко;x
nick_the_apple_knight;Яблочный [This.GetNicknameWarrior];x
######Crackhall Nicknames;x
nick_the_black_boar;Чёрный Вепрь;x
nick_the_white_boar;Белый Вепрь;x
nick_the_crazed_boar;Безумный Вепрь;x
nick_the_wild_boar;Бешеный Вепрь;x
nick_the_harmless_boar;Красный Вепрь;x
nick_the_big_boar;Большой Вепрь;x
nick_the_strong_boar;Сильный Вепрь;x
nick_the_charming_boar;Обаятельный Вепрь;x
nick_the_grotesque_boar;Уродливый Вепрь;x
nick_the_little_boar;Маленький Вепрь;x
nick_the_wise_boar;Умный Вепрь;x
nick_the_simple_boar;Вялый Вепрь;x
nick_the_learned_boar;Темный Вепрь;x
nick_the_delicate_boar;Слабый Вепрь;x
nick_the_suspicious_boar;Серебряный Вепрь;x
nick_the_headstrong_boar;Старый Вепрь;x
nick_the_boar_knight;[This.GetNicknameWarrior]-Вепрь;x
######Clegane Nicknames;x
nick_the_black_hound;Чёрный Пес;x
nick_the_white_hound;Белый Пес;x
nick_the_crazed_hound;Бешеный Пес;x
nick_the_wild_hound;Яростный Лай;x
nick_the_harmless_hound;Красный Пес;x
nick_the_big_hound;Большой Пес;x
nick_the_strong_hound;Сильный Пес;x
nick_the_charming_hound;Золотой Пес;x
nick_the_grotesque_hound;Псиное Лицо;x
nick_the_little_hound;Маленький Пес;x
nick_the_wise_hound;Мудрый Пес;x
nick_the_simple_hound;Вялый Пес;x
nick_the_learned_hound;Темный Пес;x
nick_the_delicate_hound;Беззубый Пес;x
nick_the_suspicious_hound;Серебрянный Пес;x
nick_the_headstrong_hound;Старый Пес;x
nick_the_hound_knight;[This.GetNicknameWarrior]-Пес;x
######Redwyne Nicknames;x
nick_the_black_thorn;Чёрный Шип;x
nick_the_white_thorn;Белый Шип;x
nick_the_crazed_thorn;Безумный Шип;x
nick_the_wild_thorn;Колючий Шип;x
nick_the_harmless_thorn;Красный Шип;x
nick_the_big_thorn;Большой Шип;x
nick_the_strong_thorn;Сильный Шип;x
nick_the_charming_thorn;Роза;x
nick_the_grotesque_thorn;Уродливый Шип;x
nick_the_little_thorn;Маленький Шип;x
nick_the_wise_thorn;Острый Шип;x
nick_the_simple_thorn;Безшипный;x
nick_the_learned_thorn;Темный Шип;x
nick_the_delicate_thorn;Слабый Шип;x
nick_the_suspicious_thorn;Серебрянный Шип;x
nick_the_headstrong_thorn;Старый Шип;x
nick_the_thornknight;[This.GetNicknameWarrior] Шипов;x
######Eastermont Nicknames;x
nick_the_black_turtle;Чёрная Черепаха;x
nick_the_white_turtle;Белая Черепаха;x
nick_the_crazed_turtle;Безумная Черепаха;x
nick_the_wild_turtle;Дикая Черепаха;x
nick_the_harmless_turtle;Красная Черепаха;x
nick_the_big_turtle;Большая Черепаха;x
nick_the_strong_turtle;Твердый Панцирь;x
nick_the_charming_turtle;Обаятельная Черепаха;x
nick_the_grotesque_turtle;Уродливая Черепаха;x
nick_the_little_turtle;Маленькая Черепаха;x
nick_the_wise_turtle;Мудрая Черепаха;x
nick_the_simple_turtle;Вялая Черепаха;x
nick_the_learned_turtle;Темная Черепаха;x
nick_the_delicate_turtle;Слабый Панцирь;x
nick_the_suspicious_turtle;Серебрянная Черепаха;x
nick_the_headstrong_turtle;Старая Черепаха;x
nick_the_turtle_knight;[This.GetNicknameWarrior]-Черепаха;x
######Swann Nicknames;x
nick_the_black_swan;Чёрный Лебедь;x
nick_the_white_swan;Белый Лебедь;x
nick_the_crazed_swan;Безумный Лебедь;x
nick_the_wild_swan;Грозовой Лебедь;x
nick_the_harmless_swan;Красный Лебедь;x
nick_the_big_swan;Большой Лебедь;x
nick_the_strong_swan;Сильный Лебедь;x
nick_the_charming_swan;Величественный Лебедь;x
nick_the_grotesque_swan;Гадкий Утенок;x
nick_the_little_swan;Маленький Лебедь;x
nick_the_wise_swan;Мудрый Лебедь;x
nick_the_simple_swan;Скромный Лебедь;x
nick_the_learned_swan;Темный Лебедь;x
nick_the_delicate_swan;Хромой Лебедь;x
nick_the_suspicious_swan;Серебрянный Лебедь;x
nick_the_headstrong_swan;Старый Лебедь;x
nick_the_swan_knight;[This.GetNicknameWarrior]-Лебедь;x
######Cerwyn Nicknames;x
nick_the_black_axe;Чёрный Топор;x
nick_the_white_axe;Белый Топор;x
nick_the_crazed_axe;Безумный Топор;x
nick_the_wild_axe;Дикий Топор;x
nick_the_harmless_axe;Красный Топор;x
nick_the_big_axe;Большой Топор;x
nick_the_strong_axe;Сильный Топор;x
nick_the_charming_axe;Величественный топр;x
nick_the_grotesque_axe;Сломанный Топор;x
nick_the_little_axe;Топорик;x
nick_the_wise_axe;Могучий Топор;x
nick_the_simple_axe;Затупленный Топор;x
nick_the_learned_axe;Темный Топор;x
nick_the_delicate_axe;Легкий Топор;x
nick_the_suspicious_axe;Серебрянный Топр;x
nick_the_headstrong_axe;Старый Топор;x
nick_the_laughing_axe;Веселый Топор;x
nick_the_axe_knight;[This.GetNicknameWarrior]-Топор;x
######Goodbrother Nicknames;x
nick_the_black_warhorn;Чёрный Горн;x
nick_the_white_warhorn;Белый Горн;x
nick_the_crazed_warhorn;Рогатый Демон;x
nick_the_wild_warhorn;Дикий Горн;x
nick_the_harmless_warhorn;Красный Горн;x
nick_the_big_warhorn;Большой Горн;x
nick_the_strong_warhorn;Сильный Горн;x
nick_the_charming_warhorn;Золотой Горн;x
nick_the_grotesque_warhorn;Сломанный Горн;x
nick_the_little_warhorn;Маленький Горн;x
nick_the_wise_warhorn;Мудрый Горн;x
nick_the_simple_warhorn;Нудный Горн;x
nick_the_learned_warhorn;Темный Горн;x
nick_the_delicate_warhorn;Слабый Горн;x
nick_the_suspicious_warhorn;Серебрянный Горн;x
nick_the_headstrong_warhorn;Старый Горн;x
nick_the_laughing_warhorn;Веселый Горн;x
######Harlaw Nicknames;x
nick_the_black_scythe;Чёрная Коса;x
nick_the_white_scythe;Белая Коса;x
nick_the_crazed_scythe;Безумная Коса;x
nick_the_wild_scythe;Дикая Коса;x
nick_the_harmless_scythe;Красная Коса;x
nick_the_big_scythe;Большая Коса;x
nick_the_strong_scythe;Сильная Коса;x
nick_the_charming_scythe;Хорошая Коса;x
nick_the_grotesque_scythe;Сломанная Коса;x
nick_the_little_scythe;Маленькая Коса;x
nick_the_wise_scythe;прозорливая Коса;x
nick_the_simple_scythe;Изогнутая Коса;x
nick_the_learned_scythe;Темная Коса;x
nick_the_delicate_scythe;Гибкая Коса;x
nick_the_suspicious_scythe;Серебрянная Коса;x
nick_the_headstrong_scythe;Старая Коса;x
nick_the_laughing_scythe;Веселая Коса;x
######Saltcliffe Nicknames;x
nick_the_black_snake;Чёрный Змей;x
nick_the_white_snake;Белый Змей;x
nick_the_crazed_snake;Безумный Змей;x
nick_the_wild_snake;Дикий Змей;x
nick_the_harmless_snake;Красный Змей;x
nick_the_big_snake;Большой Змей;x
nick_the_strong_snake;Сильный Змей;x
nick_the_charming_snake;Золотой Змей;x
nick_the_grotesque_snake;Глист;x
nick_the_little_snake;Маленький Змей;x
nick_the_wise_snake;Мудрый Змей;x
nick_the_simple_snake;Скромный Змей;x
nick_the_learned_snake;Темный Змей;x
nick_the_delicate_snake;Спокойный Змей;x
nick_the_suspicious_snake;Серебрянный Змей;x
nick_the_headstrong_snake;Старый Змей;x
nick_the_laughing_snake;Веселый Змей;x
nick_the_snake_knight;[This.GetNicknameWarrior]-Змей;x
######Mooton Nicknames;x
nick_the_black_salmon;Чёрный Лосось;x
nick_the_white_salmon;Белый Лосось;x
nick_the_crazed_salmon;Безумный Лосось;x
nick_the_wild_salmon;Дикий Лосось;x
nick_the_harmless_salmon;Красный Лосось;x
nick_the_big_salmon;Большой Лосось;x
nick_the_strong_salmon;Сильный Лосось;x
nick_the_charming_salmon;Изящный Лосось;x
nick_the_grotesque_salmon;Лососелицый;x
nick_the_little_salmon;Маленький Лосось;x
nick_the_wise_salmon;Мудрый Лосось;x
nick_the_simple_salmon;Скромный Лосось;x
nick_the_learned_salmon;Темный Лосось;x
nick_the_delicate_salmon;Саокойный Лосось;x
nick_the_suspicious_salmon;Серебрянный Лосось;x
nick_the_headstrong_salmon;Старый Лосось;x
nick_the_laughing_salmon;Веселый Лосось;x
nick_the_salmon_knight;[This.GetNicknameWarrior]-Лосось;x
######Vypren Nicknames;x
nick_the_black_frog;Чёрная Жаба;x
nick_the_white_frog;Белая Жаба;x
nick_the_crazed_frog;Безумная Жаба;x
nick_the_wild_frog;Угрюмая Жаба;x
nick_the_harmless_frog;Красная Жаба;x
nick_the_big_frog;Большая Жаба;x
nick_the_strong_frog;Сильная Жаба;x
nick_the_charming_frog;Принц-Жаба;x
nick_the_grotesque_frog;Жаболицый;x
nick_the_little_frog;Маленькая Жаба;x
nick_the_wise_frog;Мудрая Жаба;x
nick_the_simple_frog;Вялая Жаба;x
nick_the_learned_frog;Темная Жаба;x
nick_the_delicate_frog;Слабая Жаба;x
nick_the_suspicious_frog;Серебрянная Жаба;x
nick_the_headstrong_frog;Старая Жаба;x
nick_the_laughing_frog;Веселая Жаба;x
nick_the_frog_knight;[This.GetNicknameWarrior]-Жаба;x
######Whent Nicknames;x
nick_the_black_bat;Чёрный Нетопырь;x
nick_the_white_bat;Белый Нетопырь;x
nick_the_crazed_bat;Безумный Нетопырь;x
nick_the_wild_bat;Угрюмый Нетопырь;x
nick_the_harmless_bat;Красный Нетопырь;x
nick_the_big_bat;Большой Нетопырь;x
nick_the_strong_bat;Сельный Нетопырь;x
nick_the_charming_bat;Благородный Нетопырь;x
nick_the_grotesque_bat;Нетопырелицый;x
nick_the_little_bat;Маленький Нетопырь;x
nick_the_wise_bat;Веселый Нетопырь;x
nick_the_simple_bat;Кусачий Нетопырь;x
nick_the_learned_bat;Темный Нетопырь;x
nick_the_delicate_bat;Беззубый Нетопырь;x
nick_the_suspicious_bat;Серебрянный Нетопырь;x
nick_the_headstrong_bat;Старый Нетопырь;x
nick_the_laughing_bat;Веселый Нетопырь;x
nick_the_bat_knight;Темный Рыцарь;x
######Belmore Nicknames;x
nick_the_black_bell;Чёрный Колокольчик;x
nick_the_white_bell;Белый Колокольчик;x
nick_the_crazed_bell;Безумный Колокольчик;x
nick_the_wild_bell;Дикий Колокольчик;x
nick_the_harmless_bell;Красный Колокольчик;x
nick_the_big_bell;Колокол;x
nick_the_strong_bell;Сильный Колокольчик;x
nick_the_charming_bell;Золотой Колокольчик;x
nick_the_grotesque_bell;Сломанный Колокольчик;x
nick_the_little_bell;Маленький Колокольчик;x
nick_the_wise_bell;Броский Колокольчик;x
nick_the_simple_bell;Беззвучный;x
nick_the_learned_bell;Темный Колокольчик;x
nick_the_delicate_bell;Слабый Колокольчик;x
nick_the_suspicious_bell;Серебрянный Колокольчик;x
nick_the_headstrong_bell;Старый Клокольчик;x
nick_the_laughing_bell;Веселый Колокольчик;x
nick_the_bell_knight;[This.GetNicknameWarrior]-Колокольчик;x
######Hunt Nicknames;x
nick_the_black_arrow;Чёрная Стрела;x
nick_the_white_arrow;Белая Стрела;x
nick_the_crazed_arrow;Безумная Стрела;x
nick_the_wild_arrow;Дикая Стрела;x
nick_the_harmless_arrow;Красная Стрела;x
nick_the_big_arrow;Большая Стрела;x
nick_the_strong_arrow;Сильная Стрела;x
nick_the_charming_arrow;Справедливая Стрела;x
nick_the_grotesque_arrow;Гнутая Стрела;x
nick_the_little_arrow;Маленькая Стрела;x
nick_the_wise_arrow;Шустрая Стрела;x
nick_the_simple_arrow;Сломанная Стрела;x
nick_the_learned_arrow;Темная Стрела;x
nick_the_delicate_arrow;Поврежденная Стрела;x
nick_the_suspicious_arrow;Серебрянная Стрела;x
nick_the_headstrong_arrow;Старая Стрела;x
nick_the_laughing_arrow;Веселая Стрела;x
nick_the_arrow_knight;[This.GetNicknameWarrior] Стрелы;x
######Bar Emmon Nicknames;x
nick_the_black_swordfish;Чёрная Рыба-меч;x
nick_the_white_swordfish;Белая Рыба-меч;x
nick_the_crazed_swordfish;Безумная Рыба;x
nick_the_wild_swordfish;Колючая Рыба-меч;x
nick_the_harmless_swordfish;Красная Рыба -меч;x
nick_the_big_swordfish;Большая Рыба-меч;x
nick_the_strong_swordfish;Сильная Рыба-меч;x
nick_the_charming_swordfish;Справедливая Рыба-меч;x
nick_the_grotesque_swordfish;Рыболицый;x
nick_the_little_swordfish;Маленькая Рыба-меч;x
nick_the_wise_swordfish;Острая Рыба-меч;x
nick_the_simple_swordfish;Вялая Рыба-меч;x
nick_the_learned_swordfish;Темная Рыба-меч;x
nick_the_delicate_swordfish;Тихая Рыба-меч;x
nick_the_suspicious_swordfish;Серебрянная Рыба-меч;x
nick_the_headstrong_swordfish;Старая Рыба-меч;x
nick_the_laughing_swordfish;Веселая Рыба-меч;x
nick_the_swordfish_knight;[This.GetNicknameWarrior]-Рыба-меч;x
######Stokeworth Nicknames;x
nick_the_black_seahorse;Чёрный Агнец;x
nick_the_white_seahorse;Белый Агнец;x
nick_the_crazed_seahorse;Безумный Агнец;x
nick_the_wild_seahorse;Яростный Агнец;x
nick_the_harmless_seahorse;Красный Агнец;x
nick_the_big_seahorse;Большой Агнец;x
nick_the_strong_seahorse;Сильный Агнец;x
nick_the_charming_seahorse;Обаятельный Агнец;x
nick_the_grotesque_seahorse;Уродливый Агнец;x
nick_the_little_seahorse;Маленький Агнец;x
nick_the_wise_seahorse;Мудрый Агнец;x
nick_the_simple_seahorse;Вялый Агнец;x
nick_the_learned_seahorse;Темный Агнец;x
nick_the_delicate_seahorse;Слабый Агнец;x
nick_the_suspicious_seahorse;Великий Агнец;x
nick_the_headstrong_seahorse;Старый Агнец;x
nick_the_laughing_seahorse;Веселый Агнец;x
nick_the_seahorse_knight;[This.GetNicknameWarrior]-Агнец;x
######Brax Nicknames;x
nick_the_black_unicorn;Чёрный Единорог;x
nick_the_white_unicorn;Белый Единорог;x
nick_the_crazed_unicorn;Безумный Единорог;x
nick_the_wild_unicorn;Дикий Единорог;x
nick_the_harmless_unicorn;Красный Единорог;x
nick_the_big_unicorn;Большой Единорог;x
