#CODE;ENGLISH;;;;;;;;;;;;;x
GetTrialCharge_Adultery;прелюбодеяние;;;;;;;;;;;;;x
GetTrialCharge_Looting;незаконное рейдерство и грабеж земли [accuser.PrimaryTitle.GetName];;;;;;;;;;;;;x
GetTrialCharge_Slaving;незаконное рейдерство и грабеж;;;;;;;;;;;;;x
GetTrialCharge_Theft;воровство;;;;;;;;;;;;;x
GetTrialCharge_War;незаконная вооруженная агрессия против земли [accuser.PrimaryTitle.GetName];;;;;;;;;;;;;x
GetTrialCharge_Corruption;коррупция и злоупотребление властью;;;;;;;;;;;;;x
GetTrialCharge_Blackmail;шантаж;;;;;;;;;;;;;x
GetTrialCharge_Witchcraft;колдовство;;;;;;;;;;;;;x
GetTrialCharge_Blasphemy;богохульство;;;;;;;;;;;;;x
GetTrialCharge_Incest;инцест;;;;;;;;;;;;;x
GetTrialCharge_Sodomy;мужеложство;;;;;;;;;;;;;x
GetTrialCharge_Cannabalism;каннибализм;;;;;;;;;;;;;x
GetTrialCharge_Desertion;дезертирство;;;;;;;;;;;;;x
GetTrialCharge_Piracy;пиратство;;;;;;;;;;;;;x
GetTrialCharge_Drunkenness;пьянство;;;;;;;;;;;;;x
GetTrialCharge_DebtDefault;долг;;;;;;;;;;;;;x
EVTDESCtrial.300;[Root.PrimaryTitle.GetFOA], новости из города [From.Capital.GetName] с большого судебного разбирательства. [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal] был[FromFromFrom.GetEndA] заключен[FromFromFrom.GetEndA] в тюрьму, как велит [From.GetTitledFirstNameWithDynastyNoRegnal] и обвинен[FromFromFrom.GetEndA] в преступлении [FromFromFrom.GetTrialCharge]. [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] председательствовал[FromFrom.GetEndA] на судебном процессе, в ходе которого заключенный был, в конечном итоге, признан виновным. Как следствие, [FromFromFrom.GetTrialPunishment].;;;;;;;;;;;;;x
EVTDESCtrial.301;[Root.PrimaryTitle.GetFOA], новости из города [From.Capital.GetName] с большого судебного разбирательства. [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal] был[FromFromFrom.GetEndA] заключен[FromFromFrom.GetEndA] в тюрьму, как велит [From.GetTitledFirstNameWithDynastyNoRegnal] и был[FromFromFrom.GetEndA] обвинен[FromFromFrom.GetEndA] в преступлении [FromFromFrom.GetTrialCharge]. [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] председательствовал[FromFrom.GetEndA] на судебном процессе, в ходе которого заключенный был, в конечном счете, признан невиновным по всем обвинениям, а затем освобождён.;;;;;;;;;;;;;x
EVTDESCtrial.301B;[Root.PrimaryTitle.GetFOA], новости из города [From.Capital.GetName] с большого судебного разбирательства. [FromFromFrom.GetTitledFirstNameWithDynastyNoRegnal] был[FromFromFrom.GetEndA] заключен[FromFromFrom.GetEndA] в тюрьму, как велит [From.GetTitledFirstNameWithDynastyNoRegnal] и был[FromFromFrom.GetEndA] обвинен[FromFromFrom.GetEndA] в преступлении [FromFromFrom.GetTrialCharge]. [FromFrom.GetTitledFirstNameWithDynastyNoRegnal] председательствовал на судебном процессе, в ходе которого заключенный был, в конечном счете, признан невиновным по всем обвинениям. В спорном решении [From.GetTitledFirstNameNoRegnal] проигнорировал[From.GetEndA] этот вердикт, [FromFromFrom.GetTitledFirstNameNoRegnal] [FromFromFrom.GetTrialPunishment].;;;;;;;;;;;;;x
OPTNOINFORMTRIALCOURT;Не сообщайте мне о судебных разбирательствах при дворах;;;;;;;;;;;;;x
offer_to_take_black;Предложение облачиться в  черное;;;;;;;;;;;;;x
offer_to_take_black_desc;Вы в настоящее время заключены в тюрьму, и можете облачиться в чёрное и отречься от трона в пользу вашего наследника для обеспечения освобождения.;;;;;;;;;;;;;x
TOOLTIPoffer_to_take_black;Вы просите освобождения у своего тюремщика, известного как [Root.Host.GetTitledFirstNameWithDynastyNoRegnal], чтобы вы могли переодеться черное и присоединиться к Ночному Дозору;;;;;;;;;;;;;x
EVTDESCtrial.310;Ваш заключенный, [From.GetTitledFirstNameWithDynastyNoRegnal], просит об аудиенции. [From.GetSheHeCap] просит Вас освободить [From.GetHerHis] в обмен на [From.GetHerHis] присоединение к Ночному Дозору и отказ от всех титулов и прочих прав.;;;;;;;;;;;;;x
EVTOPTAtrial.310;Соглашусь, так даже проще;;;;;;;;;;;;;x
EVTOPTBtrial.310;Нет, ты будешь под моим присмотром.;;;;;;;;;;;;;x
opinion_rejected_NW_plea;Отклонена просьба присоединиться к Ночному Дозору;;;;;;;;;;;;;x
