#CODE;ENGLISH;x
b_ghaencastle;Гаэн;x
b_ghaentemple;Гаэн;x
c_oldghis;Старый Гис;x
b_pyramidoldghis;Великая Пирамида Старого Гиса;x
b_oldghistemple;Храм Старого Гиса;x
b_oldghis;Старый Гис;x
b_oldghis4;Риглин;x
b_oldghis5;Зобрай;x
b_oldghis6;Хантис;x
b_oldghis7;Диньор;x
c_sumbyar;Самбиар;x
b_sumbyar;Самбиар;x
b_sumbyarcastle;Самбиар;x
b_sumbyartemple;Самбиар;x
d_old_ghis;Старый Гис;x
c_ghiscarihills;Атрускай;x
b_ghiscarihills;Атрускай;x
b_ghiscarihillscastle;Атрускай;x
b_ghiscarihillstemple;Атрускай;x
c_ghiscarishore;Кимбрин;x
b_ghiscarishore;Кимбрин;x
b_ghiscarishorecastle;Кимбрин;x
b_ghiscarishoretemple;Кимбрин;x
d_ghiscari_lands;Гискарские Земли;x
c_jagor;Джагор;x
b_jagor;Джагор;x
b_jagorcastle;Джагор;x
b_jagortemple;Джагор;x
c_kalot;Калот;x
b_kalot;Калот;x
b_kalotcastle;Калот;x
b_kalottemple;Калот;x
d_ghiscari_hills;Гискарские холмы;x
c_bonecoast;Костяной Берег;x
b_bonecoast;Костяной Берег;x
b_bonecoastcastle;Костяной Берег;x
b_bonecoasttemple;Костяной Берег;x
c_puki;Паки;x
b_puki;Паки;x
b_pukicastle;Паки;x
b_pukitemple;Паки;x
d_ghiscar_point;Гискарский край;x
c_ghiscar_point;Гискарский край;x
b_ghiscarpoint;Гискарский край;x
b_ghiscar_pointcastle;Гискарский край;x
b_ghiscar_pointtemple;Гискарский край;x
c_bakedshore;Пекучий берег;x
b_bakedshore;Пекучий берег;x
b_bakedshorecastle;Пекучий берег;x
b_bakedshoretemple;Пекучий берег;x
d_isle_of_cedars;Кедровый остров;x
c_ghozai;Гозай;x
b_ghozai;Гозай;x
b_ghozai_castle;Гозай;x
b_ghozai_temple;Гозай;x
c_velos;Велос;x
b_velos;Велос;x
b_velos_castle;Велос;x
b_velos_temple;Велос;x
c_elos;Элос;x
b_elos;Элос;x
b_elos_castle;Элос;x
b_elos_temple;Элос;x
k_skahazadhan;Скахазадхан;x
d_ghardaq;Гардак;x
d_skahaz_hills;Скхазские холмы;x
c_ghardaq;Гардак;x
b_ghardaq;Гардак;x
b_ghardaq2;Гардак;x
b_ghardaq3;Гардак;x
b_ghardaq4;Речная Пирамида;x
b_ghardaq5;Келбин;x
c_geledhan;Геледхан;x
b_geledhan;Геледхан;x
b_geledhan2;Геледхан;x
b_geledhan3;Геледхан;x
c_hubreq;Хабрэк;x
b_hubreq;Хабрэк;x
b_hubreq2;Хабрэк;x
b_hubreq3;Хабрэк;x
c_wurzkai;Вурзкай;x
b_wurzkai;Вурзкай;x
b_wurzkai2;Вурзкай;x
b_wurzkai3;Вурзкай;x
b_wurzkai4;Вурзкай;x
c_gohleen;Гохлин;x
b_gohleen;Гохлин;x
b_gohleen2;Гохлин;x
b_gohleen3;Гохлин;x
b_gohleen4;Гохлин;x
b_gohleen5;Гохлин;x
k_hazdahn;Хаздан;x
d_hazdahn;Хаздан;x
c_hazdahn_no;Хаздан Но;x
b_hazdahn_no;Хаздан Но;x
b_hazdahn_no2;Хаздан Но;x
b_hazdahn_no3;Хаздан Но;x
b_hazdahn_no4;Хаздан Но;x
b_hazdahn_no5;Хаздан Но;x
c_khydhan;Кидхан;x
b_khydhan;Кидхан;x
b_khydhan2;Кидхан;x
b_khydhan3;Кидхан;x
c_ghonazdhan;Гоназдан;x
b_ghonazdhan;Гоназдан;x
b_ghonazdhan2;Гоназдан;x
b_ghonazdhan3;Гоназдан;x
c_yanghis;Янгис;x
b_yanghis;Янгис;x
b_yanghis2;Янгис;x
b_yanghis3;Янгис;x
c_vezenkria;Вэзэнкирия;x
b_vezenkria;Вэзэнкирия;x
b_vezenkria2;Вэзэнкирия;x
b_vezenkria3;Вэзэнкирия;x
family_palace_baron_ghiscari_group;Великий Господин;x
family_palace_baron_astapori;Добрый Господин;x
family_palace_baron_yunkaii;Мудрый Господин;x
family_palace_baron_female_ghiscari_group;Госпожа;x
family_palace_baron_foa_ghiscari_group;Ваше Cиятельство;x
city_count_ghiscari_group;Господин;x
city_duke_ghiscari_group;Высший Господин;x
city_king_ghiscari_group;Великий Господин;x
city_king_astapori;Добрый Господин;x
city_king_yunkaii;Мудрый Господин;x
city_king_foa_ghiscari_group;Ваше Превосходительство;x
city_kingdom_ghiscari_group;Великий Город;x
city_kingdom_of_ghiscari_group;Великий Город;x
city_emperor_ghiscari_group;Император;x
city_emperor_foa_ghiscari_group;Ваше Великолепие;x
city_empire_ghiscari_group;Империя;x
city_empire_of_ghiscari_group;Империя;x
oligarchy_count_ghiscari_group;Господин;x
oligarchy_duke_ghiscari_group;Высший Господин;x
oligarchy_king_ghiscari_group;Великий Господин;x
oligarchy_king_astapori;Добрый Господин;x
oligarchy_king_yunkaii;Мудрый Господин;x
oligarchy_king_foa_ghiscari_group;Ваше Великолепие;x
oligarchy_kingdom_ghiscari_group;Великий Город;x
oligarchy_kingdom_of_ghiscari_group;Великий Город;x
oligarchy_emperor_ghiscari_group;Великий Господин;x
oligarchy_emperor_astapori;Добрый Господин;x
oligarchy_emperor_yunkaii;Мудрый Господин;x
oligarchy_emperor_foa_ghiscari_group;Ваше Великолепие;x
oligarchy_empire_ghiscari_group;Империя;x
oligarchy_empire_of_ghiscari_group;Империя;x
emperor_foa_ghiscari_group;Ваше Великолепие;x
king_foa_ghiscari_group;Ваше Великолепие;x
emperor_title_commander_ghiscari_group;Имперский Полководец;x
title_commander_ghiscari_group;Полководец;x
city_emperor_title_commander_ghiscari_group;Имперский Полководец;x
city_title_commander_ghiscari_group;Полководец;x
LP_title_commander_ghiscari_group;Полководец;x
oligarchy_title_commander_ghiscari_group;Полководец;x
