#CODE;ENGLISH;x
ERA_CHAR_INFO_77000;Эйгон из дома Таргариенов правит островом Драконий Камень, самым западным форпостом Республики Валирия, куда его семья переселилась за век до Рока Валирии. Вместе со своими сёстрами-женами, Висеньей и  Рейнис, он правит островами, закрывающими вход в Черноводный залив. Но он не желает больше править тремя скалами посреди моря. Он все чаще смотрит на запад, где в Вестеросе Семь Королевств сражаются за господство. Эйгон может нарушить привычный ход вещей, снять короны со всех королей, и слить все королевства в одно могучее царство огнём своих драконов. Однако и с востока есть новости. В Эссосе остатки старой Валирии начали военную кампанию по завоеванию Вольных Городов, и Эйгона, как последнего драконьего всадника, просят восстановить славу старой Валирии. Что предпринять Эйгону - восстанавливать старое или создавать новое?;x
ERA_CHAR_NAME_1544;Аргилак Надменный;x
ERA_CHAR_INFO_1544;Несколько лет спустя после поражения Волантиса в войне "восстановления" Валирийской Республики, Штормовой король Аргилак Дюррандон предложил Эйгону Таргариену руку своей единственной дочери и наследницы, принцессы Аргеллы, намереваясь использовать Эйгона в качестве буфера между своими землями и железнорождёнными. Эйгон имел наглость отказаться от такого предложения, и предложил вместо себя своего друга и защитника - Ориса Баратеона, по слухам, брата-бастарда. В гневе от такого возмутительного оскорбления, Аргилак отрубил руки посланника и отправил их Эйгону со словами "только эти руки ты от меня и получишь". Сейчас Эйгон желает завоевать Семь Королевств, но если он считает, что Штормовые земли будут легкой добычей, то он глубоко заблуждается. Он узнает на своей шкуре, что на самом деле означает девиз дома Дюррандонов - "Нам ярость".;x
ERA_CHAR_NAME_11566;Харрен Чёрный;x
ERA_CHAR_INFO_11566;Харрен из дома Хоаров, по прозвищу "Чёрный", был последним Железным Королём до завоевания Эйгона, его дом находился у власти со времён пришествия Андалов. Он был самым ужасным королём Вестероса до высадки драконов, и обладал, вероятнее всего, самой сильной армией, хоть его вассалы в Речных землях и пытались сбросить его знамена. Тем не менее, другие лорды и короли со страхом смотрели на такую сильную и непредсказуемую армию посреди континента. Король Харрен видел, что в Речных землях отсутсвует какая-либо естественная защита, и что он со всех сторон окружён недоброжелателями. Для защиты своего королевства и во славу своего дома, он все свое правление провёл строя самый большой замок, который ещё не видел Вестерос - Харренхолл. Самые крепкие стены и самый большой гарнизон, любая армия могла придти осаждать замок и уйти ни с чем, так думал Харрен.;x
ERA_CHAR_NAME_20059;Торрхен I;x
ERA_CHAR_INFO_20059;Торрхен из дома Старков, Король Севера, прямой потомок Брандона Строителя, который, по легендам, возвёл Винтерфелл и Стену. Единственное из королевств первых людей, которое сохранило свою культуру и земли, когда андалы принесли семиконечную звезду на груди. Старки правят севером уже почти восемь тысяч лет как Короли Зимы... Но сейчас последний повелитель драконов из Древней Валирии высадился на берегу Вестероса, провозгласив, что с этого момента будет один король. Неужели продолжительная и славная династия Старков потеряет свою корону? Или даже прекратит свое существование? Только Король-Волк может сказать, каким будет будущее последнего королевства первых людей.;x
ERA_CHAR_NAME_22001;Мерия Желтая Жаба;x
ERA_CHAR_INFO_22001;"Непреклонные, несгибаемые, несдающиеся" - таков девиз дома Нимерос-Мартеллов, правящей династии Дорна. Правитель Солнечного Копья, Морс Мартелл, первый принц Дорна, и Нимерия, последняя королева и спасительница Ройнаров - первые объединили весь Дорн под своей властью. Вопреки многочисленным войнам с Гарденерами и Дюррандонами, Дорн выстоял. И теперь, самопровозглашенный "Завоеватель" Эйгон  Драконовластный, намерен сделать то, что не смогла сделать Валирия на пике своей силы. Хоть её время уже почти прошло, но Мерия Мартелл, Принцесса Дорна и Защитник Ройнаров, покажет этому выскочке истиный смысл девиза её дома.;x
ERA_CHAR_NAME_8888175;Мерн IX;x
ERA_CHAR_INFO_8888175;Король Мерн IX из дома Гарденеров, ведёт свой дом от легендарного Гарта Зеленорукого. Он правит в Хайгардене, месте его предков на протяжении тысяч лет. После вторжения Таргариенов он собрал все свои силы и объединился с союзником, Королём Скалы. Армии Гарденера и Ланнистера вступили в бой с Эйгоном на поле, которое позже будет носить название "Пламенное Поле", и до встречи с самим Эйгоном и его сёстрами объединенная армия держала верх. После встречи с Эйгоном династия Гарденеров прервалась в огне, Мерн и все его родственники сгорели заживо.;x
#;;x
BM_FAITH_MILITANT;Восстание Святого Воинства;x
BM_FAITH_MILITANT_DESC;После смерти Эйгона Завоевателя и воцарения его сына, Эйниса, Великий Септон поднял восстание против мерзкого короля, рождённого от омерзительного кровосмешения. Спустя несколько лет хилый и слабый король Эйнис умер, и теперь на Железном Троне царствует его сводный брат, Мейгор Жестокий, который намерен покончить с восстанием.;x
#;;x
BM_THE_ROGUE_PRINCE;Принц-Разбойник;x
BM_THE_ROGUE_PRINCE_DESC;В начале правления Визериса, основным его раздражителем был собственный брат, принц Деймон Таргариен. Деймон был непостоянным, обидчивым, и, тем не менее, лихим, смелым и опасным. Некоторые в Малом Совете полагали, что Визерис назовет его своим наследником. Однако наследницей была назначена Рейнира, Отрада Короревства, дочь Визериса, и теперь король женится на леди Алисенте Хайтауэр. Устав ждать короны, Деймон решил создать себе собственное королевство. В этом его поддержал Корлис Веларион, сокрушив Государство Трёх Дочерей, или Триархию. Этот молодой альянс Лиса, Мира и Тироша угрожал торговле и торговым путям, проходящим через Ступени, и Принц-Разбойник пообещал устранить угрозу.;x
#;;x
BM_DANCE_OF_THE_DRAGONS;Танец Драконов;x
BM_DANCE_OF_THE_DRAGONS_DESC;После смерти короля Визериса в 129 от В.Э., лорд-командующий Королевской гвардии, сир Кристон Коль, позже прозванный "Делатель королей", бросил вызов умершему королю, назвавшему своей наследницей Рейниру, и короновал её младшего брата, принца Эйгона, как короля Эйгона II. Началась гражданская война между Эйгоном II Таргариеном и Рейнирой Таргариен за контроль над Железным троном, позже названная "Танцем Драконов".;x
BM_DANCE_OF_THE_DRAGONS_ERA;Танец Драконов;x
BM_DANCE_OF_THE_DRAGONS_ERA_INFO;После смерти короля Визериса в 129 от В.Э., лорд-командующий Королевской гвардии, сир Кристон Коль, позже прозванный "Делатель королей", бросил вызов умершему королю, назвавшему своей наследницей Рейниру, и короновал её младшего брата, принца Эйгона, как короля Эйгона II. Началась гражданская война между Эйгоном II Таргариеном и Рейнирой Таргариен за контроль над Железным троном, позже названная "Танцем Драконов".;x
ERA_CHAR_NAME_77013;Эйгон II;x
ERA_CHAR_INFO_77013;Рождённый от второго брака покойного короля Визериса I, Эйгон II был вторым в очереди наследования после своей старшей сёстры Рейниры. Однако по велению командующего Королевской гвардии, Кристона Коля, Эйгон позволил себя короновать после смерти отца, и, поддерживаемый "партией Зелёных", начал Танец Драконов.;x
ERA_CHAR_NAME_77012;Рейнира Таргариен;x
ERA_CHAR_INFO_77012;Первый и единственный ребёнок королевы Эйммы Аррен, она была провозглашена наследницей своего отца, Визериса I, однако это оспорил её младший брат Эйгон II, короновав себя в то время, когда Рейнира была прикована к постели и рожала ребёнка на Драконьем Камне. Решив занять свое законное место, и при поддержке "партии Чёрных", она получит его. В огне и крови.;x
ERA_CHAR_NAME_5052178;Джейн Дева Долины;x
ERA_CHAR_INFO_5052178;Известная как Дева Долины, Джейн стала Леди Долины в молодом возрасте. Во время Танца Драконов, молодой принц Джекейрис отправился к ней, чтобы заручиться поддержкой для своей матери. Подстегиваемая родством с матерью Джекейриса, Эйммой Аррен, Джейн объявила Долину землёй королевы. Несмотря на наступившую зиму, она собрала немало сторонников, и отправила войско морем на помощь.;x
ERA_CHAR_NAME_14317;Боррос Баратеон;x
ERA_CHAR_INFO_14317;В начале Танца Драконов, оба лагеря - и Зелёные, и Чёрные - пытались заручиться поддержкой Штормовых земель, но лорд Боррос Баратеон выставил за дверь Принца Люцериса, и принял предложение Принца Эймонда, однако к активным военным действиям приступил после смерти Рейниры. Эймонд Таргариен, погнавшись на Вхагаре за Люцерисом, который был на гораздо более молодом драконе Арраксе, убил и его, и дракона, что и послужило началом настоящей войны.;x
ERA_CHAR_NAME_12285;Ормунд Хайтауэр;x
ERA_CHAR_INFO_12285;Лорд Хайтауэр и племянник Десницы Короля, Отто. После смерти короля Визериса Отто призывал к коронации Эйгона II. Это решение переросло в гражданскую войну, известную как Танец Драконов, которая разделила королевство между "Чёрными", поддерживающими наследницу короля, Принцессу Рейниру, и "Зелёными", которые боролись за коронованного принца Эйгона II. Ормунд сражался за своего родственника.;x
ERA_CHAR_NAME_20107;Дальтон Красный Кракен;x
ERA_CHAR_INFO_20107;Лорд Железных Островов и глава дома Грейджой, лорд Дальтон был широко известен как Красный Кракен. Когда начался Танец Драконов, обе стороны - и "Чёрные", и "Зелёные" - просили Красного Кракена присоединиться к ним. Зелёные предложили ему пост Мастера над Кораблями, если он затопит флот Веларионов, а Чёрные предложили разбойничать, пиратствовать и убивать своих врагов. Первой жертвой стали земли Ланнистеров, сторонники Зелёных...;x
#;;x
BM_CONQUEST_OF_DORNE;Завоевание Дорна;x
#BM_CONQUEST_OF_DORNE_DESC;Когда принц Дейрон Юный Дракон взошёл на трон в 157 от З.Э., он объявил войну независимому королевству Дорн, дабы полностью завершить дело своего предка Эйгона Завоевателя и объединить все королевства под властью Таргариенов. Дейрон быстро закончил войну и обессмертил её в своей книге "Завоевание Дорна": "Солнце и копьё, представленные в гербе дома Мартеллов, суть два рода оружия, излюбленные дорнийцами, <...> но солнце из них наиболее смертоносно". После вторжения Молодой Дракон поставил лорда Простора во главе Дорна, чтобы он правил новыми землями от имени короля. Гордые дорнийцы, хоть и побежденные, не признали над собой ни Дракона, ни Тирелла. Заговоры и бунты, распространившиеся по всему Дорну как лесной пожар, привели к смерти Лорда Тирелла. Его смерть послужила сигналом к полномасштабному восстанию Дорна, и спустя две недели все достижения Дейрона обратились в пепел.;x
BM_CONQUEST_OF_DORNE_DESC;Когда принц Дейрон Юный Дракон взошёл на трон в 157 от З.Э., он объявил войну независимому королевству Дорн, дабы полностью завершить дело своего предка Эйгона Завоевателя и объединить все королевства под властью Таргариенов. Дейрон быстро закончил войну и обессмертил её в своей книге "Завоевание Дорна": "Солнце и копьё, представленные в гербе дома Мартеллов, суть два рода оружия, излюбленные дорнийцами, <...> но солнце из них наиболее смертоносно". После вторжения Молодой Дракон поставил лорда Простора во главе Дорна, чтобы он правил новыми землями от имени короля. Гордые дорнийцы, хоть и побежденные, не признали над собой ни Дракона, ни Тирелла. Заговоры и бунты, распространившиеся по всему Дорну как лесной пожар, привели к смерти Лорда Тирелла. Его смерть послужила сигналом к полномасштабному восстанию Дорна, и спустя две недели все достижений Дейрона обратились в пепел.;x
#;;x
BM_BLACKFYRE_REBELLION;Восстание Блэкфайра;x
BM_BLACKFYRE_REBELLION_DESC;Вестерос находится на грани гражданской войны, когда Деймон Блэкфайр, узаконенный бастард короля Эйгона IV, восстал против своего законнорождённого брата, Дейрона II, заставляя лордов Вестероса выбирать между чёрным и красным драконами. Между тем, на Севере дому Старков грозит восстание на острове Скагос, а за Узким Морем развязывается война между Свободными Городами, Пентосом и Браавосом. Вам решать судьбу Семи Королевств. Когда вы играете в Игру Престолов, вы либо побеждаете, либо умираете.;x
BM_BLACKFYRE_REBELLION_ERA;Восстание Блэкфайра;x
BM_BLACKFYRE_REBELLION_ERA_INFO;Вестерос находится на грани гражданской войны, когда Деймон Блэкфайр, узаконенный бастард короля Эйгона IV, восстал против своего законнорождённого брата, Дейрона II, заставляя лордов Вестероса выбирать между чёрным и красным драконами. Между тем, на Севере дому Старков грозит восстание на острове Скагос, а за Узким Морем развязывается война между Свободными Городами, Пентосом и Браавосом. Вам решать судьбу Семи Королевств. Когда вы играете в Игру Престолов, вы либо побеждаете, либо умираете.;x
ERA_CHAR_NAME_77023;Дейрон II Добрый;x
ERA_CHAR_INFO_77023;Старший сын Эйгона IV Недостойного, Дейрон Добрый, любим и знатью, и народом Семи Королевств. Его брак с Мирией Мартелл принёс мир между Дорном и Железным Троном, объединив все королевства и исполнив мечту Завоевателя. Но мир - это только грезы о весне. Ходят слухи, что на самом деле Дейрон - бастард Эйгона, а назначение дорнийцев на различные государственные должности выводит из себя других лордов, и всё это Злой человек шепчет на ухо спящему дракону.;x
ERA_CHAR_NAME_77024;Деймон Блэкфайр;x
ERA_CHAR_INFO_77024;Величайший из Великих Бастардов, носящий фамильный меч дома Таргариенов, и, по словам некоторых, возрождённый Эйгон Завоеватель. Деймон Блэкфайр - идеальный вариант для всех, кто недоволен нынешней властью и Дейроном Добрым. Даже их отец отдавал предпочтение Деймону. Теперь Деймон требует свое по праву рождения, а его сводный брат, Эйгор Злой Клинок, поднял половину страны на защиту Деймона.;x
ERA_CHAR_NAME_77029;Бейлор Сломикопьё;x
ERA_CHAR_INFO_77029;Бейлор, принц Драконьего Камня, старший сын и наследник короля Дейрона II Таргариена. Получил прозвище ‘Сломикопьё’ на турнире в возрасте 17 лет, победив в финале своего дядю, Деймона Блэкфайра, такого же искусного воина. В самом начале военного противостояния выступал за снисходительность к Деймону, но позже ему пришлось защищать корону отца.;x
ERA_CHAR_NAME_11001;Марон Мартелл;x
ERA_CHAR_INFO_11001;Принц Дорна, Марон Мартелл, официально привёл Дорн под сень Железного Трона в обмен на руку принцессы Дейнерис Таргариен. Марон Мартелл выстроил в честь своей жены прохладный Водный Сад недалеко от Солнечного Копья. Деймон Блэкфайр отказался поздравлять его со свадьбой, так как, по слухам, сам любил Дейнерис. Некоторые утверждают, что свое восстание он поднял по этой же причине. Любопытно, что он ждал 9 лет, чтобы поднять восстание.;x
ERA_CHAR_NAME_99190;Дамон Ланнистер;x
ERA_CHAR_INFO_99190;Седой Лев, Дамон Ланнистер, правил Западными землями так же, как и любой другой представитель дома. Но теперь нависла тень над его правлением. Целых два дома Западных земель присоединились к восстанию Деймона, и как Хранитель Запада, Дамон обязан усмирить своих своенравных вассалов. Шкура льва хоть и седа, но его когти остались длинными и острыми, и, о боги, все враги услышат его рев.;x
ERA_CHAR_NAME_88067;Лео Длинный Шип;x
ERA_CHAR_INFO_88067;Известный как Лео Длинный Шип, он глава дома Тиреллов и лорд  Хайгардена, сейчас лорд расколотого Простора. Несколько домов присоединились к Блэкфайру из-за своей ненависти к дорнийцам и других указов короля. Лео пока остается в Хайгардене и собирает верные войска, чтобы склонить чашу войны, но сначала ему необходимо разобраться с неверными вассалами.;x
#;;x
BM_AFTER_SPRING;После Весны;x
BM_AFTER_SPRING_DESC;Великое Весеннее Поветрие, обрушившееся на Семь Королевств, убивая молодых и старых, лордов и крестьян, наконец завершилось. Дейрон Добрый умер от чумы, его старший сын, Бейлор Сломикопьё, погиб на Эшфордском турнире, детей Бейлора тоже унесла чума. На троне оказался младший сын Дейрона, Эйрис I Таргариен. И пока Таргариены, Блэкфайры, и прочая знать Вестероса начинает интриги за власть, славу и золото, молодой оруженосец Эгг начинает свой долгий путь под наставлением сира Дункана Высокого...;x
#;;x
BM_NINEPENNY_KINGS;Война Девятигрошовых Королей;x
BM_NINEPENNY_KINGS_DESC;Банда Девяти - группа амбициозных искателей власти из Эссоса, возглавляемая принцем Тироша Алекво Адарисом по прозвищу Серебрянный Язык - захватила Спорные Земли, Ступени. И сейчас Мейлис Блэкфайр, последний из претендентов-Блэкфайров и капитан-генерал Золотых Мечей, убедил их напасть на Вестерос, чтобы захватить Железный Трон. Однако король Эйгон V Таргариен узнал об этом плане и планирует отправить армию на Ступени, чтобы противостоять нависшей угрозе.;x
#;;x
BM_ROBERTS_REBELLION;Восстание Роберта;x
BM_ROBERTS_REBELLION_DESC;Вестерос на грани гражданской войны. Рейгар Таргариен, наследник Железного Трона, похитил Лианну Старк, дочь Верховного лорда Севера, обрученную с Верховным лордом Штормовых земель. Брандон Старк, её старший брат и наследник Севера, отправился на юг, требуя мести. Безумный король Эйрис, возмущенный требованием Брандона, казнил и его самого, и его отца, а также потребовал голову Эддарда. Все, кроме Бейлона Грейджоя и Тайвина Ланнистера, выбрали свою сторону. Теперь Вам решать судьбу Семи Королевств. Когда вы играете в Игру Престолов, вы либо побеждаете, либо умираете.;x
BM_ROBERTS_REBELLION_ERA;Восстание Роберта;x
BM_ROBERTS_REBELLION_ERA_INFO;Вестерос на грани гражданской войны. Рейгар Таргариен, наследник Железного Трона, похитил Лианну Старк, дочь Верховного лорда Севера, обрученную с Верховным лордом Штормовых земель. Брандон Старк, её старший брат и наследник Севера отправился на юг, требуя мести. Безумный король Эйрис, возмущенный требованием Брандона, казнил и его и его отца, а так же потребовал голову Эддарда. Все кроме Бейлона Грейджоя и Тайвина Ланнистера, выбрали свою сторону. Теперь Вам решать судьбу Семи Королевств. Когда вы играете в Игру Престолов, вы либо побеждаете, либо умираете.;x
ERA_CHAR_NAME_77037;Эйрис Безумный Король;x
ERA_CHAR_INFO_77037;После смерти своего отца, Джейхейриса, Эйрис Таргариен, второй своего имени, сел на Железный Трон и стал правителем Семи Королевств. Правление Эйриса началось с великих надежд и ожиданий, когда он назначил своим Десницей молодого Тайвина Ланнистера. Однако, после Восстания  Сумеречного Дола, когда король оказался в плену собственного вассала на 6 месяцев, безумство начало овладевать Эйрисом все больше и больше. Отношения с Тайвином окончательно испортились, когда Эйрис принял в Королевскую Гвардию его старшего сына и наследника, Джейме, а Тайвин  сложил с себя полномочия Десницы. Царствование Эйриса завершилось казнью Рикарда Старка, а также его сына и наследника Брандона, которые искали правосудия за похищение Лианны принцем Рейегаром. Вестерос погрузился в пучину гражданской войны.;x
ERA_CHAR_NAME_77039;Рейгар Таргариен;x
ERA_CHAR_INFO_77039;Рейгар Таргариен, Принц Драконьего Камня, старший сын короля Эйриса II и его сёстры-жены Рейлы. Он зарекомендовал себя как способный человек, красивый и умный, уважаемый знатью и любимый народом. Пока безумие овладевало отцом после Сумеречного Дола, Рейгар продолжал верой и правдой служить ему и стране. Затем, в 281 от З.Э., на турнире в Харренхолле, Принц Рейгар оказался в центре скандала. Выиграв турнир, Рейгар должен был выбрать королеву любви и красоты и вручить ей венок из зимних роз. Присутствующие думали, что Рейгар выберет свою жену Элию Мартелл, но он проехал мимо нее и вручил венок Лианне Старк, невесте лорда Роберта Баратеона. На обратной дороге Рейнар перехватил Лианну, и они сбежали, хотя некоторые говорят, что он похитил её. Действия его отца значительно обострили ситуацию, и теперь Принц-Дракон обязан защитить свой дом от уничтожения.;x
ERA_CHAR_NAME_317;Роберт Баратеон;x
ERA_CHAR_INFO_317;Роберт из дома Баратеонов, Лорд Штормового Предела, большую часть жизни провёл в Долине Аррен, под опекой Джона Аррена, где на всю жизнь подружился с Недом Старком с Севера. Роберт был ещё молод, когда унаследовал Штормовые земли после кораблекрушения, в котором погиб его отец. Молодой лорд быстро получил репутацию свирепого воина, пьяницы и бабника. Когда невесту Роберта, Лианну Старк, похитил лорд Рейгар, наследник Железного Трона, отца Неда и его брата казнили за требование её освобождения. В ответ Роберт и Эддард развязали войну, чтобы свергнуть тиранию Безумного Короля и спасти Лианну.;x
ERA_CHAR_NAME_59;Эддард Старк;x
ERA_CHAR_INFO_59;Эддард из дома Старков, Лорд Винтерфелла и Хранитель Севера, провёл большую часть своей молодости под опекой Джона Аррена в Орлином Гнезде со своим лучшим другом, Робертом Баратеоном. Он известен своим непоколебимым чувством чести и справедливости. После того как сестру  Неда, Лианну, обрученную с Робертом, похитил Принц Рейгар Таргариен, его брат Брандон и его отец Рикард отправились в Королевскую Гавань, чтобы получить ответ от Безумного короля Эйриса II. Его ответом была смерть от огня для них обоих, и, кроме этого, Эйерис потребовал головы Неда, правящего Лорда Винтерфелла, и его друга Роберта Баратеона. Нед и Роберт решают свергнуть безумца и отдать трон кому-либо более подходящему на титул короля Семи Королевств.;x
ERA_CHAR_NAME_94002;Джон Аррен;x
ERA_CHAR_INFO_94002;Джон из дома Арренов, Лорд Орлиного Гнезда, Защитник Долины и Хранитель Востока, всегда был верен девизу своего дома "высокий как честь". Он готовил молодых Роберта Баратеона и Эддарда Старка к их будущему. Сейчас Король Эйрис II, после убийства Брандона и Рикарда Старков, казни наследника Джона, его племянника Элберта Аррена и похищения Лианны Старк, Безумный Король потребовал головы Роберта и Эддарда. Вместо этого Джон поднял рыцарей Долины и женился на молодой Лизе Талли для закрепления союза между Севером, Штормовыми землями, Речными Землями и Долиной. Но даже если они победят в войне, сможет ли Джон добиться мира?;x
ERA_CHAR_NAME_190;Тайвин Ланнистер;x
ERA_CHAR_INFO_190;После того как умер его отец, Титос, Лорд Тайвин привёл дом Ланнистеров к новым высотам благодаря своему безжалостному подходу к правосудию. В начале своего правления Тайвин уничтожил двух самых непокорных вассалов: дом Рейнов и дом Тарбеков. Тайвин Ланнистер снова возвысил дом, зная, что страх приведёт к лояльности. Лорда Тайвина уважают в Семи Королевствах, он служил десницей короля Эйриса II Таргариена 20 лет. Некоторые даже шутили, что Лорд Тайвин - вот кто по-настоящему правил Семью Королевствами. В итоге, после непрерывных споров, Тайвин ушёл со своего поста и вернулся в Утёс Кастерли, хоть его сын Джейме и служит в Королевской Гвардии. Лорд Тайвин оставался вне войны, несмотря на призывы короля Эйериса к оружию, ибо Лев не забывает оскорблений.;x
#;;x
BM_THE_CROWNED_STAG;Венценосный Олень;x
BM_THE_CROWNED_STAG_DESC;Восстание Роберта закончилось. Почти все Таргариены мертвы, последние Драконы изгнаны в Вольные Города, коих осталось двое -  молодой человек и младенец в его руках. Роберт Баратеон теперь сидит на Железном Троне Вестероса, но вскоре понимает, что быть королём не так легко, как он ожидал. "Честь? Я правлю Семью Королевствами! Один король - Семь Королевств! Ты думаешь, честь держит их в узде? Ты думаешь, честь сохраняет мир? Это страх! Страх и кровь!";x
#;;x
BM_GREYJOY_REBELLION;Восстание Грейджоя;x
BM_GREYJOY_REBELLION_DESC;Полагая, что Роберт слишком неопытен в управлении страной, Лорд Бейлон Грейджой из Пайка поднял восстание против Железного Трона. Короновав себя корявой короной из ребер Нагги, Бейлон объявил себя Королём Железных Островов, Королём соли и камня, и он стремится восстановить  древние традиции железнорождённых, утраченые во время завоевания Эйгона.;x
#;;x
BM_Clash_OF_KINGS;Битва Королей;x
BM_CLASH_OF_KINGS_DESC;Вестерос в войне. После безвременной смерти Роберта Баратеона, Джоффри, его неоперенный первенец, садится на Железный трон. Эддард Старк, Лорд Севера и Десница Короля, отправил сообщение Станнису Баратеону, что Джоффри не сын Роберта, а результат кровосмесительного инцеста между королевой Серсеей и её братом Джейме Ланнистером. Джоффри возмутился обвинениями Лорда Эддарда и казнил его. Теперь сын Эддарда, Робб Молодой Волк, поддерживаемый Талли и Речными Землями, поднял знамена и во главе армии пошёл на Королевскую Гавань. Между тем, Лорд Бейлон Грейджой, снова мечтает примерить корону из костей Нагги. И наконец, за Узким Морем, Дейенерис Таргариен, оплакав смерть мужа и ребёнка, начинает свои скитания, чтобы вернуться в Вестерос. Вы переживете центральный конфликт "Песни Льда и Огня" Джорджа Р. Р. Мартина, но помните: Зима Близко.;x
BM_Clash_OF_KINGS_ERA;Битва Королей;x
BM_Clash_OF_KINGS_ERA_INFO;Вестерос в войне. После безвременной смерти Роберта Баратеона, Джоффри, его неоперенный первенец, садится на Железный трон. Эддард Старк, Лорд Севера и Десница Короля, отправил сообщение Станнису Баратеону, что Джоффри не сын Роберта, а результат кровосмесительного инцеста между королевой Серсеей и её братом Джейме Ланнистером. Джоффри возмутился обвинениями Лорда Эддарда и казнил его. Теперь сын Эддарда, Робб Молодой Волк, поддерживаемый Талли и Речными Землями, поднял знамена и во главе армии пошёл на Королевскую Гавань. Между тем, Лорд Бейлон Грейджой, снова мечтает примерить корону из костей Нагги. И наконец, за Узким Морем, Дейенерис Таргариен, оплакав смерть мужа и ребёнка, начинает свои скитания, чтобы вернуться в Вестерос. Вы переживете центральный конфликт "Песни Льда и Огня" Джорджа Р. Р. Мартина, но помните: Зима Близко.;x
ERA_CHAR_NAME_77041;Дейнерис Бурерождённая;x
ERA_CHAR_INFO_77041;Как последняя наследница дома Таргариенов, Дейнерис утверждает, что она законная Королева Семи Королевств. Она родилась на Драконьем Камне во время Восстания Роберта, Дейнерис и её брат Визерис были увезены в Эссос. Робкая Дейнерис во всем слушает своего брата, наблюдая как он старался заполучить армию, чтобы отвоевать отцовский трон, и в конце концов Визерис продает свою сестру дотракийскому Кхалу Дрого в обмен на армию из десяти тысяч дотракийских всадников. Дейенерис становится более независимой и свободной в браке с Кхалом Дрого, Визериса убивают из-за его нетерпения. Дрого пал вскоре после этого вместе с ребёнком  Дейенерис, которых убила ведьма Мейга. На их погребальном костре у Дейенерис вылупились три дракона из подаренных на свадьбе яиц. И вскорее она покажет узурпаторам смысл девиза Таргариенов "Огонь и Кровь".;x
ERA_CHAR_NAME_2059;Робб Молодой Волк;x
ERA_CHAR_INFO_2059;Робб Старк, первенец Эддарда Старка, Лорда Винтерфелла, и Кейтилин Талли, дочери Лорда Речных Земель. После того как его отец был заключён в тюрьму Королём Джоффри Баратеоном (или Ланнистером, в зависимости от того, что вы выберите), Робб поднял знамена Севера и направил свою армию на юг, чтобы освободить своего отца. Когда Эддард был вынужден сделать ложное признание в измене для того, чтобы его жизнь и жизни его дочерей остались в неприкосновенности, он был казнён, что вызвало гнев лордов Севера и Речных Земель, и они короновали Робба Королём Севера и Трезубца - титулы, о которых не было слышно со времён Завоевания Эйгона. Теперь между Роббом и Королевской Гаванью стоит Тайвин Ланнистер с армией.;x
ERA_CHAR_NAME_9316;Джоффри Баратеон;x
