#CODE;ENGLISH;x
EVTDESCrescue_prisoner.11;Мы пришли спасти вас, [Root.PrimaryTitle.GetFOA], - сказал их главарь. - нас послал[FromFrom.GetEndA] [FromFrom.GetTitledFirstName], пожалуйста следуйте за нами!'. Группа мужчин выводит вас по секретному ходу и, после путешествия по темным тоннелям, вы свободны.;x
EVTOPTArescue_prisoner.11;Наконец свобода!;x
EVTDESCrescue_prisoner.1199;Один из ваших тюремщиков сообщил, что мой пленник - [FromFrom.GetTitledFirstNameWithDynasty] был скрытно освобожден группой воинов. Во время побега удалось поймать одного из их отряда и он сказал, что они состоят на службе у персонажа [From.GetTitledFirstNameWithDynasty]!;x
EVTDESCrescue_prisoner.1199B;Один из ваших тюремщиков сообщил, что один из моих рабов - [FromFrom.GetTitledFirstNameWithDynasty] был скрытно освобожден группой воинов. Во время побега удалось поймать одного из их отряда и он сказал, что они состоят на службе у персонажа [From.GetTitledFirstNameWithDynasty]!;x
EVTDESCrescue_prisoner.1199C;Один из ваших тюремщиков сообщил, что мою наложницу - [FromFrom.GetTitledFirstNameWithDynasty] скрытно освободила группой воинов. Во время побега удалось поймать одного из их отряда и он сказал, что они состоят на службе у персонажа  [From.GetTitledFirstNameWithDynasty]!;x
EVTOPTArescue_prisoner.1199;Некомпетентные дураки!;x
EVTDESCrescue_prisoner.13;Ваши тюремщики входят в вашу камеру, покрытую кровью, за ними вы замечаете много трупов. Кажется, группа вооруженных людей пыталась вытащить вас, но остался только один. Позже, когда он был представлен вашему тюремщику [Root.Host.GetTitledFirstName] в цепях, вам сказали, что этот человек при допросе рассказал, что они были отправлены персонажем [FromFrom.GetTitledFirstNameWithDynasty].;x
EVTOPTArescue_prisoner.13;Будет ли [Root.Host.GetTitledFirstName] наказывать меня за [From.GetHerHis] действия?;x
EVTDESCrescue_prisoner.1399;Ваши тюремщики добиваются аудиенции, все они покрыты кровью, у них в руках [From.GetTitledFirstNameWithDynasty], пленн[From.GetAyaYy] и в цепях. Говорят, что группа вооруженных людей тайно ворвалась в камеры, чтобы попытаться освободить [From.GetHerHis]. Все, кроме одного, были убиты охранниками, и, по словам пленного, они были отправлены персонажем [FromFrom.GetTitledFirstNameWithDynasty]!;x
EVTDESCrescue_prisoner.1399B;Ваши тюремщики добиваются аудиенции, все они покрыты кровью, у них в руках раб [From.GetTitledFirstNameWithDynasty], пленн[From.GetAyaYy] и в цепях. Говорят, что группа вооруженных людей тайно ворвалась в помещения для рабов, чтобы попытаться освободить [From.GetHerHis]. Все, кроме одного, были убиты охранниками, и, по словам пленного, они были отправлены персонажем [FromFrom.GetTitledFirstNameWithDynasty]!;x
EVTDESCrescue_prisoner.1399C;Ваши тюремщики добиваются аудиенции, все они покрыты кровью, у них в руках наложница [From.GetTitledFirstNameWithDynasty], пленная и в цепях. Говорят, группа вооруженных людей тайно ворвалась в замок, чтобы попытаться освободить [From.GetHerHis]. Все, кроме одного, были убиты охранниками, и, по словам пленного, они были отправлены персонажем [FromFrom.GetTitledFirstNameWithDynasty]!;x
EVTOPTArescue_prisoner.1399;Уведите пленника обратно в [From.GetHerHis] камеры, это не [From.GetHerHis] вина;x
EVTOPTBrescue_prisoner.1399;Посадите [From.GetHerHis] в защищенную камеру в подземелье;x
EVTOPTCrescue_prisoner.1399;В тайную темницу [From.GetHerHis]! [From.GetHerHisCap] больше не должны найти!;x
EVTOPTDrescue_prisoner.1399;Тщательно допросить пленного, чтобы с ним ничего не случилось;x
EVTDESCrescue_prisoner.14;Ваши тюремщики входят в вашу камеру, покрытую кровью, за ними вы замечаете много трупов. Кажется, группа вооруженных людей пыталась вас освободить, но все были убиты вашими охранниками. Сердитые тюремщики надевают на вас цепи и уводят в другую камеру, в подземелье;x
EVTOPTArescue_prisoner.14;Эх, если бы только всё вышло...;x
EVTDESCrescue_prisoner.1499;Ваши тюремщики пришли к вам, все в крови, [From.GetTitledFirstNameWithDynasty] приведен[From.GetEndA] ими в цепях. Группа вооруженных людей предприняла попытку освободить [From.GetHerHis], к счастью им это не удалось.;x
EVTDESCrescue_prisoner.1499B;Ваши стражники пришли к вам, все в крови, они привели с собой в цепях вашего раба, это [From.GetTitledFirstNameWithDynasty]. Группа вооруженных людей предприняла попытку освободить [From.GetHerHis], к счастью им это не удалось. Они были перебиты до того, как успели добраться до камеры;x
EVTDESCrescue_prisoner.1499C;Ваши стражники пришли к вам, все в крови, они привели с собой в цепях вашу наложницу, это [From.GetTitledFirstNameWithDynasty]. Группа вооруженных людей предприняла попытку освободить [From.GetHerHis], к счастью им это не удалось. Они были перебиты до того, как успели добраться до [From.GetHerHis] камеры. Ясно, что кто-то их нанял, чтобы провернуть дело.;x
EVTOPTArescue_prisoner.1499;Да, вернуть [From.GetHerHis] обратно в [From.GetHerHis] камеры;x
EVTOPTBrescue_prisoner.1499;Запереть [From.GetHerHis] в безопасном подземелье;x
EVTOPTCrescue_prisoner.1499;Они не найдут [From.GetHerHis] в моих клетках!;x
EVTDESCrescue_prisoner.15;Агенты, которых нанял[From.GetEndA] [From.GetTitledFirstName], послали сообщение о том, что [From.GetSheHe] наш[From.GetLaYol] прекрасную возможность скрытно спасти персонажа [Root.PlotTarget.GetTitledFirstName] из тюрьмы земли [Root.PlotTarget.Location.GetName]. [From.GetSheHeCap] говорит, что [From.GetSheHe] наймет только верных людей для выполния опасной задачи.;x
EVTOPTArescue_prisoner.15;Хорошо, пусть они сделают это быстро;x
EVTDESCrescue_prisoner.16;[From.GetTitledFirstName] одобрил[From.GetEndA] план и цену, которую устанавливают ваши люди для быстрого освобождения персонажа [From.PlotTarget.GetTitledFirstName].;x
EVTDESCrescue_prisoner.17;[From.GetTitledFirstName] смог[From.GetNoneE] найти возможность освободить персонажа [From.PlotTarget.GetTitledFirstName] из его плена в земле [From.PlotTarget.Location.GetName], и одобрил[From.GetEndA] план скрытно отправить отряд воинов.;x
EVTDESCrescue_prisoner.18;Тайное проникновение прошло успешно! Людям удалось попасть в камеру персонажа [From.GetTitledFirstName] незамеченными, а затем перебить охранников вне [From.GetHerHis] камеры. Затем они в безопасности вывезли [From.GetHerHis] из области [From.Location.GetName] на свободу.;x
EVTOPTArescue_prisoner.18;Хорошие новости! Заговор увенчался успехом;x
opinion_prison_break;Вытащил[_] заключенного из моей тюрьмы;x
EVTDESCrescue_prisoner.20;Группе мужчин не удалось освободить узника [From.GetTitledFirstName], они не смогли остаться незамеченными и были все перебиты, прежде чем достигли [From.GetHerHis] тюремной камеры. Один из них был схвачен и выдал имя заказчика!;x
EVTOPTArescue_prisoner.20;Мы должны нанять лучших людей;x
opinion_attempted_prison_break;Попытка побега из тюрьмы...;x
EVTDESCrescue_prisoner.21;Группе мужчин не удалось освободить узника [From.GetTitledFirstName], они не смогли остаться незамеченными и были все перебиты, прежде чем достигли [From.GetHerHis] тюремной камеры. По крайней мере, никто из не выжил, поэтому ваше участие в заговоре прошло незамеченным..;x
EVTOPTArescue_prisoner.21;Мы должны попробовать еще раз;x
EVTDESCrescue_prisoner.5B;Ваш телохранитель [bodyguard_prison_break.GetTitledFirstName] предложил план спасения персонажа [Root.PlotTarget.GetTitledFirstName] из плена в земле [Root.PlotTarget.Location.GetName]. [bodyguard_prison_break.GetSheHeCap] говорит, что выяснил, как скрытно проникнуть в область [Root.PlotTarget.Location.GetName], и обещает, что [bodyguard_prison_break.GetSheHe] сможет спасти заключенного.;x
EVTDESCrescue_prisoner.5C;Ваш королевский гвардеец [bodyguard_prison_break.GetTitledFirstName] предложил план спасения персонажа [Root.PlotTarget.GetTitledFirstName] из плена в земле [Root.PlotTarget.Location.GetName]. [bodyguard_prison_break.GetSheHeCap] говорит, что выяснил, как скрытно проникнуть в область [Root.PlotTarget.Location.GetName], и обещает, что [bodyguard_prison_break.GetSheHe] сможет спасти заключенного.;x
EVTDESCrescue_prisoner.5D;Ваш кровный всадник [bodyguard_prison_break.GetTitledFirstName] предложил план спасения персонажа [Root.PlotTarget.GetTitledFirstName] из плена в земле [Root.PlotTarget.Location.GetName]. [bodyguard_prison_break.GetSheHeCap] говорит, чтот[bodyguard_prison_break.GetSheHe] выяснил, как скрытно проникнуть в область [Root.PlotTarget.Location.GetName], и обещает, что [bodyguard_prison_break.GetSheHe] сможет спасти заключенного.;x
EVTOPTErescue_prisoner.5;У вас есть мое благословение, [bodyguard_prison_break.GetTitledFirstName];x
EVTOPTFrescue_prisoner.5;Я не могу рисковать своим собственным телохранителем;x
EVTTOOLTIPrescue_prisoner.10B;[bodyguard_prison_break.GetTitledFirstName] пытается скрытно спасти заключенного;x
EVTDESCrescue_prisoner.10B;Вы были одни в своей камере, когда услышали приглушенную борьбу за вашей дверью. Вскоре дверь открывается, и в нее прорывается человек, покрытый кровью...;x
EVTDESCrescue_prisoner.11B;Это [bodyguard_prison_break.GetTitledFirstName] [bodyguard_prison_break.GetOnlyDynastyName], который стоит перед вами, охранники убиты и лежат у [bodyguard_prison_break.GetHerHis] ног! [bodyguard_prison_break.GetSheHeCap] говорит, что [FromFrom.GetTitledFirstName] отаправил[FromFrom.GetEndA] [bodyguard_prison_break.GetHerHis] чтобы спасти вас! Вы оба убегаете из замка [Root.Host.Capital.GetName], и в конце концов, после многих дней скрытного путешествия, вы дома.;x
EVTDESCrescue_prisoner.1199D;Один из ваших тюремщиков сообщил, что пленник [FromFrom.GetTitledFirstNameWithDynasty] был тайно освобожден ночью ночью одним человеком! Этот [bodyguard_prison_break.GetManWoman], известный как [bodyguard_prison_break.GetTitledFirstName] [bodyguard_prison_break.GetOnlyDynastyName], тихо убил многих охранников и вывел заключенного из замка [Root.Capital.GetName]. Очевидно, [bodyguard_prison_break.GetSheHe] был отправлен моим противников, известным как [From.GetTitledFirstNameWithDynasty]!;x
EVTDESCrescue_prisoner.13B;Ваши охранники входят в вашу камеру, покрытую кровью, за ними вы замечаете человека, раненого и убегающего прочь. Кажется, один нападающий пытался тайно освободить вас. Позже, когда вы предстаете перед вашим тюремщиком по имени [Root.Host.GetTitledFirstName] в цепях, и узнаёте, что это был [bodyguard_prison_break.GetTitledFirstName] [bodyguard_prison_break.GetOnlyDynastyName], отправленный по приказу персонажа [From.GetTitledFirstNameWithDynasty] освободить вас;x
EVTDESCrescue_prisoner.1399D;Ваши тюремщики добиваются аудиенции, все они покрыты кровью, и с ними пленник - [From.GetTitledFirstNameWithDynasty] - в цепях. Говорят, что одинокий нападавший, известный как [bodyguard_prison_break.GetTitledFirstName] [bodyguard_prison_break.GetOnlyDynastyName], скрытно проник в тюрьму, чтобы попытаться освободить [From.GetHerHis], отправленный персонажем [FromFrom.GetTitledFirstNameWithDynasty]! К счастью, стража хорошо сопротивлялась, и [bodyguard_prison_break.GetSheHe] потерпел неудачу.;x
EVTDESCrescue_prisoner.14B;Ваши охранники входят в вашу камеру, покрытую кровью, за ними вы замечаете человека, раненого и убегающего. Кажется, один нападавший пытался тайно освободить вас! Сердитые тюремщики надевают на вас цепи и уводят в другую камеру в подземелье.;x
EVTDESCrescue_prisoner.1499D;Ваши тюремщики добиваются аудиенции, все они покрыты кровью, и с ними ваш пленник - [From.GetTitledFirstNameWithDynasty] - в цепях. Они говорят, что одинокий нападавший тайно ворвался в камеры, чтобы попытаться освободить [From.GetHerHis], но, к счастью, охранники сопротивлялись ему.  [bodyguard_prison_break.GetManWoman] скрылся, и неизвестно, кто послал его;x
EVTDESCrescue_prisoner.18B;[bodyguard_prison_break.GetTitledFirstName] [bodyguard_prison_break.GetOnlyDynastyName] успешно спас узника [From.GetTitledFirstNameNoRegnal]! [bodyguard_prison_break.GetSheHeCap] скрытно проник в область [From.Location.GetName], вошел в камеру незамеченным, а затем одолел охранников вне [From.GetHerHis] камеры. [bodyguard_prison_break.GetSheHeCap], затем, тайно вывез [From.GetHerHis] в безопасности на свободу.;x
EVTDESCrescue_prisoner.20B;[bodyguard_prison_break.GetTitledFirstName] не смог спасти узника [From.GetTitledFirstName]. [bodyguard_prison_break.GetSheHeCap] смог тайно проникнуть в область [From.Location.GetName] и войти в камеру персонажа [From.GetTitledFirstNameNoRegnal], но не смог пройти мимо охраны. Также, [bodyguard_prison_break.GetSheHe] не сумел скрыть свою личность, и поэтому ваше участие в этом тоже известно!;x
EVTDESCrescue_prisoner.21B;[bodyguard_prison_break.GetTitledFirstName] не смог спасти узника [From.GetTitledFirstName]. [bodyguard_prison_break.GetSheHeCap] смог тайно проникнуть в область [From.Location.GetName] и войти в камеру персонажа [From.GetTitledFirstNameNoRegnal], но не смог пройти мимо охраны. По крайней мере, [bodyguard_prison_break.GetSheHe] смог бежать, не обнаружив свою личность.;x
rescued_my_sorry_ass;Спас меня из плена;x
