#CODE;ENGLISH;x
PROV353;Солнечный Камень;x
PROV354;Ключи;x
PROV355;Каслвуд;x
PROV356;Каменный Холм;x
PROV357;Одинокий Свет;x
PROV358;Кровавый Камень;x
PROV359;Серая Петля;x
PROV360;Темное Логово;x
PROV361;Черепа;x
PROV362;Пыточная Глубь;x
PROV363;Последнее Пристанище;x
PROV364;Остров Позора;x
PROV365;Гибельный Камень;x
PROV366;Маленький Тирош;x
PROV367;Тирош;x
PROV368;Лис;x
PROV369;Тирошийские Земли;x
PROV370;Спорные Земли;x
PROV371;Килос;x
PROV372;Диренский Холм;x
PROV373;Равнины Высоса;x
PROV374;Моргос;x
PROV375;Киос;x
PROV376;Спорный Лес;x
PROV377;Воды Мира;x
PROV378;Мир;x
PROV379;Ринлос;x
PROV380;Накес Эмбар;x
PROV381;Билот;x
PROV382;Бухта Мученика;x
PROV383;Длинное Озеро;x
PROV384;Нонтелос;x
PROV385;Милонос;x
PROV386;Самал;x
PROV387;Озеро Мира;x
PROV388;Ар Кон;x
PROV389;Великая Рука;x
PROV390;Аменос;x
PROV391;Фарэйес;x
PROV392;Зеленые Кружева;x
PROV393;Ни Мирелор;x
PROV394;Вимолис;x
PROV395;Латнир;x
PROV396;Дрелия;x
PROV397;Месилош;x
PROV398;Шелковая Голова;x
PROV399;Равнины Мейгоса;x
PROV400;Анирия;x
PROV401;Лаборос;x
PROV402;Ар Минар;x
PROV403;Дреос;x
PROV404;Гавань Почестей;x
PROV405;Сар Лоралис;x
PROV406;Пентос;x
PROV407;Побережье Принца;x
PROV408;Берилос;x
PROV409;Рассветная Дорога;x
PROV410;Лоралу;x
PROV411;Северный Луга;x
PROV412;Золотой Мост;x
PROV413;Горести;x
PROV414;Ни Сар;x
PROV415;Олвис Мелл;x
PROV416;Острова Ведиса;x
PROV417;Волантис;x
PROV418;Храм Владыки Света;x
PROV419;Старый Волантис;x
PROV420;Волон Терис;x
PROV421;Сар Мелл;x
PROV422;Валисар;x
PROV423;Селорис;x
PROV424;Мавлис;x
PROV425;Валон Сар;x
PROV426;Долина Ройны;x
PROV427;Нор Салис;x
PROV428;Кинжальное Озеро;x
PROV429;Ар Ной;x
PROV430;Сар Рой;x
PROV431;Койна;x
PROV432;Нойна;x
PROV433;Норвос;x
PROV434;Ниэлос;x
PROV435;Врата Нума;x
PROV436;Темный Мост;x
PROV437;Густой Лес;x
PROV438;Малхор;x
PROV439;Встречные Воды;x
PROV440;Палхорвос;x
PROV441;Медвежьи Холмы;x
PROV442;Перевал Гойан;x
PROV443;Наррос;x
PROV444;Гора Норво;x
PROV445;Шалорат;x
PROV446;Побережье Лората;x
PROV447;Элбетирос;x
PROV448;Белые Скалы;x
PROV449;Долина Ни Рон;x
PROV450;Гойан Дроэ;x
PROV451;Бархатные Холмы;x
PROV452;Бархатный Пик;x
PROV453;Малая Ройна;x
PROV454;Семь Звезд;x
PROV455;Долина Хугора;x
PROV456;Восточный Андалос;x
PROV457;Холмы Отца;x
PROV458;Побережье Андалов;x
PROV459;Долина Матери;x
PROV460;Ивовые Просторы;x
PROV461;Малаквовос;x
PROV462;Фрэнерос;x
PROV463;Браавосийские Холмы;x
PROV464;Пристейнос;x
PROV465;Мороггос;x
PROV466;Антарионос;x
PROV467;Железный порт;x
PROV468;Лунный мост;x
PROV469;Болота;x
PROV470;Браавос;x
PROV471;Лорат;x
PROV472;Темные Холмы;x
PROV473;Долронор;x
PROV474;Секира;x
PROV475;Горы Секиры;x
PROV476;Квохор;x
PROV477;Квовосар;x
PROV478;Козлиное Древо;x
PROV479;Побережье Квохора;x
PROV480;Сатолик;x
PROV481;Солнечная Роща;x
PROV482;Ар Селрис;x
PROV483;Эрлиор Герон;x
PROV484;Маленькая Валирия;x
PROV485;Васиагис;x
PROV486;Мертвые Болота;x
PROV487;Селору;x
PROV488;Волейна;x
PROV489;Визирия;x
PROV490;Цветной Переход;x
PROV491;Каменная Голова;x
PROV492;Остров Женщин;x
PROV493;Прощальный Плач;x
PROV494;Долина Лотоса;x
PROV495;Холмы Лотоса;x
PROV496;Порт Лотоса;x
PROV497;Янтарный Берег;x
PROV498;Коричневые Джунгли;x
PROV499;Лес Коне;x
PROV500;Город Высоких Деревьев;x
PROV501;Лимонная Роща;x
PROV502;Кодж;x
PROV503;Остров Птиц;x
PROV504;Порт Кветзалу;x
PROV505;Долина Сердца;x
PROV506;Обнаженный Лес;x
PROV507;Улыбающиеся Скалы;x
PROV508;Ксала;x
PROV509;Перламутровый мыс;x
PROV510;Поющие Камни;x
PROV511;Золотой Изгнанник;x
PROV512;Малый Изгнанник;x
PROV513;Оранжевый Изгнанние;x
PROV514;Остров Любви;x
PROV515;Молуу;x
PROV516;Ароматный Остров;x
PROV517;Эбеновая Голова;x
PROV518;Сладкая Вода;x
PROV519;Золотые Горы;x
PROV520;Холмы Лотоса;x
PROV521;Эбеновые Холмы;x
PROV522;Кровавый Лес;x
PROV523;Калалула;x
PROV524;Долина Джала;x
PROV525;Высокая Роща;x
PROV526;Залив Красных Цветов;x
PROV527;Побережье Индиго;x
PROV528;Алая Голова;x
PROV529;Побережье Попугаев;x
PROV530;Лес Роту;x
PROV531;Золотое Сердце;x
PROV532;Мускатный Орех;x
PROV533;Голова Ящера;x
PROV534;Ксон;x
PROV535;Кости;x
PROV536;Доквуу;x
PROV537;Хатасия;x
PROV538;Персария;x
PROV539;Херис;x
PROV540;Лесная Дорога;x
PROV541;Баджис;x
PROV542;Эссария;x
PROV543;Микат;x
PROV544;Саат;x
PROV545;Морош;x
PROV546;Сарис;x
PROV547;Протош;x
PROV548;Высокий Атош;x
PROV549;Ратилар;x
PROV550;Кит;x
PROV551;Мардош;x
PROV552;Хорнот;x
PROV553;Сарнат;x
PROV554;Королевские Холмы;x
PROV555;Касат;x
PROV556;Датар;x
PROV557;Баркат;x
PROV558;Фаат;x
PROV559;Бартош;x
PROV560;Бухта Бивней;x
PROV561;Саллош;x
PROV562;Малат;x
PROV563;Беккан;x
PROV564;Горнат;x
PROV565;Сатар;x
PROV566;Моржовый Мыс;x
PROV567;Чев'Рак;x
PROV568;Дофакар;x
PROV569;Маэракар;x
PROV570;Ваэс Эврони;x
PROV571;Ваэс Леиси;x
PROV572;Арфакар;x
PROV573;Кверр;x
PROV574;Ваэс Лотар;x
PROV575;Квев'Рак;x
PROV576;Новый Иббиш;x
PROV577;Ваэракар;x
PROV578;Иббон;x
PROV579;Иб Осс;x
PROV580;Гейсерт;x
PROV581;Иб Нор;x
PROV582;Бухта Бивень;x
PROV583;Иб Эсс;x
PROV584;Порт Иббена;x
PROV585;Озеро Мамонта;x
PROV586;Иб Лок;x
PROV587;Херсе;x
PROV588;Мелтен;x
PROV589;Иббен Трак;x
PROV590;Иббен Дол;x
PROV591;Иббен Зок;x
PROV592;Иббен Хран;x
PROV593;Фар Иб;x
PROV594;Фар Иб;x
PROV595;Иб Сар;x
PROV596;Земли Долгого Лета;x
PROV597;Валирия;x
PROV598;Драконис;x
PROV599;Мантарис;x
PROV600;Перевал Демонов;x
PROV601;Толос;x
PROV602;Элирия;x
PROV603;Черные Скалы;x
PROV604;Бхораш;x
PROV605;Дорога Демонов;x
PROV606;Миэрин;x
PROV607;Кхизайский Перевал;x
PROV608;Ничейные Земли;x
PROV609;Вадхадхан;x
PROV610;Юнкай;x
PROV611;Маэлк;x
PROV612;Путь Работорговцев;x
PROV613;Астапор;x
PROV614;Дхозай;x
PROV615;Ярос;x
PROV616;Гискарский Мыс;x
PROV617;Пекучий Берег;x
PROV618;Атрускай;x
PROV619;Гис;x
PROV620;Квимбрин;x
PROV621;Гозай;x
PROV622;Велос;x
PROV623;Элос;x
PROV624;Гаэн;x
PROV625;Новый Гис;x
PROV626;Наат;x
PROV627;Гадхис;x
PROV628;Рога Хеззата;x
PROV629;Калдин;x
PROV630;Селчар;x
PROV631;Джагор;x
PROV632;Калот;x
PROV633;Пуки;x
PROV634;Олта Дрогаки;x
PROV635;Костяной Берег;x
PROV636;Сумбияр;x
PROV637;Малкай;x
PROV638;Хеш;x
PROV639;Лхазош;x
PROV640;Хошорак;x
PROV641;Макхрош;x
PROV642;Порт Ихос;x
PROV643;Гардак;x
PROV644;Вурзкай;x
PROV645;Гохлин;x
PROV646;Атакош;x
PROV647;Геледан;x
PROV648;Косрак;x
PROV649;Вирзош;x
PROV650;Некхос;x
PROV651;Западная Красная Пустошь;x
PROV652;Старый Пустынный Путь;x
PROV653;Токволарт;x
PROV654;Кваркаш;x
PROV655;Мыс Черепов;x
PROV656;Кволан;x
PROV657;Восточная Красная Пустошь;x
PROV658;Хубрек;x
PROV659;Адакхакилеки;x
PROV660;Йинишар;x
PROV661;Каменная Крепость;x
PROV662;Лекрон;x
PROV663;Кварт;x
PROV664;Матсар;x
PROV665;Саалек;x
PROV666;Нефритовый Мыс;x
PROV667;Квал;x
PROV668;Каравана;x
PROV669;Азабхад;x
PROV670;Абадж;x
PROV671;Песчаный Путь;x
PROV672;Южные Костяные Горы;x
PROV673;Гирнайя;x
PROV674;Баязабхад;x
PROV675;Центральные Костяные Горы;x
PROV676;Ташбхад;x
PROV677;Каменный Путь;x
PROV678;Самириана;x
PROV679;Зарафана;x
PROV680;Каякаяная;x
PROV681;Северные Костяные Горы;x
PROV682;Стальной Путь;x
PROV683;Матакур;x
PROV684;Астаор;x
PROV685;Гунур;x
PROV686;Кразаадж;x
PROV687;Тхаллур;x
PROV688;Джхогур;x
PROV689;Зобрия;x
PROV690;Аногария;x
PROV691;Расписные Долины;x
PROV692;Везенкрия;x
PROV693;Эглия;x
PROV694;Калиос;x
PROV695;Тархор;x
PROV696;Порбат;x
PROV697;Кешер;x
PROV698;Янгис;x
PROV699;Гхоназдхан;x
PROV700;Хаздан Но;x
PROV701;Кхидхан;x
PROV702;Рхаэш Джим;x
PROV703;Рхаэш Ос;x
PROV704;Рхаэш Джано;x
PROV705;Рхаэш Далфе;x
PROV706;Рхаэш Хранна;x
PROV707;Рхаэш Ламе;x
PROV708;Рхаэш Техин;x
PROV709;Ваэс Дотрак;x
PROV710;Рхаэш Эвет;x
PROV711;Рхаэш Чеяо;x
PROV712;Рхаэш Наджахея;x
PROV713;Олта Вижади;x
PROV714;Кразаадж Никв;x
PROV715;Рхаэш Карлинат;x
PROV716;Рхаэш Негвин;x
PROV717;Ваэс Тавакоф;x
PROV718;Ваэс Кразаадж;x
PROV719;Фарос;x
PROV720;Нефритовые Врата;x
PROV721;Баврашар;x
PROV722;Силкар;x
PROV723;Геккон;x
PROV724;Нахос;x
PROV725;Заффалор;x
PROV726;Нур-Анджи;x
PROV727;Порт Морак;x
PROV728;Остров Слонов;x
PROV729;Вахар;x
PROV730;Понгар;x
PROV731;Драккар;x
PROV732;Острова Корицы;x
PROV733;Безымянный Остров;x
PROV734;Джабиин;x
PROV735;Мыс Виверны;x
PROV736;Горош;x
PROV737;Восточные Джунгли Соториоса;x
PROV738;Гоморош;x
PROV739;Вияраш;x
PROV740;Йин;x
PROV741;Заметтар;x
PROV742;Остров Топор;x
PROV743;Остров Черепа;x
PROV744;Жабий Остров;x
PROV745;Западные Джунгли Соториоса;x
PROV746;Мыс Василиска;x
PROV747;Гогоссос;x
PROV748;Вши;x
PROV749;Остров Смерти;x
PROV750;Остров Мух;x
PROV751;Змеиный Остров;x
PROV752;Воющая Гора;x
PROV753;Когтистый остров;x
PROV754;Остров Вина;x
PROV755;Гелиос;x
PROV756;Тирия;x
PROV757;Аквос Дхаэн;x
PROV758;Миса Фаэр;x
PROV759;Орос;x
PROV760;Риос;x
PROV761;Телирия;x
PROV762;Сарой;x
PROV763;Нефритовый Путь;x
PROV764;Каразуишан;x
PROV765;Инь;x
PROV766;Си-Цо;x
PROV767;Ксиань-Кви;x
PROV768;Кизуишан;x
PROV769;Фень-Куй;x
PROV770;Цзинь-Ки;x
PROV771;Сарахай;x
PROV772;Квинь-Хи;x
PROV773;Зоаминь;x
PROV774;Цзинь-Ма;x
PROV775;Гайан;x
PROV776;Хень-Куй;x
PROV777;Линь-Кви;x
PROV778;Тайчен;x
PROV779;Цзинь-Кху;x
PROV780;Ти-Куй;x
PROV781;Шаогонг;x
PROV782;Телахай;x
PROV783;Нан-Ки;x
PROV784;Ван-Ти;x
PROV785;Фунг-Йи;x
PROV786;Ксинзихуа;x
PROV787;Остров Кнутов;x
PROV788;Марахай;x
PROV789;Мантикоровы Острова;x
PROV790;Туррани;x
PROV791;Лэнг Ма;x
PROV792;Лэнг Йи;x
PROV793;Нефритовый Остров;x
PROV794;Ультос;x
PROV795;Асшай;x
PROV796;Стигай;x
PROV797;Чаийса;x
PROV798;Побережье Шафрана;x
PROV799;Шафрановый Остров;x
PROV800;Улос;x
PROV801;Таэги;x
PROV802;Долина Теней;x
PROV803;Камирай;x
PROV804;Горы Теней;x
PROV805;Сарабурай;x
PROV806;Сумрачный Порт;x
PROV807;Южные Утренние Горы;x
PROV808;Каркоса;x
PROV809;Скрытая Долина;x
PROV810;Скрытый Берег;x
PROV811;Город Крылатых Людей;x
PROV812;Восточные Утренние Горы;x
PROV813;Северные Утренние Горы;x
PROV814;Города Бескровных Людей;x
PROV815;Высохшая Пучина;x
PROV816;Костяной Город;x
PROV817;Южные Пески-Каннибалы;x
PROV818;К'Дат;x
PROV819;Земли Шрайков;x
PROV820;Пять Крепостей;x
PROV821;Утренний Перевал;x
PROV822;Кровоточащие Болота;x
PROV823;Серая Пустошь;x
PROV824;Северные Пески-Каннибалы;x
PROV825;Россовный;x
PROV826;Мыс Моссов;x
PROV827;Моссовный Лес;x
PROV828;Гостов;x
PROV829;Восточный Нхай;x
PROV830;Косов;x
PROV831;Западный Нхай;x
PROV832;Залив Нефера;x
PROV833;Северный Мыс;x
PROV834;Тысяча Островов;x
PROV835;Нефер;x
PROV836;Поля Нефера;x
PROV837;Эмбонор;x
PROV838;Залив Левиафана;x
PROV839;Воющий Мыс;x
PROV840;Воющая Бухта;x
PROV841;Воющие Холмы;x
PROV842;Восточный Стальной Путь;x
PROV843;Север Великого Песчаного Моря;x
PROV844;Великий Песчаный Путь;x
PROV845;Юг Великого Песчаного Моря;x
PROV846;Юэкихар;x
PROV847;Торговый Город;x
PROV848;Фурамай;x
PROV849;Высыхающее Море;x
PROV850;Аффажат;x
PROV851;Акковарат;x
PROV852;Квемосор;x
PROV853;Иткуль;x
PROV854;Дрекат;x
PROV855;Кровоточащий Берег;x
PROV856;Чомок;x
PROV857;Фешит;x
PROV858;Халашир;x
PROV859;Казга;x
PROV860;Атзалар;x
PROV861;Мелик;x
PROV862;Ланквой;x
PROV863;Москат;x
PROV864;Несолат;x
PROV865;Пикуй;x
PROV866;Занисси;x
PROV867;Рамасар;x
PROV868;Танкуй;x
PROV869;Охолат;x
PROV870;Хезйин;x
PROV871;Фуджин;x
PROV872;Велтор;x
PROV873;Атниквар;x
PROV874;Баоми;x
PROV875;Ксин;x
PROV876;Шафаан;x
PROV877;Залив Старый Якорь;x
PROV878;Центр Узкого Моря;x
PROV879;Дрожащее Море;x
PROV880;Замерзшие Озера;x
PROV881;Длинное Озеро;x
PROV882;Озеро Торрхена;x
PROV883;Ручейные Озера;x
PROV884;Божье Око;x
PROV885;Красное Озеро;x
PROV886;Восток Закатного Моря;x
PROV887;Восток Закатного Моря;x
PROV888;Юг Закатного Моря;x
PROV889;Запад Дорнийского Побережья;x
PROV890;Восток Дорнийского Побережья;x
PROV891;Побережье Арбора;x
PROV892;Залив Торентайн;x
PROV893;Пролив Редвина;x
PROV894;Центр Закатного Моря;x
PROV895;Залив Шелест;x
PROV896;Садовое Побережье;x
PROV897;Щитовое Море;x
PROV898;Юг Закатного Моря;x
PROV899;Побережье Простора;x
PROV900;Залив Ланниспорта;x
PROV901;Центр Закатного Моря;x
PROV902;Центр Закатного Моря;x
PROV903;Мыс Праздника;x
PROV904;Ярмарочное Море;x
PROV905;Центр Закатного Моря;x
PROV906;Север Закатного Моря;x
PROV907;Север Закатного Моря;x
PROV908;Север Закатного Моря;x
PROV909;Север Закатного Моря;x
PROV910;Север Закатного Моря;x
PROV911;Запад Железных Островов;x
PROV912;Восток Железных Островов;x
PROV913;Залив Железных Людей;x
PROV914;Залив Перешейка;x
PROV915;Мыс Кракена;x
PROV916;Залив Пылающих Вод;x
PROV917;Каменный Берег;x
PROV918;Мыс Дракона;x
PROV919;Запад Ледового Залива;x
PROV920;Стылое Море;x
PROV921;Север Закатного Моря;x
PROV922;Перебитое Море;x
PROV923;Западные Ступени;x
PROV924;Море Эстермонт;x
PROV925;Восток Дорнийского Моря;x
PROV926;Дождевой Мыс;x
PROV927;Залив Разбитых Кораблей;x
PROV928;Изумрудное Море;x
PROV929;Крюк Массии;x
PROV930;Глотка;x
PROV931;Восток Залива Черноводной;x
PROV932;Запад Залива Черноводной;x
PROV933;Море Драконьего Камня;x
PROV934;Мыс Коготь;x
PROV935;Восток Крабового Залива;x
PROV936;Запад Крабового Залива;x
PROV937;Рунный Мыс;x
PROV938;Побережье Долины;x
PROV939;Южные Персты;x
PROV940;Центральные Персты;x
PROV941;Северные Персты;x
PROV942;Восточные Челюсти;x
PROV943;Западные Челюсти;x
PROV944;Белый Залив;x
PROV945;Центр Узкого Моря;x
PROV946;Север Узкого Моря;x
PROV947;Бараньи Берега;x
PROV948;Вдовий Мыс;x
PROV949;Море Скорби;x
PROV950;Залив Кар;x
PROV951;Север Узкого Моря;x
PROV952;Север Узкого Моря;x
