#CODE;ENGLISH;x;;;
EVTDESCfuneral.7;Друзья и родственники покойного, а также знатные Лорды страны пришли в крепость. Покойн[funeral_target.GetAyaYy] [funeral_target.GetTitledFirstName], вымыт[funeral_target.GetAyaYy] и подготовленн[funeral_target.GetAyaYy] для церемонии, одет[funeral_target.GetAyaYy] в лучшее похоронное облачение и принадлежности, лежит в гробу, у подножия прявящего седалища. Собравшаяся толпа гудит, вполголоса переговариваясь друг с другом, изредка прерываемая скорбными криками тех, кто находится ближе к мертво[funeral_target.GetYMu]. Вскоре жрец входит во двор и приближается к телу, обращаясь к собравшимся, он читает священные обряды над мертв[funeral_target.GetOyYm] и восхволяетя дела [funeral_target.GetHerHis]. Речь заканчивается, процессия  присоединяется к похоронам, где близкие друзья рассказывают о доблести, славе и чести, чтобы сохранить память о почивших и горюют, когда тело предано земле.;x;;;
EVTDESCcremate_funeral.7;Посреди скопления людей несут тело покойн[funeral_target.GetOyOgo], вымытое и подготовленное к сожжению, которое внесли в храм и оставили на некоторое время, чтобы родные и близкие могли сказать свои прощальные слова, вспомнить дни прошлой славы или просто смотерть и плакать. Когда каждый выразил что хотел, а почивш[Root.GetAyaIy] [Root.GetTitledFirstName] водружен[Root.GetEndA] на кострище, была совершена торжественная молитва и подготовлен факел. Когда собравшаяся толпа стихает, факел зажигает костер и [funeral_target.GetTitledFirstName] сжигается. На утро пепел собирают и хоронят в храме.;x;;;
EVTDESCcrypts_funeral.7;Как крестьяне, так и дворяне - все собираются во дворе и прилегающих улицах, чтобы увидеть покойн[funeral_target.GetUyuOgo]. Покойн[funeral_target.GetAyaYy] [funeral_target.GetTitledFirstName] движется в процессии, через переполненные улицы к входу в крипту, народ охватывает скорбь и печаль, когда мимо них проезжает почивш[funeral_target.GetAyaIy]. Процессия останавливается около ступеней, ведущих вниз. Окружающая толпа молчит, все что слышно - тихие шепоты и детские вопросы, как друзья и родственники прощаются. Они несут тело через темные залы и, наконец, достигают ниши и укладывают под каменное изваяние, где каждый, в свою очередь, отдельно прощается.;x;;;
EVTDESCriver_funeral.7;Когда покойн[funeral_target.GetAyaYy] [funeral_target.GetTitledFirstName] был[funeral_target.GetEndA] подготовлен[funeral_target.GetEndA], семья и самые близкие друзья мертв[funeral_target.GetOyOgo] собрались в порту. Тело, подготовленное и вымытое, помещается в лодку, полную соломой, и навесные кувшины, заполненные и плотно закрытые, помещаются вокруг тела. Старший родственник кладет камни смерти на закрытые глаза мертв[funeral_target.GetOyOgo], и, когда слёзы начинают течь, лодка отправляется в свободное плавание. Как только лодка ловит течение Трезубца, а крики и вопли из людей утихают, родственник берет лук, натягивает тетиву, поджигает и выпускает огненную стрелу. Лодка загорается, когда стрела попадает в нее, освещая путь к бесконечности.;x;;;
EVTDESCironwood_funeral.7;Самые близкие родственники и друзья выходят из крепости и выносят тело покойн[funeral_target.GetOyOgo]. Среди собравшихся людей [funeral_target.GetTitledFirstName] помещается в гроб из железноствола и поднимается на большой костер. Как только тело помещается поверх костра, читается печальная хвалебная речь, и под конец, два семечка железноствола кладут в ладонь мертв[funeral_target.GetOyOgo], а факел ставится на растопку, огонь быстро охватывает гроб. Когда железноствол горит, пламя костра превращается в кобальт, лазурь и волну, яркий синий свет огня освещает мокрые лица семьи и друзей покойн[funeral_target.GetOyOgo], которые смотрят, чтобы не осталось ничего, кроме дыма и пепла.;x;;;
EVTDESCseven_funeral.7;Когда молчаливые сестры закончили подготовку тела, покойн[funeral_target.GetAyaYy] [funeral_target.GetTitledFirstName] был[funeral_target.GetEndA] доставлен[funeral_target.GetEndA] в местную Септу и уложен[funeral_target.GetEndA] поверх алтаря в его центре. Богато украшенные банки с благовониями помещаются у ног, и наследник кладет камни смерти на закрытые глаза. Один за другим те, кто был ближе всего к ушедшему, заходят в септу и говорят слова прощания, проливают свои печальные слезы и молятся Семерым. Когда наступает день, и последние слова прощания произнесены, тело проводится родственниками вдоль улиц, окруженных собравшимся народом до последнего места сна. Когда солнце заходит, происходят большие поминки, и те, кто знал мертв[funeral_target.GetUyuOgo], рассказывают истории о жизни и [funeral_target.GetHerHis] делах.;x;;;
EVTDESColdgods_funeral.7;Прошло три дня с тех пор, как [funeral_target.GetTitledFirstName] скончался, его тело было очищено, подготовлено к захоронению, завернуто в саван и уложено у основания Чардрева. Знакомые и близкие родственники мертвого прибывают, чтобы оплакивать его. По мере того, как наступает темнота, собравшиеся люди проходят в Богорощу, как старший родственник, в капюшоне и скрывабщих одеждах, выходит вперед и протыкает тело Руническим посохом из Чардрева, все присутствующие опускают взгляд, опасаясь даже мельком взглянуть на посох. Посох полностью помещается в тело, а родственники в это время шепчут молитвы. Как только ритуал завершается, те, кто были друзьями мертвому, берут тело и переносят его в могилу, где они прощаются с ним последний раз.;x;;;
EVTDESCdrownedgod_funeral.7;Прошел день с тех пор, как [funeral_target.GetTitledFirstName] сконча[funeral_target.GetLasLsya]. Сильнейшие рейдеры и родственники мертвеца собираются в крепости, куда приходит Утопленник за телом. Затем собранная процессия поднимает тело и переносит его из замка в ожидающий корабль и выплывает в открытое море, где бросается якорь. Утопленник собирает морскую воду и окропляет ею мертв[funeral_target.GetUyuOgo], говоря древние слова. С завершением обрядов все сопровождающие собираются вместе, чтобы рассказывать об усопшем, о величайших делах, основных набегах и многих сокровищах, оплаченных железной ценой! Когда солнце садится, Утопленник соприкасается с телом, которое бросают за борт словами: 'То что мертво умереть не может, оно восстает сильнее и крепче'!;x;;;
EVTDESCbtwgods_funeral.7;Мы сжигаем их, друг или враг - они горят, смерть в битве или старости - они горят. Это путь Вольного Народа, иначе Иные заберут их как мясо для своих армий. Дерево и отходы, трава и листья, все, даже дерьмо, собирается для огня. Перед тем как свет уйдет, покойн[funeral_target.GetAyaYy] [funeral_target.GetTitledFirstName] уносится в лес. Весь Свободный Народ скорбит по-своему, те, кто знал мертв[funeral_target.GetUyuOgo], рассказывают о прошедших днях, некоторые рассказывают о совместных набегах к югу от Стены, другие говорят о временах, когда они сражались с Теннами, и эхом раздавались крики 'Я, черт возьми, ненавижу Теннов!', И у ближайшего костра любовь умершего повторяет слова: 'Ты был моим, а я была твоей'. Затем берется факел, и в ночи зажигается большой огонь, пока не останется только тёмный пепел.;x;;;
EVTDESCdothraki_funeral.7;Уважаемый всадник Кхаласара умер, заработав похоронный костер и право ездить в Ночных Землях с предками. Весь Кхаласар собирает древесину и трут, готовя великий костер, чтобы [funeral_target.GetTitledFirstName] был сопровождён. По мере того, как наступает ночь, звучат крики в честь мертвых, разрывающие тишину, они становятся все более и более громкими, пока шумная панихида не охватывает всех, каждый из всадников крови произносит 'Кровь моей крови' и, наконец, факел ставится в костер, и хрупкая древесина начинает гореть в небе. Когда огонь горит, снова продолжается чествование, каждый человек подчиняется празднику или начинает танцевать. По мере того, как поднимаются солнечные лучи, торжество прекращается, а супруга покойного сопровождается в Ваэс Дотрак.;x;;;
EVTDESCBdothraki_funeral.7;Уважаемый всадник Кхаласара умер, заработав похоронный костер и право ездить в Ночных Землях с предками. Весь Кхаласар собирает древесину и трут, готовя великий костер, чтобы [funeral_target.GetTitledFirstName] был соправожден. По мере того, как наступает ночь, звучат крики в честь мертвых, разрывающие тишину, они становятся все более и более громкими, пока шумная панихида не охватывает всех, каждый из всадников крови произносит 'Кровь моей крови' и, наконец, факел ставится в костер, и хрупкая древесина начинает гореть в небе. Когда огонь горит, снова продолжается чествование, каждый человек подчиняется празднику или начинает танцевать. По мере того, как поднимаются солнечные лучи, торжество прекращается, и наездники расходятся, чтобы продлжать свою жизнь рейдеров;x;;;
EVTOPTAfuneral.7;Итак, это сделано...;x;;;
TOOLTIPno_personality_funeral.7;с небольшой любовью или нелюбовью, с которыми жил каждый день, когда это случилось;x;;;
TOOLTIPfuneral.7;[This.GetTitledFirstNameWithDynasty] [This.GetDeathReason] в [This.GetDeathDate] в возрасте [This.GetAgeYears].;x;;;
TOOLTIPfuneralSKILLEDWARRIOR;[This.GetSheHeCap] был[This.GetEndA] уважаемым фехтовальщиком, одн[This.GetOyIm] из самых лучших в истории.;x;;;
TOOLTIPfuneralVALYRIANSTEEL;[This.GetFirstName] владел[This.GetEndA] валирийским клинком, весьма помогая своему умению защищать себя;x;;;
TOOLTIPfuneralDAWN;[This.GetFirstName] владел[This.GetEndA] знаменитым двуручным мечом Рассвет, родовым клинком дома Дейнов;x;;;
TOOLTIPfuneralICE;[This.GetFirstName] владел[This.GetEndA] Льдом, знаменитым двуручным валирийским мечом и родовым клинком Дома Старков;x;;;
TOOLTIPfuneralLONGCLAW;[This.GetFirstName] владел[This.GetEndA] Длинным Когтем, валирийским мечом и родовым клинком дома Мормонтов;x;;;
TOOLTIPfuneralBLACKFYRE;[This.GetFirstName] владел[This.GetEndA] Чёрным Пламенем, знаменитым валирийским двуручным мечом, оружием Эйгона Завоевателя;x;;;
TOOLTIPfuneralBRIGHTROAR;[This.GetFirstName] владел[This.GetEndA] Светлым Ревом, валирийским мечом и некогда утраченным родовым клинком Дома Ланнистеров;x;;;
TOOLTIPfuneralHEARTSBANE;[This.GetFirstName] владел[This.GetEndA] Губителем Сердец, валирийским мечом и родовым клинком дома Тарли;x;;;
TOOLTIPfuneralNIGHTFALL;[This.GetFirstName] владел[This.GetEndA] Сумраком, валирийским мечом и родовым клинком дома Харлоу;x;;;
TOOLTIPfuneralDARKSISTER;[This.GetFirstName] владел[This.GetEndA] Темной Сестрой, валирийским мечом и одним из родовых мечей Дома Таргариенов;x;;;
TOOLTIPfuneralLADYFORLORN;[This.GetFirstName] владел[This.GetEndA] Леди Отчаянием, валирийским мечом и родовым клинком Дома Корбреев;x;;;
TOOLTIPfuneralREDRAIN;[This.GetFirstName] владел[This.GetEndA] Багряным Дождем, валирийским мечом и родовым клинком Дома Рейнов, а позже Дома Драммов;x;;;
TOOLTIPfuneralWIDOWSWAIL;[This.GetFirstName] владел[This.GetEndA] Вдовьим Плачем, длинным валирийским мечом, выкованным по приказу Тайвина Ланнистера из лезвия Льда;x;;;
TOOLTIPfuneralOATHKEEPER;[This.GetFirstName] владел[This.GetEndA] Верным Клятве, длинным валирийским мечом, выкованным по приказу Тайвина Ланнистера из лезвия Льда;x;;;
TOOLTIPfuneralCRABSPINCER;[This.GetFirstName] владел[This.GetEndA] Крабовой Клешней, валирийским топором и родовым оружием Дома Селтигаров;x;;;
TOOLTIPfuneralSTRANGERSMERCY;[This.GetFirstName] владел[This.GetEndA] валирийским мечом Милость Неведомого;x;;;
TOOLTIPfuneralVIGILANCE;[This.GetFirstName] владел[This.GetEndA] Бдительностью, валирийским мечом и родовым клинком Дома Хайтауэров;x;;;
TOOLTIPfuneralORPHANMAKER;[This.GetFirstName] владел[This.GetEndA] Делателем Сирот, валирийским мечом и родовой клинком дома Рокстонов;x;;;
TOOLTIPfuneralTRUTH;[This.GetFirstName] владел[This.GetEndA] Истиной, валирийским мечом и родовым клинком Дома Рогаров;x;;;
TOOLTIPfuneralLAMENTATION;[This.GetFirstName] владел[This.GetEndA] Плачем, валирийским мечом и родовым клинком Дома Ройсов;x;;;
TOOLTIPfuneralPOISON;[This.GetFirstName] владел[This.GetEndA] Ядом, валирийским мечом и родовым клинком Дома Вунатисов;x;;;
TOOLTIPfuneralDRAGON;Здорово, [This.GetFirstName], как известно, был[This.GetEndA] драконьим всадником;x;;;
TOOLTIPfuneralWOLF;[This.GetFirstName] был[This.GetEndA] извест[This.GetNaEn] тем, что был[This.GetEndA] хозяином лютоволка;x;;;
opinion_attending_funeral;Посещение похорон;x;;;
opinion_not_attending_funeral;Отказался пригласить на похороны;x;;;
hosting_a_funeral;Проведение похорон;x;;;
held_funeral;Проведение похороны;x;;;
TOOLTIPFUNERALGUESTLEAVE;[This.GetTitledFirstNameWithDynasty] уходит\n;x;;;
TOOLTIPFUNERALGUESTLEAVEB;Ваши гости уезжают.\n;x;;;
TOOLTIPfuneralSEAFOAM;[This.GetFirstName] владел[This.GetEndA] валирийским мечом Морская пена, родовым клинком Дома Веларион.;x;;;
