#CODE;ENGLISH;x
EVTDESCwikid.7;После многих недель плавания вам становится скучно. Возможно, можно [wikid_companion.GetFirstName] захочет скоротать с вами время?;x
EVTOPTAwikid.7;Я посещу [wikid_companion.GetHerHis] сегодня вечером;x
EVTOPTBwikid.7;Будем играть в кайвассу;x
EVTOPTCwikid.7;Проведем поединок;x
EVTOPTDwikid.7;Я буду читать книгу;x
EVTOPTEwikid.7;Я буду развлекаться;x
TOOLTIPwikid.8;Вы посетите спутника...;x
TOOLTIPwikid.11;Вы и [wikid_companion.GetFirstName] сыграете в кайвассу;x
TOOLTIPwikid.18;Вы и [wikid_companion.GetFirstName] проведете тренировочный поединок;x
EVTDESCwikid.8;AI - Леди не определилась;x
EVTOPTAwikid.8;AI - Леди говорит да;x
EVTOPTBwikid.8;AI - Леди говорит нет;x
EVTDESCwikid.9;С наступлением ночи вы пришли в каюту к спутнику [wikid_companion.GetFirstName] и наслаждались обществом друг друга в течении нескольких часов;x
EVTOPTAwikid.9;Какая приятная молодая [wikid_companion.GetLadLass];x
EVTDESCwikid.10;С приходом сумерек вы пошли в каюту [wikid_companion.GetFirstName], однако [wikid_companion.GetSheHe] отказавается быть с вами.;x
EVTOPTAwikid.10;Какая неудача;x
EVTDESCwikid.11;AI - Я выберу ход;x
EVTOPTZwikid.11;AI - Я выигрываю;x
EVTOPTAwikid.11;AI - Дракон;x
EVTOPTBwikid.11;AI - Арбалетчик;x
EVTOPTCwikid.11;AI - Копьеносец;x
EVTOPTDwikid.11;AI - Ополченец;x
EVTDESCwikid.12;Вы и [wikid_companion.GetFirstName] играете в кайвассу во время плавания, [wikid_companion.GetSheHe] атакует [wikid_companion.GetHerHis] драконом.;x
EVTOPTZwikid.12;Глупый ход, ваши войска находятся на позиции, и вы контратакуете [wikid_companion.GetHerHis] Короля;x
EVTOPTAwikid.12;Вы атакуете Арбалетчиками;x
EVTOPTBwikid.12;Вы атакуете Копьеносцами;x
EVTOPTCwikid.12;Вы атакуете Ополченцами;x
EVTOPTDwikid.12;Вы атакуете Королем;x
EVTDESCwikid.13;Вы и [wikid_companion.GetFirstName] играете в кайвассу во время плавания, [wikid_companion.GetSheHe] атакует [wikid_companion.GetHerHis] арбалетчиками.;x
EVTOPTZwikid.13;Глупый ход, ваши войска находятся на позиции, и вы контратакуете [wikid_companion.GetHerHis] Короля;x
EVTOPTAwikid.13;Вы атакуете Арбалетчиками;x
EVTOPTBwikid.13;Вы атакуете Копьеносцами;x
EVTOPTCwikid.13;Вы атакуете Ополченцами;x
EVTOPTDwikid.13;Вы атакуете Королем;x
EVTDESCwikid.14;Вы и [wikid_companion.GetFirstName] играете в кайвассу во время плавания, [wikid_companion.GetSheHe] атакует [wikid_companion.GetHerHis] копьеносцами.;x
EVTOPTZwikid.14;Глупый ход, ваши войска находятся на позиции, и вы контратакуете [wikid_companion.GetHerHis] Короля;x
EVTOPTAwikid.14;Вы атакуете Арбалетчиками;x
EVTOPTBwikid.14;Вы атакуете Копьеносцами;x
EVTOPTCwikid.14;Вы атакуете Ополченцами;x
EVTOPTDwikid.14;Вы атакуете Королем;x
EVTDESCwikid.15;Вы и [wikid_companion.GetFirstName] играете в кайвассу во время плавания, [wikid_companion.GetSheHe] атакует [wikid_companion.GetHerHis] ополченцами.;x
EVTOPTZwikid.15;Глупый ход, ваши войска находятся на позиции, и вы контратакуете [wikid_companion.GetHerHis] Короля;x
EVTOPTAwikid.15;Вы атакуете Арбалетчиками;x
EVTOPTBwikid.15;Вы атакуете Копьеносцами;x
EVTOPTCwikid.15;Вы атакуете Ополченцами;x
EVTOPTDwikid.15;Вы атакуете Королем;x
EVTDESCwikid.16;Ваше мастерство и тактика обеспечили победу на доске кайвассы.;x
EVTOPTAwikid.16;Я победил!;x
EVTDESCwikid.17;[wikid_companion.GetFirstName] обеспечивает себе победу на доске кайвассы.;x
EVTOPTAwikid.17;Я не играю в детские игры.;x
EVTDESCwikid.18;AI - Провести поединок ;x
EVTOPTAwikid.18;AI - Бой;x
EVTDESCwikid.180;Я и [wikid_companion.GetFirstName] провели тренировочный поединок на палубе корабля, почти весь экипаж собрался посмотреть на бой. [wikid_companion.GetFirstName] побеждает меня.;x
EVTOPTAwikid.180;Это будет мне уроком;x
EVTDESCwikid.181;Я и [wikid_companion.GetFirstName] провели тренировочный поединок на палубе корабля, почти весь экипаж собрался посмотреть на бой. Поединок был непростым, но я одолеваю [wikid_companion.GetHerHis].;x
EVTOPTAwikid.181;Практика - путь к совершенству;x
EVTDESCwikid.182;Вы и [wikid_companion.GetFirstName] провели тренировочный поединок на палубе корабля, почти весь экипаж собрался посмотреть на бой. Поединок прошел и, в итоге, закончился вничью.;x
EVTOPTAwikid.182;Это была хорошая практика;x
EVTDESCwikid.19;Я возьму следующие книги с собой:;x
EVTOPTAwikid.19;Знойные тирошийские девки;x
EVTOPTBwikid.19;Морские сигналы и навигация;x
EVTOPTCwikid.19;Валирийский для чайников;x
EVTOPTDwikid.19;Рассмотреть поступления в казну за прошедший год;x
EVTTITLEwikid.20;Пираты на горизонте!;x
EVTDESCwikid.20;Смотрящий на мачте обнаружил судно на горизонте. По мере приближения вы понимаете, что это пираты...;x
EVTOPTAwikid.20;Дракарис!;x
EVTOPTBwikid.20;Владыка Света, дай мне силы и сожги пороховые погреба у пиратов.;x
EVTOPTCwikid.20;Ваш кит атакует;x
EVTOPTDwikid.20;Морской лев атакует;x
EVTOPTEwikid.20;Используйте свои навыки, чтобы подать сигнал о переговорах;x
EVTOPTFwikid.20;[wikid_companion.GetFirstName] подаст сигнал о переговорах;x
EVTOPTGwikid.20;Атаковать пиратов большим военным кораблем;x
EVTOPTHwikid.20;Атаковать пиратов крепким грузовым кораблем;x
EVTOPTIwikid.20;Атаковать пиратов маленьким транспортным судном;x
EVTOPTJwikid.20;Попытаться взять пиратов на абордаж;x
EVTOPTKwikid.20;Попытаться скрыться от пиратов;x
TOOLTIPwikid.21;Ваш дракон сжигает пиратов...;x
TOOLTIPwikid.22;Пиратский корабль постигла фатальная катастрофа...;x
TOOLTIPwikid.23;Ваш кит атакует;x
TOOLTIPwikid.24;Морской лев атакует;x
TOOLTIPwikid.25;Вы разговариваете с пиратами;x
EVTTITLEwikid.200;Сбежать;x
EVTDESCwikid.200;Повернуть корабль по ветру - достаточно, чтобы обыграть пиратов.;x
EVTOPTAwikid.200;Йо-хо-хо и бутылка...;x
EVTTITLEwikid.201;Победа!;x
EVTDESCwikid.201;Ваш корабль выстрелил баллистой пиратское судно, пираты ответили тем же. Вы продолжали перестреливаться и через некоторое время потопили пиратский корабль.;x
EVTOPTAwikid.201;Полный вперед!;x
EVTOPTBwikid.201;Обнять мачту и продолжить путь.;x
EVTTITLEwikid.21;Дракарис!;x
EVTDESCwikid.21;Ваш дракон облетел пиратский корабль, извергая пламя. Пираты сгорели заживо, а от корабля остались лишь обугленные щепки на дне морском.;x
EVTOPTAwikid.21;Вы улыбаетесь;x
EVTTITLEwikid.22;Сквозь Огонь и Пламя;x
EVTDESCwikid.22;Вы закрываете глаза и взываете о помощи к Владыке Света. Открыв глаза, вы видите, как пиратский корабль поглащает пламя. Запах горелого мяса и дерева - все, что осталось от пиратов.;x
EVTOPTAwikid.22;Ночь темна и полна ужасом;x
EVTTITLEwikid.23;Кит-убийца;x
EVTDESCwikid.23;Ваш кит сокрушает пиратское судно. ;x
EVTOPTAwikid.23;Хорошая работа, кит;x
EVTTITLEwikid.24;Морской лев-убийца;x
EVTDESCwikid.24;Ваш морской лев проламывает брешь в пиратском судне, они тонут.;x
EVTOPTAwikid.24;Хорошая работа, морской лев;x
EVTTITLEwikid.25;Танец с Пиратами;x
EVTDESCwikid.25;Вы подаете сигнал пиратскому кораблю, чтобы приблизиться и вступить в переговоры.;x
EVTOPTAwikid.25;Я - [Root.GetFirstName] из Дома [Root.GetOnlyDynastyName], вам лучше убраться отсюда, сейчас же.;x
EVTOPTBwikid.25;Я не торговец для грабежа, возьмите это как дань и уходите;x
EVTOPTCwikid.25;Внезапная Атака!;x
EVTOPTDwikid.25;О, могущественные пираты, пожалуйста, не причините мне вреда!;x
EVTDESCwikid.26;Началось сражение с пиратами, вы и [wikid_companion.GetFirstName] обнажили клинки...;x
EVTOPTAwikid.26;Я буду сражаться с пиратами.;x
EVTOPTBwikid.26;[wikid_companion.GetFirstName] атакует капитана!;x
TOOLTIPwikid.27;[This.GetTitledFirstName] - поединок;x
TOOLTIPwikid.27B;[wikid_companion.GetFirstName] и [This.GetTitledFirstName] сражаются;x
EVTDESCwikid.27;Event 27 - Знакомство с пиратами;x
EVTOPTAwikid.27;AI - Пират 1 vs игрок;x
EVTOPTBwikid.27;AI - Пират 1 vs спутник;x
EVTDESCwikid.28;AI - спутник начинает дуэль;x
EVTOPTAwikid.28;AI - спутник vs пират1;x
EVTDESCwikid.29;AI - пират начинает дуэль vs спутник;x
EVTOPTAwikid.29;Ai- как указано выше;x
EVTDESCwikid.30;[wikid_companion.GetFirstName] отважно борется с пиратами и берёт на себя капитана;x
EVTOPTAwikid.30;Но, увы, [wikid_companion.GetSheHe] был[wikid_companion.GetEndA] убит[wikid_companion.GetEndA]!;x
EVTOPTAwikid.30;и [wikid_companion.GetSheHe] невредим[wikid_companion.GetEndA]!;x
EVTOPTBwikid.30;и [wikid_companion.GetSheHe] сразил[wikid_companion.GetEndA] капитана, но был[wikid_companion.GetEndA] ранен[wikid_companion.GetEndA];x
EVTOPTCwikid.30;и [wikid_companion.GetSheHe] сразил[wikid_companion.GetEndA] капитана, но был[wikid_companion.GetEndA] искалечен[wikid_companion.GetEndA] в бою;x
EVTDESCwikid.31;Битва окончена, вы победили!;x
EVTOPTAwikid.31;Атаковали пираты, убившие вашего спутника;x
EVTOPTBwikid.31;Все враги побеждены и вы поднимаете парус;x
EVTTITLEwikid.32;Пираты уничтожены;x
EVTDESCwikid.32;Пиратская угроза миновала и вы продолжаете свой путь.;x
EVTOPTAwikid.32;Разрази меня гром;x
EVTTITLEwikid.33;Морской Шторм;x
EVTDESCwikid.33;Штормы случаются в это время года, так что это не было для вас неожиданностью, но шторм был необычным. Он возник внезапно и закружил корабль со страшной силой. Судно заскрипело, сопротивляясь шторму и раскачивалось на волнах, а матросы, словно куклы, сыпались в яростное море. Громкий треск, сквозь вой бури, доносился до вас и вы посмотрели вверх, на центральную мачту - они обрушилась на вас.;x
EVTOPTAwikid.33;Вы кричите указания матросам!;x
EVTTITLEwikid.34;Загадка;x
EVTDESCwikid.34;На фреске в коридоре изображено...\n\nВозле дерева у реки нора,\n7 лютоволков сражаются с 5 собаками, в то время как 2 орла летают рядом.\n6 лютоволков погибают, убив 5 собак под покровом ночи\nодин орел был убит вороном в страшной схватке\n\nПод каждой картиной изображен текст...\nУ меня полно времени до смерти, которую я встречу, разглядывая коридоры,\nЕсли у вас нет плана.\nЧерный дрозд поет на голубином холме,\nБлагодарю за бессмысленное занятие, мудрый человек.;x
EVTDESCwikid.341;На фреске в коридоре изображено...\n\nВозле дерева у реки нора,\n5 лютоволков сражаются с 7 собаками, в то время как 2 ворона летают вокруг.\n6 собак погибают, убив 5 лютоволков под покровом ночи\nв то время как один ворон убит орлом в страшной схватке.\n\nПод каждой картиной изображен текст...\nУ меня полно времени до смерти, которую я встречу, разглядывая коридоры,\nЕсли у вас нет плана.\nЧерный дрозд поет на голубином холме,\nБлагодарю за бессмысленное занятие, мудрый человек.;x
EVTDESCwikid.342;На фреске в коридоре изображено...\n\nВозле дерева у реки нора,\n1 ворон и 4 гордых орла летают вокруг.\nОдинокий лютоволк появляется под покровом ночи\nв то время как все орлы были убиты собаками в страшной схватке..\n\nПод каждой картиной изображен текст...\nУ меня полно времени до смерти, которую я встречу, разглядывая коридоры,\nЕсли у вас нет плана.\nЧерный дрозд поет на голубином холме,\nБлагодарю за бессмысленное занятие, мудрый человек.;x
EVTOPTAwikid.34;Кажется это важно, я внимательно осмотрю ее, прежде чем продолжу.;x
EVTDESCwikid.35;Каменная дверь закрывается за вами. Вы видите рычаг с тремя вращающимися компонентами. Каждая колонна имеет четыре изображения, удивительно похожих на фреску, которую вы видели в коридоре. Громнкий механический шум начинает заполнять комнату, нарушая ваше равновесие. Это довольно болезненно.;x
EVTOPTAwikid.35;Повернуть первый компонент.;x
EVTOPTBwikid.35;Повернуть второй компонент.;x
EVTOPTCwikid.35;Повернуть третий компонент.;x
EVTOPTDwikid.35;Активировать рычаг.;x
EVTTITLEwikid.36;Максимальная Боль;x
EVTDESCwikid.361;NA;x
EVTOPTAwikid.361;игнорировать;x
EVTOPTAwikid.361;игнорировать;x
EVTDESCwikid.36;Рычаг срабатывает и вы слышите слабый стук, который становится громче и громче. Стены начинают трястись. Из ваших глаз и ушей льется кровь, вы чувствуете ужасную боль.;x
EVTOPTAwikid.36;Боль прекращается и стена позади рычага откатывается в сторону.;x
EVTOPTBwikid.36;Боль продолжается, она сводит вас с ума!;x
EVTTITLEwikid.37;Конец путешествия;x
EVTDESCwikid.37;Сокровищница заполнена грудами золота. Вы идете к нему и видите клинок из Валирийской Стали! [wikid_companion.GetFirstName] хватает вас за руку и говорит: 'Стой! Мне нужно поговорить с тобой.';x
EVTOPTAwikid.37;Вытащить Валирийский Клинок из груды сокровищ!;x
EVTOPTBwikid.37;Прислушаться.;x
EVTDESCwikid.38;Я помню ночь, которую мы провели вместе в моей каюте на корабле...;x
EVTOPTAwikid.38;Это было чудесно!;x
EVTOPTBwikid.38;Я не могу поверить, что вы сделали это со мной!;x
EVTOPTCwikid.38;Вы проводили время за книгами, вместо того, чтобы составить мне компанию.;x
EVTDESCwikid.39;AI - Сфера Регулировки;x
EVTOPTAwikid.39;AI - как указано выше;x
EVTDESCwikid.40;Я помню наш поединок, проведенный на корабле…;x
EVTOPTAwikid.40;Вы великий воин и мне есть чему поучится у вас.;x
EVTOPTBwikid.40;Я победил вас в этом поединке, вы достойны претендовать на меч?;x
EVTOPTCwikid.40;Вы читали книги, вместо тренировок.;x
EVTDESCwikid.41;Я помню нашу партию в кайвассу, сыгранную на корабле…;x
EVTOPTAwikid.41;Вы обыграли меня превосходной стратегией. Вы воистину мудры.;x
EVTOPTBwikid.41;Вы сделали поспешные решения и допустили много тактических ошибок во время игры.;x
EVTOPTCwikid.41;Вы читаете во время поездки, знание - сила.;x
EVTDESCwikid.42;Вы отправились в это пути шествие, зная об опасности и привели умелого моряка…;x
EVTOPTAwikid.42;и даже ваш великолепный корабль не смог остановить бурю.;x
EVTOPTAwikid.42;но вы послали нас на риск, поскупившись на корабль.;x
EVTDESCwikid.43;Когда пираты напали, я помню, что вы...;x
EVTOPTAwikid.43;Умело использовали большой корабль, чтобы победить пиратов.;x
EVTOPTBwikid.43;Рискнули жизнью и сразится с пиратами на среднем корабле.;x
EVTOPTCwikid.43;Пытались победить пиратов на маленьком корабле.;x
EVTOPTDwikid.43;Использовали своего дракона, чтобы победить врагов!;x
EVTOPTEwikid.43;Использовали своего кита, чтобы победить врагов!;x
EVTOPTFwikid.43;Использовали своего морского льва, чтобы победить врагов.;x
EVTOPTGwikid.43;Попросили помощи у Владыки Света и он ответит.;x
EVTOPTHwikid.43;Перехитрили пиратов, хитер как Ланн Умный.;x
EVTOPTIwikid.43;Наши жизни ценнее денег;x
EVTOPTJwikid.43;льстили пиратам и это с треском провалилось.;x
EVTOPTKwikid.43;Пытались скрыться при помощи морского маневра.;x
EVTOPTLwikid.43;Сделали вид, что хотите поговорить, затем нападили на них.;x
EVTOPTMwikid.43;Мы храбро сражались и я остался невредимым!;x
EVTOPTNwikid.43;Мы сражались вместе, но я был ранен.;x
EVTOPTOwikid.43;Мы сражались вместе, но я был покалечен.;x
EVTOPTPwikid.43;Вы сражались с пиратами и победили.;x
EVTDESCwikid.44;Когда мы прибыли на остров, я помню, что вы... ;x
EVTOPTAwikid.44;Вы ранили меня при попытке бегства!;x
EVTOPTBwikid.44;Вы меня искалечили при попытке бегства!;x
EVTOPTCwikid.44;Ваш план побега был блестящим!!;x
EVTOPTDwikid.44;Вы были очень обеспокоены моей жизнью во время пребывания на острове.;x
EVTOPTEwikid.44;Я чувствовал, что вас не заботит моя жизнь.;x
EVTDESCwikid.45;AI-Исходя из всего этого, я решил…;x
EVTOPTAwikid.45;AI-Вы недостойны и подвергали мою жизнь опасности не один раз.;x
EVTOPTAwikid.45;AI-Вы великий человек и я клянусь вам в верности.;x
EVTDESCwikid.46;Я счел вас недостойным, из-за выбора, который вы совершили и вашему отношению ко мне.;x
EVTOPTAwikid.46;Я не хотел этого!;x
EVTTITLEwikid.47;Грустный день;x
EVTDESCwikid.47;[FromFrom.GetFirstName] был[FromFrom.GetEndA] убит[FromFrom.GetEndA] вами, сорвав [FromFrom.GetHerHis] попытку украсть меч. Я подхожу к [FromFrom.GetHerHis] телу и поднимаю меч, выпавший из [FromFrom.GetHerHis] рук. Это конец путешествия, и теперь этот меч - достояние моего Дома.;x
EVTOPTAwikid.47;Валар Моргулис;x
EVTTITLEwikid.48;Друзья навеки;x
EVTDESCwikid.48;[wikid_companion.GetFirstName] преклоняет своё колено и даёт клятву верности с этого дня и до конца жизни.;x
EVTOPTAwikid.48;Встань, мой друг!;x
EVTTITLEwikid.50;Миссия Выполнена;x
EVTDESCwikid.50;Вы идёте к сундуку с сокровищами и вынимаете меч. Ваше путешествие прошло удачно!;x
EVTOPTAwikid.50;Я ВЕЛИЧАЙШИЙ!;x
EVTTITLEwikid.51;Дом, Милый Дом;x
EVTDESCwikid.51;После долгого путешествия с многочисленными приключениями, вы, наконец, прибыли домой в город [Root.Capital.GetName].;x
EVTDESCwikid.51B;После долгого путешествия в разрушенное сердце Валирии, вы наконец прибыли домой. Хоть очевидно, что разоренные земли Фригольда действительно необитаемы, вы приобрели много славы и богатства из своего опасного путешествия в Рок!;x
EVTOPTAwikid.51;Это было слишком просто!;x
EVTDESCwikid.60;Вы проснулись на песчаном берегу пустынного острова, ваш спутник погиб, сражаясь с пиратами. Ваши навыки не позволили вам справится со штормом. На берегу, рядом с вами, лежат обломки корабля и пустая фляга.;x
EVTTITLEwikid.60;Потерянный и Одинокий;x
EVTDESCwikid.61;Прошло уже несколько месяцев, вы построили себе хижину и занимались сбором пищи. Вам ужасно одиноко.;x
EVTTITLEwikid.61;Потерянный и Одинокий ;x
EVTOPTAwikid.60;Принести флягу;x
EVTOPTBwikid.60;Оставить флягу;x
EVTOPTAwikid.61;Начать разговаривать с воображаемым другом;x
EVTOPTBwikid.61;Нарисовать лицо на фляге и назвать ее Фашбиндер;x
EVTOPTCwikid.61;Нарисовать лицо на фляге и назвать ее Джорда;x
EVTOPTDwikid.61;Нарисовать лицо на фляге и назвать ее Кирикист;x
EVTOPTEwikid.61;Нарисовать лицо на фляге и назвать ее Амбра;x
EVTTITLEwikid.62;Развлечение с Друзьями;x
EVTDESCwikid.62;Вы берете вашего нового друга с собой на охоту и рыбалку, готовите пищу и спите вместе. Вдвоем вы весело проводите время и забываете о жизни на родине и, вам кажется, вы можете прожить так остаток своих дней. Однажды во время охоты на кабана, ваш друг падает в ущелье и оно так глубоко, что вы даже не слышите звук удара.;x
EVTOPTAwikid.62;Я спасу тебя, мой друг!;x
EVTOPTBwikid.62;Мой лучший друг пропал, я не хочу больше жить...;x
TOOLTIPwikid.63;Ты прыгаешь в дыру…;x
EVTTITLEwikid.63;Темный Коридор;x
EVTDESCwikid.63;Вы падаете в яму, но, к своему удивлению, остаетесь целым и невредимым. Комната маленькая и вы видите схему коридоров на темном квадрате.;x
EVTOPTAwikid.63;Я пойду далее.;x
EVTTITLEwikid.64;Незнакомое Место;x
EVTDESCwikid.64;Ваше последнее воспоминание о том, что шторм застал команду врасплох Члены экипажа отчаянно пытались бороться со стихией. Вы кашляете, выплевывая воду из легких и встаете, чтобы осмотреться. Буря все еще бушует и вы не можете увидеть ничего дальше вытянутой руки. Но не смотря на это, вы отчетливо видите... замок, расположенный на скале с видом на море.;x
EVTOPTAwikid.64;Я отправлюсь туда.;x
EVTTITLEwikid.65;Незнакомое Место;x
EVTDESCwikid.65;По пути наверх вы слышите знакомый голос. '[Root.PrimaryTitle.GetFOA]! [Root.PrimaryTitle.GetFOA]!'  Вы оглядываетесь и видите как [wikid_companion.GetFirstName] спешит к вам. 'Нам повезло, что мы живы, [Root.GetTitledFirstNameNoRegnal]. Скорее всего, никто больше не спасся.' Вы киваете и далее продвигаетесь вместе. Это место вам не известно, но есть что-то, что беспокоит вас да глубины души. Вы приблизить к замку, перед вами распахивается решетка и вы видите лицо мейстера 'Кто вы? Что вам нужно?';x
EVTOPTAwikid.65;[wikid_companion.GetFirstName] говорит: 'Это [Root.GetFirstName] из Дома [Root.GetOnlyDynastyName]';x
EVTOPTBwikid.65;Я - [Root.GetBestName] из Дома [Root.GetOnlyDynastyName].;x
EVTOPTCwikid.65;Я Мартин из дома Джорджей.;x
EVTOPTDwikid.65; Я Аурион, а это Эйрмидон;x
EVTTITLEwikid.66;Незнакомое Место;x
EVTDESCwikid.66;Старик говорит 'Мой господин никогда не принимал гостей. Пожалуйста, проходите.' \n\nВы встретились с лордом и он кажется вам славным малым, но время от времени ведет себя странно. Вы рассказываете ему о ваших поисках, о цели путешествия и хозяин делится с вами, что в окрестностях замка есть древние развалины. Вам подали великолепную еду и богатый выбор напитков.;x
EVTOPTAwikid.66;Я выпью немного пива из Вестероса!;x
EVTOPTBwikid.66;У вас есть что-нибудь крепкое? Мед из Вольных Городов?;x
EVTOPTCwikid.66;Я выпью Золотого Арборского.;x
EVTOPTDwikid.66;Принеси мне лучшие дорнийские вина из тех, что у вас есть!;x
EVTTITLEwikid.67;Незнакомое Место;x
EVTDESCwikid.67;Лорд сам наливает вам напиток. Вам кажется, что напиток странно мерцает в вашем стакане, но это пустяк. Хозяин предлагает тост и, как только вы пригубили напиток, чувствуете резкий горький привкус. Все вокруг вас окутывает туман и мир начинает вращаться. Вы замечаете, что ваш компаньон теряет сознание, как и вы. Погрузившись во мрак, вы слышите голос лорда: 'Глупцы, такие же как все остальные. Бросьте их в темницу'.;x
EVTOPTAwikid.67;....;x
EVTTITLEwikid.68;Заключенные;x
EVTDESCwikid.68;Вы очнулись и обнаружили, что заперты со своим спутником в тюремной камере. Вы смотрите друг на друга, переваривая случившееся...;x
EVTOPTAwikid.68;Принять план;x
