#CODE;ENGLISH;x;;;
tyroshi_FEATURES;§Y*§! Традиционная рабовладельческая культура;x;;;
volantene;Волантийская;x;;;
volantene_FEATURES;§Y*§! Традиционная рабовладельческая культура;x;;;
lorathi;Лоратийская;x;;;
#lorathi_FEATURES;;x;;;
mantaryan;Мантарианская;x;;;
mantaryan_FEATURES;§Y*§! Традиционная рабовладельческая культура;x;;;
tolosi;Толосийская;x;;;
tolosi_FEATURES;§Y*§! Традиционная рабовладельческая культура;x;;;
elyrian;Элирийская;x;;;
elyrian_FEATURES;§Y*§! Традиционная рабовладельческая культура;x;;;
dothraki_group;Дотракийская;x;;;
dothraki;Дотракийская;x;;;
dothraki_FEATURES;§Y*§! Традиционная рабовладельческая культура;x;;;
qarth_group;Кваатийская;x;;;
qartheen;Квартийская;x;;;
qartheen_FEATURES;§Y*§! Традиционная рабовладельческая культура;x;;;
ghiscari_group;Гискарская;x;;;
ghiscari_group_FEATURES;§Y*§! Традиционная рабовладельческая культура;x;;;
slaver;Рабская;x;;;
astapori;Астапорская;x;;;
astapori_FEATURES;§Y*§! Могут обучать и продать безупречных, если рабство является законным;x;;;
yunkaii;Юнкайская;x;;;
meereenese;Миэринская;x;;;
ghiscari;Гискарская;x;;;
ibbenese_group;Иббенийская;x;;;
ibbenese;Иббенийская;x;;;
ibbenese_FEATURES;§Y*§! В большинстве случаев, не дают потомства с людьми других этносов;x;;;
naath_group;Наатийская;x;;;
naathi;Наатийская;x;;;
sell_swords;Наёмники;x;;;
dornish_sellswords;Дорнийские наёмники;x;;;
northman_sell;Северные наёмники;x;;;
riverlander_sell;Речные наёмники;x;;;
westerman_sell;Западные наёмники;x;;;
valeman_sell;Долинные наёмники;x;;;
stormlander_sell;Штормовые наёмники;x;;;
reachman_sell;Просторские наёмники;x;;;
ironborn_sell;Железнорождённые наёмники;x;;;
dornish_sell;Дорнийские наёмники;x;;;
lhazareen;Лхазарянская;x;;;
yi_ti_group;Итийская;x;;;
yi_ti_group_FEATURES;§Y*§! Традиционная рабовладельческая культура;x;;;
yi_ti;Итийская;x;;;
leng;Лэнгская;x;;;
asshai_group;Асшайская;x;;;
asshai;Асшайская;x;;;
summer_islands;Летних Островов;x;;;
summer_islander;Летнийская;x;;;
summer_islander_FEATURES;§Y*§! Могут проводить турниры по стрельбе из лука;x;;;
sothoryos_group;Соториосская;x;;;
basilisk_islander;Василискоостровная;x;;;
brindlemen;Пятнистая;x;;;
brindlemen_FEATURES;§Y*§! В большинстве случаев, не дают потомства с людьми других этносов;x;;;
sarnor_group;Сарнорская;x;;;
sarnorian;Сарнорская;x;;;
omberi;Омберийская;x;;;
sothoryos_islands;Соториосская;x;;;
sisterman;Сестринская;x;;;
moraqi_group;Моракийская;x;;;
farosi;Фаросийская;x;;;
moraqi;Моракийская;x;;;
zabhadi;Забхадийская;x;;;
vahari;Вахарийская;x;;;
hyrkoon_group;Гиркунская;x;;;
hyrkoon_group_FEATURES;§Y*§! Женщины возглавляют армии, полагая, что только тем, кто рожает, разрешено брать жизнь по своему усмотрению\n§Y*§! Большинство мальчиков кастрируется, когда они достигают 13-летнего возраста. Только самые многообещающие мужчины, самые большие, сильные и самые симпатичные, имеют право созревать, размножаться и становиться правителями или Великими Отцами.\n§Y*§! Могут принять перспективных молодых людей в качестве сыновей\n§Y*§! Могут свободно принимать женщин-придворных в качестве наложниц;x;;;
kayakayanayan;Кайакайанайанская;x;;;
samyrianan;Самирианская;x;;;
bayasabhadi;Байясабхадийская;x;;;
asabhadi;Асабхадийская;x;;;
old_races;Старые расы;x;;;
giant;Гиганты;x;;;
children_forest;Дети Леса;x;;;
crackclawmen;Клешневая;x;;;
jogos_nhai_group;Джогос-нхайская;x;;;
jogos_nhai;Джогос-нхайская;x;;;
jade_islands_group;Нефритовых Островов;x;;;
lengi;Лэнгская;x;;;
nghai_group_FEATURES;§Y*§! Традиционно рабовладельческая культура;x;;;
nghai_group;Нгхайская;x;;;
nghai;Нгхайская;x;;;
hyrkooni;Гиркунская;x;;;
cannibal_clan;Кланы ледяных рек;x;;;
hornfoot;Рогоногие;x;;;
frozen_shore;Стылобережская;x;;;
islander_group;Тысячеостровная;x;;;
islander_group_FEATURES;§Y*§! - отсталая культура, войска менее эффективны;x;;;
islander;Тысячеостровная;x;;;
further_east;Дальневосточная;x;;;
grey_waste_FEATURES;§Y*§! - отсталая культура, войска менее эффективны;x;;;
grey_waste;Сероклановая;x;;;
shadowlander;Теневая;x;;;
shadowlander_FEATURES;§Y*§! Остается племенным до тех пор, пока столичная культура - Теневая\n§Y*§! - отсталая культура, войска менее эффективны\n§Y*§! Склонны к восстаниям;x;;;
horse_group_opinion;Коневодческое мнение;x;;;
horse_opinion;Коневодческое мнение;x;;;
andal_opinion;Андальское мнение;x;;;
riverlander_opinion;Речное мнение;x;;;
westerman_opinion;Западное мнение;x;;;
valeman_opinion;Долинное мнение;x;;;
crownlander_opinion;Королевское мнение;x;;;
stormlander_opinion;Штормовое мнение;x;;;
reachman_opinion;Просторианское инение;x;;;
hedge_opinion;Межевое мнение;x;;;
sisterman_opinion;Сестринское мнение;x;;;
old_andal_opinion;Андальское мнение;x;;;
dornish_andal_opinion;Дорнийское мнение;x;;;
dornish_opinion;Дорнийское мнение;x;;;
stone_dornish_opinion;Каменно-Дорнийское мнение;x;;;
sand_dornish_opinion;Песчанно-Дорнийское мнение;x;;;
salt_dornish_opinion;Соленно-Дорнийское мнение;x;;;
rhoynar_opinion;Ройнарское мнение;x;;;
first_men_opinion;Мнение Первых людей;x;;;
northman_opinion;Северное мнение;x;;;
hill_clansman_opinion;Холмовое мнение;x;;;
crannogman_opinion;Озерное мнение;x;;;
half_southron_opinion;Полуюжное мнение;x;;;
crackclawmen_opinion;Клешневое мнение;x;;;
moon_clansman_opinion;Горно-клановое мнение;x;;;
skagosi_opinion;Скагосское мнение;x;;;
old_first_man_opinion;Мнение Первых людей;x;;;
free_folk_opinion;Мнение Вольного Народа;x;;;
wildling_opinion;Мнение Одичалых;x;;;
thenn_opinion;Мнение Теннов;x;;;
frozen_shore_opinion;Мнение Стылобережья;x;;;
hornfoot_opinion;Мнение Рогоногих;x;;;
cannibal_clan_opinion;Мнение кланов ледяных рек;x;;;
iron_isles_culture_opinion;Мнение Железнорождённых;x;;;
ironborn_opinion;Мнение Железнорождённых;x;;;
valyrian_opinion;Валирийское мнение;x;;;
high_valyrian_opinion;Высшевалирийское мнение;x;;;
western_valyrian_opinion;Мнение Вестеросских валирийцев;x;;;
eastern_valyrian_opinion;Мнение Эссоских валирийцев;x;;;
mantaryan_opinion;Мантарианское мнение;x;;;
tolosi_opinion;Толосийское мнение;x;;;
elyrian_opinion;Элирийское мнение;x;;;
dragon_opinion;Драконье мнение;x;;;
free_cities_opinion;Эссоское мнение;x;;;
pentosi_opinion;Пентошийское мнение;x;;;
braavosi_opinion;Браавосийское мнение;x;;;
lysene_opinion;Лиссенийское мнение;x;;;
qohorik_opinion;Квохорское мнение;x;;;
norvosi_opinion;Норвосское мнение;x;;;
myrman_opinion;Мирийское мнение;x;;;
tyroshi_opinion;Тирошийское мнение;x;;;
volantene_opinion;Волантийское мнение;x;;;
lorathi_opinion;Лоратийское мнение;x;;;
ghiscari_group_opinion;Гискарское мнение;x;;;
astapori_opinion;Астапорское мнение;x;;;
yunkaii_opinion;Юнкайское мнение;x;;;
meereenese_opinion;Миэринское мнение;x;;;
ghiscari_opinion;Гискарское мнение;x;;;
dothraki_group_opinion;Дотракийское мнение;x;;;
dothraki_opinion;Дотракийское мнение;x;;;
lhazareen_opinion;Лхазарянское мнение;x;;;
sarnor_group_opinion;Сарнорское мнение;x;;;
sarnorian_opinion;Сарнорское мнение;x;;;
omberi_opinion;Омберийское мнение;x;;;
hyrkoon_group_opinion;Гиркунское мнение;x;;;
hyrkooni_opinion;Гиркунское мнение;x;;;
kayakayanayan_opinion;Кайакайанайанское мнение;x;;;
samyrianan_opinion;Самирианское мнение;x;;;
bayasabhadi_opinion;Байясабхадийское мнение;x;;;
moraqi_group_opinion;Моракийское мнение;x;;;
farosi_opinion;Фаросийское мнение;x;;;
moraqi_opinion;Моракийское мнение;x;;;
zabhadi_opinion;Забхадийское мнение;x;;;
vahari_opinion;Вахарийское мнение;x;;;
asabhadi_opinion;Асабхадийское мнение;x;;;
yi_ti_group_opinion;Итийское мнение;x;;;
yi_ti_opinion;Итийское мнение;x;;;
jade_islands_group_opinion;Мнение Нефритовых Островов;x;;;
lengi_opinion;Лэнгское мнение;x;;;
asshai_group_opinion;Асшайское мнение;x;;;
asshai_opinion;Асшайское мнение;x;;;
shadowlander_opinion;Мнение Края Теней;x;;;
further_east_opinion;Мнение дальнего востока;x;;;
grey_waste_opinion;Сероклановое мнение;x;;;
qarth_group_opinion;Кваатийское мнение;x;;;
qartheen_opinion;Квартийское мнение;x;;;
ibbenese_group_opinion;Иббенийское мнение;x;;;
ibbenese_opinion;Иббенийское мнение;x;;;
jogos_nhai_group_opinion;Джогоснхайское мнение;x;;;
jogos_nhai_opinion;Джогоснхайское мнение;x;;;
nghai_group_opinion;Нгхайское мнение;x;;;
nghai_opinion;Нгхайское мнение;x;;;
islander_group_opinion;Тысячеостровное мнение;x;;;
islander_opinion;Тысячеостровное мнение;x;;;
old_races_opinion;Мнение Старых Рас;x;;;
giant_opinion;Мнение Гигантов;x;;;
children_forest_opinion;Мнение Детей Леса;x;;;
winter_group_opinion;Мнение Зимы;x;;;
white_walker_opinion;Мнение Белых Ходоков;x;;;
winter_wasteland_opinion;Мнение Зимней Пустоши;x;;;
summer_islands_opinion;Мнение Летних Островов;x;;;
summer_islander_opinion;Летнийское мнение;x;;;
sothoryos_islands_opinion;Соториосское мнение;x;;;
basilisk_islander_opinion;Василискоостровное мнение;x;;;
brindlemen_opinion;Мнение Пятнистых людей;x;;;
brindlemen_FEATURES;§Y*§! - отсталая культура, войска менее эффективны;x;;;
naath_group_opinion;Наатийское мнение;x;;;
naathi_opinion;Наатийское мнение;x;;;
unoccupied_group_opinion;Пустое мнение;x;;;
ruin_opinion;Руинное мнение;x;;;
essarian;Эссарийская;x;;;
essarian_FEATURES;§Y*§! Традиционная рабовладельческая культура;x;;;
gogossosi;Гогоссоская;x;;;
gogossosi_FEATURES;§Y*§! Традиционная рабовладельческая культура;x;;;
northman_andal;Северные андалы;x;;;
backward_culture_modifier;Отсталая культура;x;;;
northman_andal_opinion;Северо-андальское мнение;x;;;
gogossosi_opinion;Гогоссоское мнение;x;;;
essarian_opinion;Эссарийское мнение;x;;;
nightrunner;Ночной бегун;x;;;
direwolf_culture;Лютоволк;;;;;;;;;;;;;x
