#CODE;ENGLISH;x
RULE_HL_CREATION_REQUIREMENT_ON_DESC;Вы должны напрямую владеть хотя бы одной провинцией Высшего Лордства, чтобы иметь возможность создать титул.;x
RULE_HL_CREATION_REQUIREMENT_OFF_DESC;Вам §RНЕ§! нужно напрямую владеть провинцией Высшего Лордства, чтобы иметь возможность создать титул.;x
RULE_DISINHERITANCE_DECISIONS;Лишения наследства;x
RULE_DISINHERITANCE_DECISIONS_NORMAL_DESC;Решение о лишении наследства может быть принято только при определенных обстоятельствах.;x
RULE_DISINHERITANCE_DECISIONS_UNRESTRICTED_DESC;Решение о лишении наследства может быть принято в §Rлюбое§! время.;x
RULE_ABDICATION;§RAGoT:§! Отречение;x
RULE_ABDICATION_OFF_DESC;Правители не могут добровольно отречься от престола.;x
RULE_ABDICATION_ON_DESC;Правители §Rмогут§! добровольно отречься от престола;x
RULE_COLINISATION_COST;Стоимость Колонизации;x
RULE_COLINISATION_COST_NORMAL_DESC;Стоимость колонизации провинции §Y1000§!¤ для нормальных колоний, и §Y500§!¤ для кочевых провинций.;x
RULE_COLINISATION_COST_CHEAP;Дешевые;x
RULE_COLINISATION_COST_CHEAP_DESC;Стоимость колонизации провинции §Y400§!¤ для нормальных колоний, и §Y200§!¤ для кочевых провинций.;x
RULE_COLINISATION_COST_EXPENSIVE;Затратные;x
RULE_COLINISATION_COST_EXPENSIVE_DESC;Стоимость колонизации провинции §Y1600§!¤  для нормальных колоний, и §Y800§!¤ для кочевых провинций.;x
RULE_COLINISATION_TIME;§RAGoT:§! Время Колонизации;x
RULE_COLINISATION_TIME_NORMAL_DESC;Время колонизации остается без изменений. (Среднего размера колонии займут, в среднем, §Y50§! лет.);x
RULE_COLINISATION_TIME_SHORT;Короче;x
RULE_COLINISATION_TIME_SHORT_DESC;Время колонизации уменьшается в 2 раза. (Среднего размера колонии займут, в среднем §Y25§! лет.);x
RULE_COLINISATION_TIME_LONG;Дольше;x
RULE_COLINISATION_TIME_LONG_DESC;Время колонизации увеличивается в 2 раза. (Среднего размера колонии займут, в среднем, §Y100§! лет.);x
RULE_BATTLEFIELD_DUELS;§RAGoT:§! Частота дуэлей;x
RULE_BATTLEFIELD_DUELS_NORMAL_DESC;Возникновение дуэлей не изменено;x
RULE_BATTLEFIELD_DUELS_MORE_FREQUENT;Чаще;x
RULE_BATTLEFIELD_DUELS_MORE_FREQUENT_DESC;Частота дуэлей увеличивается в 5 раз;x
RULE_BATTLEFIELD_DUELS_RARE_DESC;Частота дуэлей уменьшается в 5 раз;x
RULE_SHATTERED_REALMS;§RAGoT:§! Раздробление страны;x
RULE_SHATTERED_REALMS_OFF_DESC;Мир не будет разбит на более мелкие страны.;x
RULE_SHATTERED_REALMS_COUNTIES;Страны;x
RULE_SHATTERED_REALMS_COUNTIES_DESC;Мир §Rбудет§! разбит на отдельные §Yстраны§!.;x
RULE_SHATTERED_REALMS_DUCHIES;Герцогства;x
RULE_SHATTERED_REALMS_DUCHIES_DESC;Мир §Rбудет§! разбит на отдельные §Yгерцогства§!.;x
RULE_SHATTERED_REALMS_KINGDOMS;Королевства;x
RULE_SHATTERED_REALMS_KINGDOMS_DESC;Мир §Rбудет§! разбит на отдельные §Yкоролевства§!.;x
RULE_SYMMETRICAL_START;§RAGoT:§! Равнозначный старт;x
RULE_SYMMETRICAL_START_OFF_DESC;Различные провинции начнут с разных базовых значений уровня замка/города.;x
RULE_SYMMETRICAL_START_ON_DESC;Все провинции начнут §Rне§! с базовых значений, мир стартует на одинаковых условиях;x
RULE_AMBITION_INVASION;§RAGoT:§! Расширение страны амбицией вторжения;x
RULE_AMBITION_INVASION_NORMAL_DESC;Амбиция Расширение Страны позволят правителям вторгаться, если они примут эту амбицию, и у них имеются такие черты амбициозность, безжалостность или жадность.;x
RULE_AMBITION_INVASION_OFF_DESC;Расширение Страны §Rотключено§! для всех правителей.;x
RULE_AMBITION_INVASION_UNRESTRICTED_DESC;Правители могут свободно вторгаются в чужие страны без ограничений.;x
RULE_AI_FEMALE_MARRIAGE_CORRECTION;§RAGoT:§! Расширенные браки ИИ;x
RULE_AI_FEMALE_MARRIAGE_CORRECTION_ON_DESC;ИИ браки для женщин правителей/наследниц, дизертиров, аутбридинг, божественная кровь, кочевников и безземельных претендентов регулируется. ИИ может быть вынужден вступить в ещё один брак или расторгнуть существующее соглашение, если сочтёт его нелогичным.;x
RULE_AI_FEMALE_MARRIAGE_CORRECTION_CUSTOM_DESC;В начале игры вы сможете выбирать, какой тип ИИ-брака применять.;x
RULE_AI_FEMALE_MARRIAGE_CORRECTION_OFF_DESC;ИИ §RНЕ§! управляет браками. ИИ примет любой брак или помолвку, как первоначально предлагалось.;;;;;;;;;;x
RULE_OPTION_CUSTOM;Традиции;;;;;;;;;;;;;x
RULE_EDUCATION_COSTS;§RAGoT:§! Расходы на образование;x
RULE_EDUCATION_COSTS_NORMAL_DESC;Обучение ребенка будет стоить нормальное количество золота;x
RULE_EDUCATION_COSTS_LOW;Ниже;x
RULE_EDUCATION_COSTS_LOW_DESC;Обучение ребенка будет стоить небольшую сумму золота.;x
RULE_EDUCATION_COSTS_NONE;Нет;x
RULE_EDUCATION_COSTS_NONE_DESC;Обучение ребенка нисколько не стоит;x
RULE_TRADITIONAL_DYNASTIC_CLAIMS;Традиционные Династические Претензии;x
RULE_TRADITIONAL_DYNASTIC_CLAIMS_ON_DESC;Великие Дома Вестероса всегда будут претендовать на свои традиционные земли, если они сами не даруют их новому дому.;x
RULE_TRADITIONAL_DYNASTIC_CLAIMS_OFF_DESC;Великие Дома Вестероса §RНЕ§! будут иметь постоянные претензии на свои земли.;x
RULE_DOD_SPOILER_REMOVER;§RAGoT:§! Сокрытие спойлеров Танца с Драконами;x
RULE_DOD_SPOILER_REMOVER_OFF_DESC;ОТКЛЮЧЕНО: Если вы хотите избежать определенных спойлеров Танца с Драконами в сценариях до Пира Стервятников, §Gвключите§! эту опцию.;x
RULE_DOD_SPOILER_REMOVER_ON_DESC;§GВКЛЮЧЕНО§!: Если вы хотите избежать определенных спойлеров Танца с Драконами в сценариях до Пира Стервятников, §Gвключите§! эту опцию.;x
RULE_DYNASTIC_STABILITY; §RAGoT:§! Династическая Стабильность;x
RULE_DYNASTIC_STABILITY_OFF_DESC;Персонажи не сменят династию после наследования титула, ранее принадлежавшего предку.;x
RULE_DYNASTIC_STABILITY_ON_DESC;Позволяет персонажу §Rвзять династию§! предка, если он получает титул, которым предок владел в прошлом. (До тех пор, пока персонаж не является наследником или претендентом на другой титул, принадлежащий его нынешней династии).;x
RULE_R_L_J;§RAGoT:§! R+L=J;x
RULE_R_L_J_OFF_DESC;R+L=J ОТКЛЮЧЕНО §RПРЕДУПРЕЖДЕНИЕ О СПОЙЛЕРАХ: НЕ ВКЛЮЧАЙТЕ ЭТО, ЕСЛИ ВЫ НЕ ЗНАЕТЕ, ЧТО ЭТО§!;x
RULE_R_L_J_ON_DESC;R+L=J §GВКЛЮЧЕНО§! §RПРЕДУПРЕЖДЕНИЕ О СПОЙЛЕРАХ: НЕ ВКЛЮЧАЙТЕ ЭТО, ЕСЛИ ВЫ НЕ ЗНАЕТЕ, ЧТО ЭТО§!;x
RULE_EPIDEMICS_DEADLY_DESC;Великое Весеннее Поветрие будет часто появляется и чрезвычайно смертельно. §RВНИМАНИЕ: Этот параметр не рекомендуется для нормальной игры! §!;x
RULE_EPIDEMICS_DELAYED_DYNAMIC_DESC;Великое Весеннее Поветрие появится, самое раннее время, в 8300 году и через 25 лет после начала игры. После одной крупной вспышки эпидемия станет эндемичной.;x
RULE_EPIDEMICS_DYNAMIC_DESC;Великое Весеннее Поветрие появится не ранее 50 лет после начала игры, и может появиться снова через 300 лет после начала игры. После одной крупной вспышки эпидемии станет эндемичным.;x
RULE_EPIDEMICS_HISTORICAL_DESC;Великое весеннее Поветрие появится в 8209 году.;x
RULE_AZTEC_INVASION_RANDOM_DESC;Закатное Вторжение произойдет в произвольную дату в ближайшее 75 лет после начала игры.;x
RULE_AZTEC_INVASION_OFF_DESC;Закатное Вторжение не наступит.;x
RULE_AZTEC_INVASION;Закатное Вторжение;x
RULE_RAIDING_OFF_DESC;Ни одному персонажу не разрешается совершать набеги, за исключением рейдовых авантюристов.;x
RULE_DEF_ATTRITION_ON_DESC;Захватчики страдают от жестокого истощения на землях большинства религий.;x
RULE_DEF_ATTRITION_OFF_DESC;Нигде нет особого оборонительного истощения.;x
RULE_OPTION_CANON;Канонично;x
RULE_FABRICATING_CLAIMS;Изготовление претензий;x
RULE_FABRICATING_CLAIMS_ON_DESC;Возможно изготовление претензий.;x
RULE_FABRICATING_CLAIMS_FASTER_DESC;В среднем, на 50% меньше времени на изготовление претензий.;x
RULE_FABRICATING_CLAIMS_SLOWER;Медленнее;x
RULE_FABRICATING_CLAIMS_SLOWER_DESC;Вдвое больше времени, чтобы сфабриковать претензии.;x
RULE_FABRICATING_CLAIMS_OFF_DESC;Претензии сфабриковать §RНЕ§!возможно.;x
DYNAMIC_COA;§RAGoT:§! Динамические гербы;x
RULE_DYNAMIC_COA_DEFAULT_DESC;Любой правитель, который принадлежит к династии, имеющей доступ к динамической системе гербов, будет использовать символы своего Дома для своего основного титула.;x
RULE_OPTION_DYNAMIC_COA_DYNASTY_HEAD;Глава Династии;x
RULE_OPTION_DYNAMIC_COA_DYNASTY_HEAD_DESC;Только тот правитель, который является главой династии, имеет доступ к динамическим гербам и будет использовать их герб дома для их основного титула.;x
RULE_DYNAMIC_COA_OFF_DESC;Динамические гербы §RНЕ§! будут использоваться, флаги отображаются по умолчанию.;x
RULE_OPTION_FULL;Полное;;;;;;;;;;;;;x
RULE_DYNAMIC_COA_FULL_DESC;Любой титул выше баронского использует динамический герб. §RВНИМАНИЕ: Может потребовать высокой производительности!§!;;;;;;;;;;;;;x
RULE_GROUP_LORE;Знания;x
RULE_GROUP_INVASIONS;Вторжения;x
RULE_GROUP_DRAGONS;Драконы;x
RULE_GROUP_CONVERSION;Изменения;x
RULE_GROUP_REVOLTS;Восстания;x
RULE_GROUP_REALM;Управление страной;x
RULE_GROUP_COLONISATION;Колонизация;x
RULE_GROUP_GAME_STARTUP;Запуск игры;x
RULE_OPTION_DEFAULT_DEJURE;Неограниченный;x
RULE_OPTION_LESS_RESTRICTED;Менее ограниченный;x
RULE_SEIZE_VALYRIAN_SWORDS;§RAGoT:§! Отзыв артефактов;x
RULE_SEIZE_VALYRIAN_SWORD_DEFAULT_DESC;Ценные артефакты могут быть изъяты у заключенного только в том случае, если это наследственный артефакт дома тюремщика, либо артефакт ранее был украден у тюремщика.;x
RULE_SEIZE_VALYRIAN_SWORD_UNRESTRICTED_DESC;Ценные артефакты могут быть изъяты у заключенных без ограничений.;x
RULE_TARG_COIN_FLIP;§RAGoT:§! Таргариены - подбрасывание монетки;x
RULE_TARG_COIN_FLIP_DEFAULT_DESC;Дом §YТаргариен§! и его §Yмладшие династии§! будут подбрасывать монетку, по возможности дающей хорошие или плохие черты.;x
RULE_OPTION_COIN_FLIP_HIGH_VALYRIAN;Все высшие валирийцы;x
RULE_TARG_COIN_FLIP_HIGH_VALYRIAN_DESC;Все §Yвысшие валирийцы§! будут подбрасывать монетку;x
RULE_TARG_COIN_FLIP_OFF_DESC;Событие подбрасывания монетки §Rотключено§!;x
RULE_DEMAND_RELIGIOUS_CONVERSION;Требование религиозного обращения;x
RULE_DEMAND_RELIGIOUS_CONVERSION_DEFAULT_DESC;Большинство правителей не могут требовать, чтобы их вассалы обращались в свою религию. (Только Андалы во время Андальского вторжения);x
RULE_DEMAND_RELIGIOUS_CONVERSION_UNRESTRICTED_DESC;Любой правитель может потребовать, чтобы их вассалы обратились к его религии.;x
RULE_SEIZE_VALYRIAN_SWORD_LESS_RESTRICTED_DESC;Артефакты также могут быть изъяты у заключенного, если он был объявлен предателем, а тюремщик не имеет чести.;x
RULE_SLAVERY;§RAGoT:§! Рабство;x
RULE_SLAVERY_ON_DESC;Система рабства включена;x
RULE_SLAVERY_OFF_DESC;Система рабства отключена. Это может уменьшить многопользовательскую синхронизацию.;x
RULE_EDUCATION_COSTS_VANILLA;Система Ваниллы;x
RULE_EDUCATION_COSTS_VANILLA_DESC;Система образования Ваниллы используется без каких-либо изменений. Специализации по специальному образованию НЕ будут использоваться, если DLC Конклав неактивен.;x
RULE_FAMILY_TITLES_ENTITLEMENT;Семейные титулы;;;;;;;;;;;;;x
RULE_FAMILY_TITLES_ENTITLEMENT_DEFAULT_DESC;Безземельные близкие родственники правителя имеют право потребовать себе свободное владение или замок. Отказ может повлечь за собой рост тирании.;;;;;;;;;;;;;x
RULE_OPTION_CLOSE_FAMILY;Близкие родственники;;;;;;;;;;;;;x
RULE_FAMILY_TITLES_ENTITLEMENT_CLOSE_DESC;Только безземельные дети, внуки или братья и сестры правителя имеют право потребовать себе свободное владение или замок. Отказ может повлечь за собой рост тирании.;;;;;;;;;;;;;x
RULE_OPTION_NO_TYRANNY;Без тирании;;;;;;;;;;;;;x
RULE_FAMILY_TITLES_ENTITLEMENT_NO_TYRANNY_DESC;Безземельные близкие родственники правителя имеют право потребовать себе свободное владение или замок. Отказ НЕ привидёт к росту тирании.;;;;;;;;;;;;;x
RULE_OPTION_CLOSE_FAMILY_PLUS_TYRANNY;Близкие & Без тирании;;;;;;;;;;;;;x
RULE_FAMILY_TITLES_ENTITLEMENT_CLOSE_TYRANNY_DESC;Только безземельные дети, внуки или братья и сестры правителя имеют право потребовать себе свободное владение или замок. Отказ НЕ привидёт к росту тирании.;;;;;;;;;;;;;x
RULE_FAMILY_TITLES_ENTITLEMENT_OFF_DESC;Родственники НЕ имеют права требовать себе свободные владения или замки.;;;;;;;;;;;;;x
EVTDESC_GR_566;Вы хотите, чтобы браки ИИ персонажей с божественной кровью и валирийцев были управляемы? Частота кровосмесительных священных браков снизится, и помолвки с пожилыми женщинами и детьми/внуками могут быть удалены. ИИ может также стремиться подбинрать супругов с валирийским этносом.;;;;;;;;;;;;;x
EVTDESC_GR_567;Вы хотите, чтобы брачные решения ИИ-персонажей женского пола управлялись? Нематрилинейные браки женщин-правителей, наследниц и детей могут быть расторгнуты, если супруг не имеет более высокого ранга. Это нужно для того, чтобы лучше сохранить правление династий.;;;;;;;;;;;;;x
EVTDESC_GR_568;Вы хотите, чтобы брачные решения ИИ-кочевников управлялись? Браки с далёкими дотракийцами и кочевниками могут быть отменены, если они не дают никакой стратегической выгоды.;;;;;;;;;;;;;x
EVTDESC_GR_569;Вы хотите, чтобы брачные решения безземельных наследников, претендентов и драконьих всадников управлялись? Такие персонажи могут попытаться отменить брак, если они не думают, что это принесет им пользу.;;;;;;;;;;;;;x
GR.YES;Да, управлять ИИ таким образом;x
RULE_OPTION_NO_RULERS;Только низкого уровеня;x
RULE_MARTIAL_HEADGEAR_NO_RULERS;Командующие армиями уровня лорд и ниже будут носить боевые головные уборы.;x
