#CODE;ENGLISH;x
b_lizardhole;Дыра Ящеров;x
b_singstone;Поющий Камень;x
b_passioncove;Бухта Страсти;x
b_bountystone;Щедрый Камень;x
b_hall_of_exiles;Зал Изгнанных;x
b_capybaral;Капибарал;x
b_the_islands;Острова;x
b_feathersrock;Скала Перьев;x
b_little_bay;Маленький Залив;x
b_westwake;Канун Запада;x
b_nyrolu_grove;Роща Ниролу;x
b_monyuxon;Мониксон;x
b_port_moluu;Порт Молуу;x
b_coupling;Совокупление;x
b_lovers_den;Логово Любовников;x
b_loroxhal;Лороксхал;x
b_ecstasy;Экстази;x
b_fragrant_house;Ароматный Дом;x
b_qetzalu_hill;Холм Кветзалу;x
b_green_gorge;Зеленая Пасть;x
b_heart_hall;Зал Сердца;x
b_ombunu;Омбуну;x
b_plenty;Изобилие;x
b_naked_den;Обнаженное Логово;x
b_jalloxhu;Джаллоксо;x
b_agbeluxon;Агбелуксон;x
b_smiling_watch;Улыбающийся Дозор;x
b_xhalalu;Ксалалу;x
b_turakuno;Туракуно;x
b_quiversbush;Куст Колчан;x
b_lovershead;Любовная Голова;x
b_jolkunon;Джолкунон;x
k_sothoryos;Соториос;x
d_naath;Наат;x
c_naath;Наат;x
b_naath;Наат;x
b_naath_town;Наат;x
b_naath_temple;Наат;x
d_gogossos;Гогоссос;x
c_gogossos;Гогоссос;x
c_gogossos_adj;Гогоссос;x
b_gogossos;Гогоссос;x
b_gogossos_castle;Гогоссос;x
b_gogossos_temple;Гогоссос;x
b_gogossos_4;Бандос;x
b_gogossos_5;Порт Василиска;x
b_gogossos_6;Эрелнир;x
b_gogossos_7;Хестиос;x
c_basiliskpoint;Мыс Василиска;x
b_basiliskpoint;Мыс Василиска;x
b_basiliskpoint_castle;Мыс Василиска;x
b_basiliskpoint_temple;Мыс Василиска;x
d_zamettar;Заметтар;x
c_zamettar;Заметтар;x
b_zamettar;Заметтар;x
b_zamettar_castle;Заметтар;x
b_zamettar_temple;Заметтар;x
c_vyarash;Вьяраш;x
b_vyarash;Вьяраш;x
b_vyarash_castle;Вьяраш;x
b_vyarash_temple;Вьяраш;x
d_yeen;Йин;x
c_yeen;Йин;x
b_yeen;Йин;x
b_yeen_castle;Йин;x
b_yeen_temple;Йин;x
c_gomorosh;Гоморош;x
b_gomorosh;Гоморош;x
b_gomorosh_castle;Гоморош;x
b_gomorosh_temple;Гоморош;x
d_gorosh;Горош;x
c_gorosh;Горош;x
b_gorosh;Горош;x
b_gorosh_castle;Горош;x
b_gorosh_temple;Горош;x
c_wyvernpoint;Мыс Виверны;x
b_wyvernpoint;Мыс Виверны;x
b_wyvernpoint_castle;Мыс Виверны;x
b_wyvernpoint_temple;Мыс Виверны;x
b_lotus_hill;Холм Лотоса;x
b_summervale;Летняя Долина;x
b_shorerise;Восходящий Берег;x
b_belunon;Белунон;x
b_jala_cave;Пещера Джала;x
b_orxon;Орксон;x
b_prerunon;Прерунон;x
b_jerunon;Джерунон;x
b_kyxon;Киксон;x
b_lotusbridge;Мост Лотоса;x
b_stonecliff;Каменный Утес;x
b_mantistone;Камень Манти;x
b_wydoj;Видодж;x
b_etujon;Этуджон;x
b_lime_cove;Лимонная Бухта;x
b_crosstree;Деревянный Крест;x
b_prurunon;Прурунон;x
b_agraxon;Аграксон;x
b_flock_hill;Скотный Холм;x
b_horizon_point;Мыс на Горизонте;x
b_arrowgate;Ворота Стрелы;x
b_ulon;Улон;x
b_rerranu;Реррану;x
b_wethill;Ветхилл;x
b_misanu;Мисану;x
b_dwijuu;Двиджуу;x
b_bowsmouth;Наконечник Стрелы;x
b_mount_lejabu;Гора Леджабу;x
b_jeranulu;Джеранулу;x
b_red_bone;Красная Кость;x
b_south_bone;Южная Кость;x
b_monkey_harbour;Гавань Обезьян;x
b_pevulon;Певулон;x
b_ebontown;Эбеновый Город;x
b_ajarulo;Аджаруло;x
b_kalabridge;Мост Кала;x
b_scarlet_fort;Алый Форт;x
b_sevigulu;Севигулу;x
b_nudelnon;Нуделнон;x
b_frenaxu;Френаксу;x
b_miriralu;Мириралу;x
b_kedulo;Кедуло;x
b_umunon;Умунон;x
b_golden_nest;Золотое Гнездо;x
b_elders_house;Дом Предков;x
b_drumstone;Стучащий Камень;x
b_goldtree;Золотое Древо;x
b_abiliru;Абилиру;x
b_zivudo;Зивудо;x
b_passion_bay;Залив Страсти;x
b_paranulon;Паранулон;x
b_hidden_beach;Скрытый Пляж;x
b_golden_nose;Золотой Нос;x
b_alejuno;Аледжуно;x
b_monkeys_den;Логово Обезьян;x
b_pearl_palace;Жемчужный Дворец;x
b_mantisleaf;Листья Богомола;x
b_isle_of_women4;Уаромо;x
b_lotus_valley4;Зиниалого;x
b_stonehead3;Эффинтаму;x
b_the_citrus_coves4;Агбогу;x
b_sweetwater5;Юбанкоро;x
b_lotus_hills4;Каблеруу;x
b_bloodwood5;Ассарма;x
b_golden_mountains4;Умагбуу;x
b_ebonhills3;Вукамбо;x
b_indigoshore5;Ниакодого;x
b_kalalula3;Саластея;x
b_scarlethead3;Синдруу;x
b_goldenheart5;Дату;x
b_onuxho;Онуксо;x
