#CODE;ENGLISH;x;;;
CB_DRAGON_CONQUEST;Завоевание Дракона [Title.GetBaseName];x;;;
WAR_NAME_DRAGON_CONQUEST;$CLAIMANT$ $ORDER$ завоевание $OTHER_TITLE$;x;;;
TOOLTIPinvasions.5;Жители Летних Островов вторглись в землю [Root.GetName];x;;;
EVTDESCinvasions.100;Железный Трон принадлежит мне по праву, но случилось так, что на нем сидит моя тетя Дейнерис. Она является обладателем трех могучих драконов и в настоящее время не имеет короля, чтобы  помогать ей править. Возможно, я должен предложить стать ее супругом, я мог бы летать на драконе рядом с ней?;x;;;
EVTOPTAinvasions.100;Да, Дом Таргариен должен быть объединен;x;;;
EVTOPTBinvasions.100;Только один может сидеть на престоле, и это Я!;x;;;
TOOLTIPinvasions.101;получает ваше предложение;x;;;
EVTDESCinvasions.101;Ваша Светлость, я – Эйгон, сын Рейгара Таргариена, ваш племянник и законный наследник Семи Королевств. Дом Таргариен имеет много врагов, которые снова желают нашей гибели, так что я предлагаю, чтобы мы поженились и правили вместе.\n\n Ваш,\nЭйгон Таргариен;x;;;
EVTOPTAinvasions.101;Да! У дракона три головы!;x;;;
EVTOPTBinvasions.100;Он не Таргариен, он узурпатор!;x;;;
TOOLTIPinvasions.102;должен получить послание;x;;;
EVTDESCinvasions.102;Мой дорогой Эйгон, Я рада слышать о вашем возвращении. Я конечно же принимаю твое предложение, вместе мы сможем объединить Семь Королевств как один дом.\n\n Ваша,\nКоролева Дейнерис из Дома Таргариен, первая этого имени;x;;;
EVTOPTAinvasions.102;Приручить Дракона...;x;;;
EVTDESCinvasions.103;Я отвергаю ваше предложение. Только один должен сидеть на Железном Троне, и это буду я! Еще не факт, что вы – сын Рейгара Таргариена, а не какой то самозванец.\n\n с уважением,\nКоролева Дейнерис из Дома Таргариен, первая этого имени;x;;;
EVTOPTAinvasions.103;Я возьму свое силой!;x;;;
EVTNAMEinvasions.104;Золотые Мечи распущены;x;;;
EVTDESCinvasions.104;Сир Эйгор Риверс по прозвищу Злой Клинок – бастард короля Эйгона Недостойного, основатель Золотых Мечей. После поражения мятежа Блэкфайра Эйгор был вынужден бежать за Узкое море вместе с выжившими сыновьями Деймона Блэкфайра и его мечом Чёрное Пламя. Приложив немалые усилия для сбора стронников Блэкфайра, создал Золотые Мечи, чтобы обеспечить убежище для изгнанных лордов и рыцарей Вестероса, поддерживавших Бллэкфайра.\n\n С тех пор они изо всех сил пытались посадить на Железный Трон потомка Блэкфайров, время от времени зарабатывая репутацию наиболее грозных и надежных наемников Вольных Городов. Теперь, когда миссия выполнена, Золотые Мечи, наконец, могут быть распущены, вернув свои честь и земли.;x;;;
EVTOPTAinvasions.104;Под златом - злой клинок;x;;;
EVTOPTBinvasions.104;Меч моих предков теперь может вернуться домой;x;;;
EVTNAMEinvasions.600;Вторжение Блэкфайра;x;;;
EVTDESCinvasions.600;Дом Блэкфайров был основан Деймоном Блэкфайром после того, как он был узаконен своим умирающим отцом и получил меч Черное Пламя. В 196 В.Э. Деймон и его союзники восстали против Дейрона II Таргариена, используя старые слухи о том, что Дейрон был бастардом, и передача в дар родового оружия Черное Пламя прямо указывает, что Эйгон хотел сделать Деймона королем. В конечном счете, восстание Блэкфайра потерпело неудачу в битве на Краснотравном поле, а Деймон был убит Бринденом Кровавым Вороном. Остальные родственники Деймона бежали в Вольные города со своим главным сторонником, Эйгором Злым Клинком. Там Эйгор создал свою собственную компанию наемников, Золотые мечи.\n\nЗолотые мечи, которых ведет [Root.GetFirstNameWithDynasty], высадились в Вестеросе, подняв знамена Блэкфайров. Они претендуют на Железный Трон, и для них считается законн[blackfyre_claimant.GetOyYm] их [blackfyre_claimant.GetKingQueen], [blackfyre_claimant.GetFirstName] [blackfyre_claimant.GetOnlyDynastyName]!;x;;;
EVTOPTAinvasions.600;Золотые мечи поддерживают [blackfyre_claimant.GetHerHis]!;x;;;
EVTOPTBinvasions.600;Да Здравствует Истинн[blackfyre_claimant.GetAyaYy] [blackfyre_claimant.GetKingQueen]!;x;;;
EVTOPTCinvasions.600;С Блэкфайром одни бастарды и изгнанники.;x;;;
EVTOPTDinvasions.600;Мы сокрушим узурпатора!;x;;;
TOOLTIPAEGONLANDS;Золотые мечи начали войну, увтерждая что Железный трон принадлежит Мейлису Блэкфайру.;x;;;
EVTDESCinvasions.601;Наши войска должны отправиться в поход;x;;;
EVTOPTAinvasions.601;Да Здравствует Истинный Король!;x;;;
EVTDESCinvasions.610;Династия Желтых Императоров пала тысячу лет назад. Но теперь на нашем пороге стоит армия из легендарной Каркосы во главе с человеком, претендующим на роль потомка Желтого Императора и законного правителя Золотой Империи.;x;;;
EVTOPTAinvasions.610;Этот безумный колдун должен быть остановлен!;x;;;
EVTDESCinvasions.612;Путешественники и торговцы приносят известия, что Лорд-чародей, утверждающий, что он Желтый Император из династии, павшей на тысячу лет, начал вторжение в Золотую Империю И-Ти.;x;;;
EVTNAMEinvasions.612;Вторжение в И-Ти;x;;;
d_carcosa_raiders;Налетчики Каркосы;x;;;
d_brindleman_invaders;Вторжение Пятнистых людей;x;;;
EVTDESCinvasions.10;У югу от островов лежит огромный материк Соториос, где живут странные и отшельнические группы людей. Мужчины и женщины, которые там живут, называются 'Пятнистые люди', они небольшие, часто называемые полулюдьми. Мало кто знает об этих людях, но они кажутся враждебными, так как их группа высадилась в области [Root.GetName], провозгласив свои намерения править землей по праву завоевания.;x;;;
EVTOPTAinvasions.10;Эти безумные полулюди должны быть остановлены!;x;;;
EVTDESCinvasions.12;Путешественники и торговцы сообщают, что маленькие люди Соториоса, 'Пятнистые люди',  вторглись, воплощая свои мечты о завоевании.;x;;;
EVTTITLEinvasions.12;Вторжение Пятнистых людей;x;;;
AGOT_invasion;Вторжение;x;;;
AGOT_invasion_desc;В этих безжалостных землях, вы получите только то, что вы зарабатываете. Если твои враги не могут защищать свои земли, то они не имеют права править ими.;x;;;
WAR_NAME_AGOT_INVASION;$CLAIMANT$ $ORDER$ завоевание $SECOND$;x;;;
CB_NAME_USURP_FAMILY_PALACE;Утвердить господство;x;;;
WAR_NAME_USURP_FAMILY_PALACE;$CLAIMANT$ $ORDER$ претензия на господство над $DEFENDER$;x;;;
usurp_family_palace_desc;Используя этот КБ для подтверждения господства, $CLAIMANT$ может узурпировать семейный дворец и статус патриция $TARGET$.;x;;;
TOOLTIPusurp_family_palace;Семейный дворец персонажа, известного как [This.GetTitledFirstNameWithDynasty], статус патриция и все торговые должности получит [Root.GetTitledFirstNameWithDynasty];x;;;
k_young_griffs_host;Войско Эйгона;x;;;
k_young_griffs_host_adj;Войско Эйгона;x;;;
invasion_succ_tip_NO_TITLE;§Y[Root.GetTitledFirstName]§! занимает всю оккупированную территорию;;;;;;;;;;;;;x
