#CODE;ENGLISH;x;;;
EVTDESCESSOS35;Зеброконь, которого вы получили, вызывает много хлопот. У дикого жеребца явно много энергии, один раз он убежал в стадо лошадей, в результате чего взобрался на многих кобыл. Мой [From.GetRootRelation] [From.GetTitledFirstName] даже потерял своего любимого коня, зеброконь записал бедного до смерти! Очевидно, увидел в нем соперника. Теперь [From.GetTitledFirstName] требует компенсацию за свою потерю.;x;;;
EVTOPTAESSOS35;Я выплачу [From.GetHerHim] справедливую компенсацию;x;;;
TOOLTIPessos.36;[From.GetTitledFirstName] удовлетворён;x;;;
EVTOPTBESSOS35;Это дикий зверь, что вы ожидали?;x;;;
EVTOPTCESSOS35;Выпьем [Root.GetAlcoholicDrink] и поговорим?;x;;;
TOOLTIPessos.38;[From.GetTitledFirstName] задобрен;x;;;
EVTDESCESSOS35;[From.GetTitledFirstName] проникся вашим недовольством, и дал вам достаточно монет, чтобы компенсировать стоимость лошади, убитой зеброконем;x;;;
EVTOPTAESSOS36;В таком случае, мы квиты;x;;;
EVTDESCESSOS37;[From.GetTitledFirstName] вряд ли беспокоился, что ваш жеребец был затоптан до смерти [From.GetHerHis] зеброконем. [From.GetSheHeCap] отклонил ваше требование.;x;;;
EVTOPTAESSOS37;Это неправильно;x;;;
EVTDESCESSOS38;[From.GetTitledFirstName] искренне расстроился, услышав, что зеброконь убил вашего высоко ценимого жеребца. [From.GetSheHeCap] пригласил вас в [From.GetHerHis] личные покои, где вы выпили [From.GetAlcoholicDrink] и всё обсудили. Вы ушли с чувством удовлетворения от [From.GetHerHis] оправданий.;x;;;
EVTOPTAESSOS38;Полагаю, это была только лошадь;x;;;
EVTDESCessos.39;Василиски всегда бродили в джунглях на востоке, но в последнее время они все больше и больше наглеют. Они могут с легкостью сбивать с ног домашних животных и собак, которые бросаются на него, если они и дальше будут смелеть, то начнут нападать и на детей. Что-то нужно делать.;x;;;
EVTOPTAessos.39;[Root.job_marshal.GetTitledFirstName] соберёт охотников и разбирётся с василисками.;x;;;
EVTOPTBessos.39;Я буду охотиться на этих василисков сам.;x;;;
EVTOPTCessos.39;Василиски - обычная вещь в этих краях, я уверен, что все будет хорошо.;x;;;
EVTDESCessos.40;Когда ваша группа проходит через джунгли, вы слышите треск веток и поворачиваетесь, чтобы увидеть, как большой василиск нависает над вами. Тварь яростно шипит, когда движется, вы поднимаете копьё и погружаете его в существо, когда оно оказывается в радиусе удара. Это было близко, укус василиска может быть смертельным.;x;;;
EVTOPTAessos.40;Действительно близко.;x;;;
EVTDESCessos.41;Ваша группа разбила лагерь на ночь. Готовясь удалиться в свою палатку, вы замечаете крупного василиска, привлеченного жаром огня или запахом пищи, который атакует вашу кисть. Действуя быстро, вы берёте меч и сносите голову твари.;x;;;
EVTOPTAessos.41;Нам потребуется разместить дополнительный караул вокруг лагеря.;x;;;
EVTDESCessos.42;По сообщениям, василисков больше не видели в наших землях.;x;;;
EVTOPTAessos.42;Просто, как я и сказал, все будет хорошо.;x;;;
EVTDESCessos.43;[Root.job_marshal.GetTitledFirstName] информирует вас о том, что он успешно выгнал василисков из наших земель обратно в джунгли.;x;;;
EVTOPTAessos.43;Это действительно хорошая новость, молодцы.;x;;;
plagued_by_basilisks;Досаждают василиски;x;;;
plagued_by_basilisks_desc;Эта провинция страдает от разгуливающих василисков;x;;;
EVTDESCessos.4699;[Root.PrimaryTitle.GetFOA], ваша славная династия [Root.GetOnlyDynastyName] впервые взошла на престол Золотой империи, и поэтому вы можете выбрать, каким именем будет называться Вечный и Священный род Божественных императоров.;x;;;
EVTDESCessos.46;Я - Божественный Император Золотой Империи И-Ти.;x;;;
EVTOPTAessos.46;Я буду править.;x;;;
EVTDESCessos.47;Большинство сыновей Великих Отцов кастрируются, когда они достигают возраста зрелости. Они живут своей жизнью, служа своим городам как писари, священники, учёные, слуги, повара, фермеры и ремесленники. Только самым многообещающим мужчинам, самым большим, сильным и красивым разрешено возмужать, размножаться и быть Великими Отцами. Я достиг зрелости, и моя судьба должна быть решена.;x;;;
EVTOPTAessos.47;Буду ли я считаться достаточно сильным?;x;;;
EVTDESCessos.48;Большинство сыновей Великих Отцов кастрируются, когда они достигают возраста зрелости. Они живут своей жизнью, служа своим городам как писари, священники, учёные, слуги, повара, фермеры и ремесленники. Только самым многообещающим мужчинам, самым большим, сильным и красивым разрешено возмужать, размножаться и быть Великими Отцами. Ваш [From.GetRootRelation] [From.GetFirstName] достиг зрелости, и [From.GetHerHis] судьба должна быть решена.;x;;;
EVTOPTAessos.48;[From.GetSheHeCap] должен быть оскоплен;x;;;
EVTOPTAessos.48WRONGFUL;Несмотря на [From.GetHerHis] обещание, [From.GetSheHe] будет оскоплен;x;;;
EVTOPTBessos.48STRONG;[From.GetSheHeCap] доказал свою силу;x;;;
EVTOPTBessos.48TALL;[From.GetSheHeCap] - крупный человек;x;;;
EVTOPTBessos.48FAIR;[From.GetSheHeCap] достаточно смазлив для размножения;x;;;
EVTDESCessos.49;Ваш [From.GetRootRelation] [From.GetTitledFirstName] и Великие Отцы решили, что вы не годитесь для продолжения рода, поэтому вы были кастрированы и стали евнухом.;x;;;
EVTOPTAessos.49;Ох;x;;;
EVTDESCessos.50;Ваш [From.GetRootRelation] [From.GetTitledFirstName] и Великие Отцы увидели в вас потенциал, и разрешили вам взять жену и продолжить род;x;;;
EVTOPTAessos.50;[Root.Religion.GetHighGodName], слава тебе!;x;;;
EVTDESCessos.51;В настоящее время у меня нет взрослых сыновей, которые считались бы достаточно полезными, чтобы размножаться и самим становиться Великими Отцами. Может быть, я смогу усыновить сына из меньшей семьи, чтобы мой род продолжался?;x;;;
EVTOPTAessos.51;Да, я должен принять его в семью [Root.GetOnlyDynastyName];x;;;
EVTOPTBessos.51;Нет, только сын от моей крови;x;;;
adopt_character;Усыновить;x;;;
adopt_character_desc;Наследники Великих Отцов городов Гиркуна должны быть сильными, чтобы они имели право размножаться, слабых просто кастрировали. Поэтому [Root.GetFirstName] может быть усыновлён Вами, чтобы продолжить род [From.GetOnlyDynastyName].;x;;;
TOOLTIPADOPTIONLOWBORN;[Root.GetFirstName] - низкого происхождения\n;x;;;
adopted;Усыновлен;x;;;
adopted_desc;Этот человек был принят в наш дом, и поэтому не является родственником по крови.;x;;;
opinion_adopted_me;Меня усыновили;x;;;
opinion_adopted_a_son;Принят еще один сын;x;;;
hykrooni_take_concubine;Взять в качестве наложницы;x;;;
hykrooni_take_concubine_desc;Как это принято у Великих Отцов [Root.Culture.GetName]ой культуры, женщин берут в наложницы для рождения достойного наследника, которого рожали после того как один из нынешних Велики Отцов умирал.;x;;;
has_butterfly_fever;Болен Лихорадкой Бабочек;x;;;
has_butterfly_fever_desc;Этот человек заражен 'Лихорадкой Бабочек', страшной болезнью, которую подхватывают чужаки на острове Наат. Идея, что сами наатийцы обладают иммунитетом к болезни, вызываемой Бабочками, появилась от того, что только чужаки страдают мучительными судорогами, вплоть до неконтролируемого 'танца', пока они, в конце концов, не станут потеть кровью и их плоть не упадет с костей. Но все начинается с простой лихорадки.;x;;;
has_butterfly_fever_death;от Лихорадки Бабочек;x;;;
EVTDESCessos.55;Будучи в земле [Root.Location.GetName], вы подхватили Лихорадку бабочек! Вас начинает лихорадить и сводить тело болезненными судорогами, из-за которых кажется, словно вы танцуете дикий неудержимый танец. Вам сказали, что после этого вы станете потеть кровью, а мясо отвалится с костей! Это заболевание происходит от родины бабочек - Наата, и в то время как сами Наатийцы невосприимчивы к болезни, а все чужаки, которые остаются на острове надолго, становятся жертвами.;x;;;
EVTDESCessos.55B;Похоже, вы попали в беду, будучи на Наате, вы заразились Лихорадкой Бабочек! Вас начинает лихорадить и сводить тело болезненными судорогами, из-за которых кажется, словно вы танцуете дикий неудержимый танец. Вам сказали, что после этого вы станете потеть кровью, а мясо отвалится с костей! Это заболевание происходит от родины бабочек - Наата, и в то время как сами Наатийцы невосприимчивы к болезни, а все чужаки, которые остаются на острове надолго, становятся жертвами.;x;;;
EVTOPTAessos.55;Aааа, это невыносимо!;x;;;
EVTDESCessos.56;К счастью, вы не пострадали от смертоносных эффектов, переболев Лихорадкой Бабочек. Вы выздоровели, испытав только болезненные судороги.;x;;;
EVTOPTAessos.56;Чудо, что я выжил! [Root.Religion.GetHighGodName], слава тебе!;x;;;
EVTDESCessos.60;Хоть многие боги почитаются на Летних Островах, особое благоговение проявляется Богу и Богине любви, красоты и плодородия. Союз мужчин и женщин является священным для этих божеств: объединившись в этом акте поклонения, как считают островитяне, мужчины и женщины воздают молитву богам, которые их создали. Будь они богаты или бедны, мужчины или женщины, благородного происхождения или низкого, все летоостровитяне должны жить какое-то время в храмах любви, которыми усеяны острова, делясь своим телом с любым, кто мог бы их пожелать.;x;;;
EVTOPTAessos.60;Мое время пришло;x;;;
dwelling_temple_of_love;Проживает в Храме Любви;x;;;
dwelling_temple_of_love_desc;Все летоостровитянее некоторое время живут в Храмах Любви, разбросанных по островам, разделяя свои тела со всеми, кто может их пожелать.;x;;;
EVTOPTCessos.61;Я не стану осквернять себя подобным;x;;;
EVTOPTAessos.61;М[From.GetOyaOy] [From.GetRootRelation] [From.GetTitledFirstName] проведет своё время в храме;x;;;
EVTOPTBessos.61;Мои родственники не будут так предлагать себя;x;;;
EVTDESCessos.64;[From.GetRootRelation] [From.GetTitledFirstName] закончил[From.GetEndA] своё время пребывания в Храме Любви, когда [From.GetHerHis] тело предлагалось любому, кто пожелает. [From.GetSheHeCap] считается красив[From.GetOyYm], сострадательн[From.GetOyYm] и достаточно умел[From.GetOyYm], чтобы стать жрецом. [From.GetSheHeCap] приобретёт много уважения, поскольку здесь предоставление плотского удовольствия считается искусством, достойным уважения, как музыка, скульптура или танец.;x;;;
EVTOPTAessos.64;Очень хорошо;x;;;
love_priest;Жр[___ец] Любви;x;;;
love_priest_desc;Этот персонаж является жрецом бога и богини любви, красоты и плодородия Летних Островов. На Летних Островах этих жрецов и жриц очень уважают, потому что здесь плотские удовольствия считаются искусством, достойным уважения как музыка, скульптура или танец.;x;;;
EVTDESCessos.65;Ваше годовое пребывание в Храме Любви, где вы предлагали свое тело всем желающим, подошло к концу. Вы вернулись искусным любовником и лучше стали понимать богов;x;;;
EVTOPTAessos.65;Я многое теперь понимаю;x;;;
EVTDESCessos.66;[From.GetRootRelation] [From.GetTitledFirstName] верну[From.GetLasLsya] из годового пребывания в Храме Любви, где [From.GetHerHis] тело предлагалось всем, кто только пожелает. [From.GetSheHeCap] верну[From.GetLasLsya] искусн[From.GetOyYm] любовни[From.GetTseyKom] и лучше стал[From.GetEndA] понимать богов.;x;;;
EVTDESCessos.58;Мы, Наатийцы, vирные kюди, сообщаем морякам - Мы не будем сражаться за защиту наших домов и людей. Потому что Наатийцы не убивают даже зверей в полях и лесах, мы едим фрукты, а не мясо, и занимаемся музыкой, а не войной.;x;;;
EVTOPTAessos.58;Моя война необходима, несмотря на эти убеждения;x;;;
EVTDESCESSOS100;Во время плавания в холодных северных водах Студеного Моря в небе было видно странное зрелище, синие и зеленые мерцающие огни в небе. Они говорят, что это демоническая матерь ледяных гигантов танцевала в ночи, заманивая людей на север к их гибели...;x;;;
EVTOPTAESSOS100;Настоящее чудо;x;;;
EVTOPTBESSOS100;Это должен быть северный проход на дальнюю сторону мира!;x;;;
TOOLTIPessos.100;Вы хотите плыть далеко на север, в поисках прохода через лед...;x;;;
EVTDESCESSOS101;В течение многих дней вы плыли прямо на север, сквозь ревущие ветра, замёрзшие моря и ледяные горы. Однако, вы не смогли укрыться в замёрзших морях и снова вернулись на юг, наполовину замерзшие и сильно закалённые, но, к счастью, всё ещё живые.;x;;;
EVTOPTAESSOS101;Впрочем, какое путешествие...;x;;;
EVTDESCESSOS102;В течение многих дней вы плыли прямо на север, сквозь ревущие ветра, замёрзшие моря и ледяные горы. Метели не утихают, и сами горы по ночам воют как безумные. В конечном счёте, вы осознаете, что потерялись, и многие из команды гибнут от холода. Огромный, холодный, суровый океан требует ваш корабль...;x;;;
EVTOPTAESSOS102;Это была плохая идея;x;;;
EVTDESCESSOS103;Ночью вы плыли по Студёному морю, когда из-за горизонта вылетела большая тварь. Кажется, она создана из живого льда, с глазами бледно-голубого кристалла и огромными полупрозрачными крыльями, сквозь которые можно проглядывать луну и звёзды, когда она плывёт по небу. Это Ледяной Дракон! Колоссальный зверь, во много раз превышающий обычного дракона, собирается утопить ваш корабль!;x;;;
EVTOPTAESSOS103;Мужи, готовьтесь к битве!;x;;;
TOOLTIPessos.103DEFEATED;Ледяной Дракон калечит вас и ваш отряд;x;;;
TOOLTIPessos.103WINS;Ледяной Дракон убит;x;;;
EVTDESCESSOS104;Зверь встречает корабль не пламенем, а выдыхает ледяной холод,  настолько ужасный, что у многих людей останавливаются сердца. Дракон слишком силен, корабль в величайшей опасности...;x;;;
EVTOPTAESSOS104;Что это за существо?!;x;;;
EVTDESCESSOS105;Зверь встречает корабль не пламенем, а выдыхает ледяной холод,  настолько ужасный, что у многих людей замирают сердца. Однако, когда он снова готовится атаковать, вы замечаете пятно в шее и наносите туда свой удар. Дракон убит, его труп тает в море.;x;;;
EVTOPTAESSOS105;Это было близко;x;;;
EVTDESCESSOS103_btw;Ночью вы охотились в земле [Root.Location.GetName], когда из-за горизонта вылетела большая тварь. Кажется, она создана из живого льда, с глазами бледно-голубого кристалла и огромными полупрозрачными крыльями, сквозь которые просвечивают луна и звёзды, когда она плывёт по небу. Это Ледяной Дракон! Колоссальный зверь, во много раз превышающий обычного дракона, собирается утопить ваш корабль!;x;;;
EVTDESCESSOS104_btw;Зверь встречает корабль не пламенем, а выдыхает ледяной холод,  настолько ужасный, что замораживает заживо многих людей за считанные мгновения. Вы и ваши люди в большой опасности...;x;;;
EVTDESCESSOS105_btw;Зверь встречает корабль не пламенем, а выдыхает ледяной холод,  настолько ужасный, что замораживает заживо многих людей за считанные мгновения. Однако, когда он снова готовится атаковать, вы обнаруживаете пятно на его шее и наносите в него удар. Дракон убит, его труп тает на земле.;x;;;
EVTDESCessos.106;Жемчужно-Белые Императоры жили давно и производили наследников до момента своей коронации, так как после они жертвовали свой корень мужества во благо служения империи как Божественные Императоры. Как недавно коронаванный Божественный Император, должен ли я следовать их примеру?;x;;;
EVTOPTAessos.106;Я посвящу себя империи и моему народу.;x;;;
EVTOPTBessos.106;Ха!;x;;;
EVTDESCessos.107;Хоть миллионы людей поклонялись Божественному Императору И-Ти и падали ниц перед ними всякий раз, когда он появлялся, императорский приказ простирается не дальше стен столицы. Сто князей империи правят своими собственными царствами как им заблагорассудится, как это делают разбойники, короли-жрецы, колдуны, полководцы и имперские генералы и сборщики налогов за пределами своих владений. Один из таких военачальников по имени [From.GetFirstNameWithDynasty] разрастается на ваших землях, увеличивая власть за ваш счёт!;x;;;
EVTOPTAessos.107;Этот разбойник не свергнет меня;x;;;
EVTDESCessos.108;Хоть миллионы людей поклонялись Божественному Императору И-Ти и падали ниц перед ними всякий раз, когда он появлялся, императорский приказ простирается не дальше стен столицы. Сто князей империи правят своими собственными царствами как им заблагорассудится, как это делают разбойники, короли-жрецы, колдуны, полководцы и имперские генералы и сборщики налогов за пределами своих владений. Один из таких военачальников по имени [FromFrom.GetFirstNameWithDynasty] разрастается на имперских землях, увеличивая власть за их счёт!;x;;;
EVTOPTAessos.108;Власть Императора действительно слаба;x;;;
EVTDESCessos.109;Во время плавания вдоль могучего Ройна вода начинает рябить. Внезапно водная гладь разделяется, показывается гигантская рогатая черепаха, больше чем ваш корабль, и издает вопль куда громче, чем любой боевой рог.;x;;;
EVTOPTAessos.109;Поистине, впечатляющее зрелище.;x;;;
EVTDESCessos.110;О землях, что лежат за пределами Пяти Крепостей, мы знаем мало. Легенды и ложь - это все, что доходит до нас из тех далеких мест. Мы слышим о местах, где люди подобно орлам парят на кожаных крыльях, о городах, возведенных из костей, о расе бескровных людей, живущих подле Иссохшей Бездны. До нас доходят слухи о Серой Пустоши и ее песках-людоедах, а также о Шрайках, живущих там полулюдях с зеленой чешуйчатой кожей и ядовитой слюной. Действительно ли это люди-ящеры или же люди, одетые в шкуры ящеров? Или они не более чем басни, грумкины и снарки восточных пустынь?;x;;;
EVTOPTAessos.110;Налётчики из Серой Пустоши часто атакуют Пять Крепостей;x;;;
TOOLTIPessos.110;Банда рейдеров Серых кланов атакует Пять Крепостей\n;x;;;
shadowland_desc;Вторжение Края Теней;x;;;
shadowland_invasion_desc;Странные люди Края Теней часто поднимаются и атакуют более богатые земли недалеко от границ их тёмного дома;x;;;
WAR_NAME_SHADOWLAND_INVASION;$CLAIMANT$ $ORDER$ Вторжение $SECOND$;x;;;
EVTDESCessos.115;Вы плывете в море к востоку от Иббена и приплываете на Тысячу Островов. Эти острова - разбросанные в море мрачные и ветреные скалы. Некоторые считают, что это остатки утонувшего королевства, здания которого были затоплены поднявшимся морем тысячи лет назад. Рыба, пойманная здесь, странно уродливая, с горьким и неприятным вкусом. Когда вы проходите мимо одного острова, вы замечаете на его пляже несколько туземцев. Говорят, что люди, живущие на Тысячах Островах, являются ксенофобами, враждебными незнакомцам.;x;;;
EVTOPTAessos.115;Оставить их, несколько моряков высадились на острове для наблюдений;x;;;
EVTOPTBessos.115;Давайте высадимся на берег и изучим!;x;;;
TOOLTIPessos.115;Вы высаживаетесь на остров, чтобы исследовать туземцев...;x;;;
EVTDESCessos.116;Когда вы подходите ближе, вы видите, что туземцы лысые, с кожей с зеленым оттенком, и что у женщин заостренные зубы. Вы пытаетесь их приветствовать, но вскоре они начинают возбуждаться и агрессивно кричать на своём языке. Вы пытаетесь успокоить их, но вскоре они начинают атаку!;x;;;
