#CODE;ENGLISH;x
b_greymund;Серое Ущелье;x
c_redfort;Красная Крепость;x
b_redfort;Красная Крепость;x
b_horton;Хортон;x
b_daynsquarry;Дэйнскворри;x
b_daynsfort;Дэйнсфорт;x
b_crayne_rock;Утёс Крайни;x
c_ninestars;Девять Звезд;x
b_ninestars;Девять Звезд;x
b_barlebury;Барлбури;x
b_barleford;Барлбури;x
d_eastweald;Восточная пустыня;x
c_upcliff;Апклифф;x
b_the_seas_watcher;Морской страж;x
b_grinport;Гринпорт;x
c_longbow_hall;Длинный Лук;x
b_longbow_hall;Длинный Лук;x
b_fletcham;Флэтчам;x
b_hunters_point;Земли Хантеров;x
d_ironoaks;Железный Дуб;x
c_ironoaks;Железный Дуб;x
b_ironoaks_castle;Замок Железный Дуб;x
b_wayncroft;Вейнкрофт;x
b_timberton;Тимбертон;x
b_waynford_watch;Вэйнфорд;x
c_oldanchor;Старый Якорь;x
b_oldanchor;Старый Якорь;x
b_melford;Мелфорд;x
b_grellport;Порт Грелл;x
d_runestone;Рунный Камень;x
c_runestone;Рунный Камень;x
b_runestone;Рунный Камень;x
b_dutton;Даттон;x
b_yohnston;Йохнстон;x
b_bronzeguard;Бронзовая стража;x
b_falcon_tower;Соколиная башня;x
b_andleton;Эндлтон;x
d_gulltown;Чаячий город;x
c_gulltown;Чаячий город;x
b_grafton_keep;Крепость Графтон;x
b_gulltown;Чаячий город;x
b_gull_tower;Чаячья башня;x
b_valeresk;Валерэск;x
b_titans_town;Чаячий Замок;x
c_ruthermont;Резермонт;x
b_starfish_spire;Звезды Шпиля;x
b_traddleton;Траддлтон;x
b_lambury;Ламбури;x
b_hethleham;Хетлхэм;x
c_wickenden;Викенден;x
b_wickenden;Замок Викенден;x
b_candleton;Кендлтон;x
b_beesbury;Бисбури;x
c_crabs_shore;Побережье Крабов;x
b_artysfort;Форт Артиса;x
b_shorston;Шорстон;x
b_shelton;Шелтон;x
d_wickenden;Викенден;x
b_godsroost;Годсруст;x
b_eaglethorpe;Игелтхорп;x
b_darkmoor;Черное болото;x
b_clifthaven;Клифтхэвен;x
b_falkenham;Фалкенхэм;x
b_faithcliff;Фаитклифт;x
b_swallowcliffe;Свэллоуслифф;x
b_old_anchor;Старый Якорь;x
b_moor_green;Зеленое болото;x
b_clifston;Клифстон;x
b_moonlight;Лунный свет;x
b_crestwalk;Крестволк;x
b_wycliffe;Виклифф;x
b_twostone;Две Скалы;x
b_midlor_town;Город Мидлор;x
title_knight_of_the_bloody_gate;Рыцарь Кровавых Ворот;x
title_knight_of_the_bloody_gate_desc;Кровавые ворота - это ряд каменных зубцов, расположенных вдоль горной дороги, которая ведет в Долину Аррен из Лунных Гор. Рыцарь Ворот - командующий Кровавых Врат. Согласно древнему обычаю, те, кто хочет пройти, должны спросить разрешения у Рыцаря Ворот на проезд.;x
b_sunderland_hall;Сандерленд;x
b_sweetsister_sept;Милой Сестры;x
b_dordon;Дордон;x
b_birchmoor;Березовое болото;x
b_polesworth;Столбы;x
b_biteport_sept;Челюстей;x
b_sunset_keep_sept;Восхода;x
b_coldwater_burn_sept; Стылых Вод;x
b_strongsong_sept;Суровой Песни;x
b_ironoaks_sept;Железного Дуба;x
b_old_anchor_sept;Старого Якоря;x
b_easenhall;Изенхолл;x
b_the_eyrie_sept;Орлиного Гнезда;x
b_hearts_home_sept;Дома Сердец;x
b_gulltown_sept;Чаячего Города;x
b_runestone_sept;Рунного Камня;x
b_redfort_sept;Красной Крепости;x
b_wickenden_sept;Викендена;x
c_sunderland;Сандерленд;x
b_skerry;Риф;x
b_snakewood_sept;Сандерленда;x
c_witch_isle;Ведьмин Остров;x
b_witch_isle;Ведьмин Остров;x
b_merlin_town;Город Кречета;x
b_arwens_point;Вершина Арвена;x
c_griffins_peak;Пик Грифона;x
d_redfort;Красная Крепость;x
c_narrowshade;Узкотенье;x
b_dutton;Даттон;x
b_stonewatch;Каменный дозор;x
b_rocky_hill;Скалистый холм;x
