#CODE;ENGLISH;x
#WARNING: SPOILERS ARE IN THIS FILE;x
EVTDESCaegons_landing.12;[Root.PrimaryTitle.GetFOA], последняя партия военных кораблей для Королевского Флота завершена, наша силы в море сейчас огромны,\n\nВаш покорный слуга,\n[Root.job_treasurer.GetTitledFirstName];x
EVTOPTAaegons_landing.12;Все боятся Королевского Флота;x
expand_red_keep;Расширить Красный Замок;x
expand_red_keep_desc;Красный Замок по-прежнему обладает размером и мощью не подобающей королю, мы можем начать работы по увеличению его размера;x
TOOLTIPKL_expand_red_keep;[Root.job_treasurer.GetTitledFirstName] будет осуществлять надзор за расширением Красного Замка, которое займет несколько лет\n;x
expand_fortifications;Улучшение укреплений Королевской Гавани;x
expand_fortifications_desc;Каждый большой город нуждается в достаточной защите, улучшение стен и башен Королевской Гавани решит эту проблему, и привлечет больше людей в город.;x
TOOLTIPKL_expand_fortifications;[Root.job_treasurer.GetTitledFirstName] будет контролировать улучшение укреплений Королевской Гавани, которое займет несколько лет\n;x
expand_navy;Расширить Королевский Флот;x
expand_navy_desc;Если мы хотим удержать новое Королевство вместе, мы нуждаемся в большом морском флоте. Мы должны посторить новые военные корабли.;x
TOOLTIPKL_expand_navy;[Root.job_treasurer.GetTitledFirstName] будет курировать строительство новых кораблей для Королевского Флота, которое займет несколько лет.\n;x
EVTDESCaegons_landing.13;Орис Баратеон, верный воин Дома Таргариенов, был ключевым командиром в нашем вторжении. Возможно, мы должны вознаградить его, наградив его землями отобранными у Штормового Короля Аргилака и отдать ему в жены дочь бывшего короля?;x
EVTOPTAaegons_landing.13;Да, он был верным слугой;x
EVTOPTBaegons_landing.13;Нет, они должны остаться под управлением старого повелителя;x
create_e_iron_throne;Провозгласить создание Королевства Вестерос;x
create_e_iron_throne_desc;В силу вашей власти, вы можете провозгласить себя Королем Андалов, Ройнаров и Первых Людей, Правителем Семи Королевств и Защитником Государства!;x
create_e_iron_throne_allow;[This.GetTitle] [This.GetFirstNameWithDynasty] долж[This.GetNaEn] контролировать, как минимум, 4 королевства Вестероса.\n;x
create_e_iron_throne_allowKL;[This.GetTitle] [This.GetFirstNameWithDynasty] владеет Королевской Гаванью и имеет претензии на Железный Трон (Королевская Гавань должна существовать)\n;x
EVTOPTHaegons_landing.1;Мои завоевания должны быть остановлены;x
TOOLTIPEVTOPTHaegons_landing.1;Завоевание будет остановлено, и столица будет установлена;x
legitimise_orys_baratheon;Легитимизировать Ориса Баратеона;x
legitimise_orys_baratheon_desc;Легитимизировать вашего единокровного брата и хорошего друга Ориса, его потомки будет наследовать ему;x
TOOLTIPOLDTOWNCROWNLANDS;Королевскую вотчину образуют земли Королевских Земель и Староместа:;x
TOOLTIPOLDTOWNCROWNLANDSEND;Старомест и Драконий Камень.\n;x
TOOLTIPNORMALCROWNLANDS;Королевскую вотчину образуют земли Королевских Земель и Драконьего Камня:;x
TOOLTIPlordship_in_crownlands;[This.GetName],;x
TOOLTIPNORMALCROWNLANDSEND;Королевская Гавань и Драконий Камень.\n;x
EVTDESCroberts_rebellion.21;Дом [Root.GetOnlyDynastyName], хозяева замка Темнолесье, присягают Дому [Root.Liege.GetOnlyDynastyName], возлагая на себя оборону Волчьего леса от нападений Железнорожденных. Наши земли обширны и многие Дома и люди присягнули нам.;x
EVTOPTAroberts_rebellion.21;За Железный Кулак!;x
EVTDESCroberts_rebellion.22;Дом [Root.GetOnlyDynastyName], повелители Дозора в Сероводье, присягают дому [Root.Liege.GetOnlyDynastyName], возлагая на себя оборону Перешейка от лордов юга. Полные скрытых мест и смертельных ловушек, наши болота проглотят наших врагов целиком.;x
EVTOPTAroberts_rebellion.22;За Львоящера!;x
opinion_nominated_heir;Назначенный Наследник;x
EVTDESCdance_of_dragons.1;Мой отец, король Визерис, нарушая все законы и обычаи, пожелал возвести на трон, после своей смерти, мою сестру - Рейниру. Лояльный мне Королевский гвардеец, Кристон Коль, поступил мудро, короновав меня как короля. Рейнира восстала против этого. Теперь, когда Танец Драконов начинается, настало время Верховным Лордам доказать свою верность;x
EVTOPTAdance_of_dragons.1;Огонь и Кровь.;x
EVTDESCdance_of_dragons.2;Мой дорогой отец, король Визерис, умер. Он пожелал, чтобы после него на трон взошла я и стала королевой Семи Королевств. Предатель, лорд-командующий Королевской Гвардии, Кристон Коль, отдал корону моему сводному брату Эйгону. Теперь мне надо вернуть то, что мое по праву.;x
EVTOPTAdance_of_dragons.2;Огонь и Кровь.;x
TOOLTIPdance_of_dragons.2;Если наследник королевы Рейниры - один из ее детей-Веларионов, то это §YНЕ§! приведет к концу игры после её смерти\n;x
EVTDESCdance_of_dragons.3;Было пролито много крови нашей семьи, мой отец Эйгон мертв, Королева Рейнира отправится за ним. Люди называют это противостояние Танцем Драконов, но этому нужно положить конец. Если я смог бы объединить наш род, то все бы это закончилось.;x
tooltipdance_of_dragons.4;Вы послали ворона, предлагая следующие условия:;x
TOOLTIPdance_of_dragons.3A;[This.GetFirstNameWithDynasty] и вы должны вступить в брак, объединив линии Эйгона и Рейниры.\n[This.GetFirstName] будет Верховным Лордом Семи Королевств, с вами, являющейся его супругой, и если позволит возраст, Десницей Короля.\nЖелезный трон отныне примет наследование по мужской линии превородства.;x
EVTOPTAdance_of_dragons.3;Мы должны покончить с этим;x
EVTOPTBdance_of_dragons.3;Я законная Королева!;x
EVTDESCdance_of_dragons.4;[Root.GetTitle] [Root.GetFirstName], я считаю, что это война тянется достаточно долго, и предлагаю мир на следующих условиях: \n [Root.GetFirstNameWithDynasty] и [From.GetFirstNameWithDynasty] вступят в брак, объединив линии Эйгона и Рейниры\n [Root.GetFirstName] будет Верховным Лордом Семи Королевств, а [From.GetFirstName] - его супругой, и если позволит возраст, Десницей Короля.\nЖелезный трон отныне примет наследование по мужской линии превородства.;x
EVTOPTAdance_of_dragons.4;Я согласен, кровопролитие должно быть остановлено.;x
EVTOPTBdance_of_dragons.4;Они не получат мир;x
EVTDESCdance_of_dragons.5;[Root.GetFirstNameWithDynasty], вы сделали мудрое предложение. Мы объединимся узами брака, как только это станет возможно.\n\n Ваш,\n[From.GetTitle] [From.GetFirstNameWithDynasty];x
EVTOPTAdance_of_dragons.5;Наконец-то мир;x
EVTDESCdance_of_dragons.6;[Root.GetFirstNameWithDynasty], боюсь, я не могу принять ваше предложение о мире, предательство должно быть наказано\n\n С уважением,\n[From.GetTitle] [From.GetFirstNameWithDynasty];x
EVTOPTAdance_of_dragons.6;Безумие;x
EVTDESCdance_of_dragons.17;Когда дракон бился с драконом в Танце, королева Рейнира отправила сообшение в Пайк. Ей не нужен Железный Флот в Узком Море, вместо этого она призывает нас совершать набеги и грабить припасы ее врагов в Западных землях.;x
EVTOPTAdance_of_dragons.17;Последний шанс для Железнорожденных разграбить зеленые земли в очередной раз!;x
EVTOPTBdance_of_dragons.17;Дела зеленых людей меня не интересуют;x
TOOLTIPDoDFORFIETDRAGONSTONE;[Root.GetFirstName] долж[Root.GetNaEn] быть лишен[Root.GetEndA] земель на §YДраконьем Камне§!\n;x
TOOLTIPDoDCOGNATIC;§YЖелезный Трон§! теперь будет использовать абсолютное §Yкогнатическое§! первородство, с женщинами, берущими в мужья более молодых родственников\n;x
TOOLTIPDoDAGNATIC;§YЖелезный Трон§! теперь будет использовать абсолютное §Yагнатическое§! Первородство, с мужчинами, берущих в жены любую жену\n;x
EVTTITLEfeast_for_crows.1;Король за Стеной;x
EVTDESCfeast_for_crows.1;Моя война за возвращение престола была фактически проиграна на Черноводной, мои войска были разбиты Ланнистерами и Тиреллами. Все выглядели потерянными, но Р'Глор указал мне путь на Север, где я разбил армию Одичалых угрожавших королевству.\n\nТеперь я занял Твердыню Ночи и готов покорить весь Север... Многие из Горных кланов и другие лорды Севера уже присягнули мне, но многие другие игнорируют меня. Возможно мне стоит признать Джона Сноу, мальчишку и одновременно командира Ночного Дозора, сына Эддарда Старка, законным правителем Винтерфелла, и тогда они увидят свет?;x
EVTOPTAfeast_for_crows.1;Да, он, безусловно, примет такое щедрое предложение.;x
EVTOPTBfeast_for_crows.1;Бастард не может править!;x
TOOLTIPfeast_for_crows.2;должен получить ваше предложение;x
EVTDESCfeast_for_crows.2;Стена теперь моя. С помощью Станниса Баратеона мы отразили нападение одичалых, и теперь я был выбран моими братьями Лордом-Командующим Ночного Дозора. Борьба Станниса за Железный Трон продолжается, и он предлагает мне стать Лордом Винтерфелла...;x
EVTOPTAfeast_for_crows.2;Нет, я дал клятву;x
EVTOPTBfeast_for_crows.2;Да, это то, что я всегда хотел!;x
EVTDESCfeast_for_crows.3;Бастард оказался таким же благородным, как и его отец. Джон Сноу отклонил мое предложение стать Лордом Винтерфелла и всего Севера, предпочитая остаться на Стене.;x
EVTOPTAfeast_for_crows.3;Безумие;x
EVTDESCfeast_for_crows.4;Молодой Джон Сноу принял мое предложение. Очевидно, ему было очень непросто нарушить свою клятву, но все таки он принял мое предложение стать Лордом Винтерфелла.;x
EVTOPTAfeast_for_crows.4;Северяне, безусловно, сплотятся вокруг него;x
CUSTOMTOOLTIPfeast_for_crows.4;Лорды Севера должны сплотиться для поддержания его претензий;x
EVTDESCfeast_for_crows.5;Станнис Баратеон теперь ведет свою войну со Стены, где он сумел убедить Джона Сноу, сына Эддарда Старка, присягнуть ему на верность, как новому Лорду Винтерфелла.;x
EVTOPTAfeast_for_crows.5;Предатель и Клятвопреступник!;x
EVTOPTBfeast_for_crows.5;Он мой истинный Повелитель!;x
EVTOPTCfeast_for_crows.5;Интересно;x
EVTDESCfeast_for_crows.6;Мои поиски Рикона Старка увенчались успехом! Теперь он находится на моем попечении, избавив от хлопот Лорда Мандерли, который теперь безусловно признает короля Станниса.;x
EVTOPTAfeast_for_crows.6;Повлияет ли это на войну?;x
TOOLTIPfeast_for_crows.7;принять присягу лорда Мандерли;x
EVTDESCfeast_for_crows.8;Я послал Давоса Лукового Рыцаря, чтобы найти Рикона Старка, и контрабандист сумел его найти! Сейчас он находится на моем попечении, теперь я наконец могу отомстить Фреям…;x
EVTOPTAfeast_for_crows.8;За Дом Старков!;x
EVTDESCfeast_for_crows.9;Мой способный контрабандист Давос Сиворт был казнен по приказу лорда Мандерли. На самом деле Мандерли избавил меня от клятвы найти Рикона Старка, который якобы был убит Теоном Грейджоем, но это не так!;x
CUSTOMTOOLTIPfeast_for_crows.9;Лорды Севера должны сплотится, чтобы поддержать претензии Рикона Старка на Север.;x
EVTOPTBfeast_for_crows.9;У меня уже есть Лорд Винтерфелла;x
EVTDESCfeast_for_crows.10;Рикон Старк долго считался убитым Теоном Грейджоем, но [From.GetFirstNameWithDynasty] и Лорд Мандерли утверждают, что его нашел и спас контрабандист Давос Сиворт. Они признают его Лордом Винтерфелла.;x
EVTDESCfeast_for_crows.10B;Рикон Старк долго считался убитым Теоном Грейджоем, но [From.GetFirstNameWithDynasty] и Лорд Мандерли утверждают, что его нашел и спас контрабандист Давос Сиворт. Теперь они признают его наследником Лорда Джона Старка.;x
EVTOPTAfeast_for_crows.10;Скорее всего, он самозванец;x
cb_stannis_war_north;;x
WAR_NAME_NORTH;$ORDER$ $CLAIMANT$ Война Севера;x
TOOLTIPfeast_for_crows.3;получит ваш ответ;x
TOOLTIPfeast_for_crows.4;будет сражаться за признание вас Лордом Винтерфелла и Севера;x
d_deep_lake;Север;x
opinion_found_liege_lord;Найти моего Лорда;x
EVTDESCfeast_for_crows.11;[From.GetTitle] [From.GetFirstName] выиграл[From.GetEndA] свою войну и сделал[From.GetEndA] меня Лордом Винтерфелла!;x
EVTDESCfeast_for_crows.11B;[From.GetTitle] [From.GetFirstName] выиграл[From.GetEndA] свою войну и сделал[From.GetEndA] меня Лордом Винтерфелла! [red_priest.GetTitledFirstNameWithDynasty] теперь просит меня, 'Джон. - [red_priest.GetSheHe] стоит так близко, что чувствуется тепло [red_priest.GetHerHis] дыхания. - Только Р'глор является истинным богом. А присяга дереву имеет не больше власти, чем присяга своей обуви. Открой свое сердце свету Владыки. Сожги Чардрева, и прими Винтерфелл как дар Владыки Света.';x
EVTOPTAfeast_for_crows.11;Теперь [From.GetSheHe] долж[From.GetNaEn] отвоевать свой трон;x
EVTOPTBfeast_for_crows.11;У меня нет права, Винтерфелл принадлежит Старым Богам;x
EVTDESCfeast_for_crows.12;[From.GetTitle] [From.GetFirstName] победил[From.GetEndA] в своей войне против Болтонов, и Старки снова стали повелителями Винтерфелла.;x
EVTOPTDfeast_for_crows.5;Это поможет нашему делу;x
EVTDESCfeast_for_crows.7;Меня зовут Рикон Старк!;x
EVTOPTCfeast_for_crows.7;Ко мне Лохматый Песик!;x
opinion_respects;Уважаемо;x
TOOLTIPYOUNGRIFFREINSTATE;Все завоеванные земли должны быть возвращены законным владельцам\n;x
TOOLTIPRIVERRUNTOFREYS;Риверран и все другие земли и титулы, принадлежащие персонажу [From.GetFirstNameWithDynasty], подлежат возврату Дому [This.GetOnlyDynastyName]\n;x
EVTDESCfeast_for_crows.14;Молодой среброволосый воин высадился с войском в Штормовых Землях, утверждая, что он Эйгон, сын Рейгара Таргариена и законный наследник Железного Трона. Я отправил свою дочь Арианну вступить с ним в переговоры, и теперь она отчитывается...;x
EVTOPTAfeast_for_crows.14;Она говорит 'война';x
EVTOPTBfeast_for_crows.14;Она говорит 'дракон';x
EVTDESCfeast_for_crows.15;Болтоны повержены, Север теперь под моей властью. Однако северяне не испытывают особой любви к своему законному королю. Если бы я пожаловал одному из них титул Повелителя Винтерфелла и всего Севера, они конечно более зауважали бы меня...;x
TOOLTIPfeast_for_crows.15;Если вы пожалуете Север одному из северян, в ближайшие 10 дней они присоединиться к вашей борьбе за Железный трон;x
EVTOPTAfeast_for_crows.15;По праву они должны следовать за мной в любом случае.;x
EVTDESCfeast_for_crows.16;Я пожаловал титул Лорда Севера, теперь мы идём на юг отвоевывать мой Железный Трон!;x
EVTOPTAfeast_for_crows.16;Я действительно должен повесить этих предателей;x
EVTDESCfeast_for_crows.200;Я продвигаюсь вперед, чтобы отомстить за моего отца и братьев. Многие из моих побратимов поклялись мне в верности, даже банды одичалых поклялись убивать моих врагов.;x
EVTOPTAfeast_for_crows.200;Зима Близко;x
EVTDESCfeast_for_crows.201;Его Величество, король Станнис, предложил руку Леди Вель, принцессы Одичалых. Она является очень красивой и находчивой женщиной;x
EVTOPTAfeast_for_crows.201;Она будет прекрасной Леди Винтерфелла;x
EVTOPTBfeast_for_crows.201;Старк не может жениться на одичалой;x
TOOLTIPREREFORGEWIDOWSWAILWARAFFC;§YВдовий Плач§! должен быть отдан персонажу §Y[This.GetFirstNameWithDynasty]§!, чтобы перековать его обратно в §YЛед§!\n;x
TOOLTIPBRFORFIETLANDS;[Root.GetFirstName] долж[Root.GetNaEn] быть лишен[Root.GetEndA] всех своих земель\n;x
EVTDESCblackfyre_rebellion.101;[Root.PrimaryTitle.GetFOA], [FromFrom.GetFirstNameWithDynasty] и его союзники разбиты, его надежды вырвать Железный Трон у Таргариенов провалились. Тем не менее, [From.GetFirstName] смог перевезти семью персонажа [FromFrom.GetFirstName] и группу своих сторонников через Узкое Море, где он основал новую компанию наемников под названием 'Золотые Мечи', и он поклялся, что Блэкфайр будет на троне...;x
EVTDESCblackfyre_rebellion.102;[Root.PrimaryTitle.GetFOA], мы конфисковали вашу семейную реликвию, меч Черное Пламя, теперь реликвия ваша.;x
EVTOPTBAblackfyre_rebellion.102;Он никогда не должен был быть подарен ему;x
opinion_restored_stark;Восстановление Старков;x
EVTDESCfeast_for_crows.17;Талли, наконец, были изгнаны из Риверрана силами дома Ланнистеров, это означает, что я могу теперь считаться новым Верховным лордом Речных земель, как обещал мне Железный Трон.;x
EVTDESCfeast_for_crows.18;Проклятые Ланнистеры были смещены с Железного Трона, теперь его займет [From.GetTitle] [From.GetFirstName], законный наследник Дома Баратеонов. До моей службы, [From.GetHerHis] светлость отнял меч, выкованный изо Льда отца, и приказал его перековать обратно в Лед вернуть его Дому Старков.;x
EVTDESCfeast_for_crows.19;[Root.GetFirstNameWithDynasty], я объявляю себя законным наследником Рейгара Таргариена, сына свергнутого короля Эйриса. По праву рождения и крови, а также как последний отпрыск дома Таргариенов, я претендую на Железный Трон и, следовательно, объявляю войну.\n Подпись,\n[From.GetFirstName] из дома Таргариенов, шестой своего имени, Король Андалов, Ройнаров и Первых Людей, Лорд Семи Королевств;x
EVTOPTDaegons_landing.9;Величайшего замка Вестероса достаточно!;x
TOOLTIPHARRENHALCROWNLANDS;Королевская вотчина будет состоять из Королевских Земель и земель Харренхолла:;x
TOOLTIPHARRENHALCROWNLANDSEND;Залив Черноводной, Харренхолл и Драконий Камень.\n;x
EVTDESCfeast_for_crows.20;[From.GetFirstNameWithDynasty] был побежден силами Железного Трона, теперь мы должны открыто напасть на них, если мы хотим достичь нашей цели.;x
EVTDESCbleeding_years.1;Когда Старая Валирия пала в Роке, пришло время Волантиса, первой дочери Валирии, подняться. Мы являемся наследниками Фригольда, и мы вернем все земли, которые были утеряны. Лис и Мир уже склонились, следующий - Тирош.;x
EVTDESCbleeding_years.2;Валирия давно разрушена, но это не останавливает старую знать Волантиса, претендующих на звание наследников Фригольда и законных правителей мира. Они начали вторжение в Тирош после того, как уже подчинили Мир и Лис и, несомненно, пойдут на завоевание всех Вольных Городов. Должен ли я идти против этих самозванцев и уничтожить их с помощью драконьего огня?;x
EVTOPTAbleeding_years.2;Да, только Дракон может править миром;x
EVTOPTBbleeding_years.2;Пусть они дерутся за объедки;x
EVTDESCbleeding_years.3;[Root.GetFirstNameWithDynasty], я, как последний из наследников крови Старой Валирии, не признаю этих волантийских бастардов как наследников Фригольда, и поэтому я помогу вам остановить их несправедливое вторжение в ваши земли.\n\n С уважением,\n[From.GetTitle] [From.GetFirstName] из Дома [From.GetOnlyDynastyName];x
EVTDESCbleeding_years.4;Всем было ясно, что благородная валирийская кровь Волантиса должна наследовать мир как последний осколок Фригольда, поэтому мы начали завоевание Тироша. Тем не менее, [FromFrom.GetFirstNameWithDynasty], последний наездник дракона, вмешался на стороне Тироша, теперь мы должны столкнуться с драконами...;x
EVTOPTAbleeding_years.4;Мы наследуем мир;x
EVTDESCbleeding_years.1;После Рока Старой Валирии настало время возвыситься для Волантиса, первой дочери Валирии. Мы являемся наследниками ее собственности и мы должны вернуть все потерянные земли. Лис и Мир уже пали, теперь пришла очередь Тироша.;x
EVTOPTAbleeding_years.1;Тирош падет.;x
EVTDESCbleeding_years.2;Еще один город был захвачен, кого следующим выберет Император Валирии?;x
EVTOPTAbleeding_years.2;Пентос падет.;x
EVTOPTBbleeding_years.2;Норвос падет.;x
EVTOPTCbleeding_years.2;Квохор падет.;x
EVTOPTDbleeding_years.2;Лорат падет.;x
EVTOPTEbleeding_years.2;Это время для объединения;x
EVTDESCbleeding_years.3;Этого достаточно... на сегодня.;x
EVTDESCbleeding_years.4;Как последние из Драконьих Владык Старой Валирии, триархи Волантиса просят моей помощи в их усилиях по восстановлению империи;x
EVTOPTAbleeding_years.4;Нет, это безумие должно закончиться.;x
EVTOPTBbleeding_years.4;Мы должны построить Новую Валирию.;x
EVTOPTCbleeding_years.4;Их мелкие дрязги меня не интересуют;x
EVTDESCbleeding_years.5;Эйгон Таргариен, последний из Драконьих Владык, согласился помочь нам восстановить Валирийскую Империю;x
EVTDESCbleeding_years.6;Сосланный лиссенийский дворянин прибыл во дворец морского владыки Браавоса, чтобы просить помощи в их борьбе против угнетателей из Волантиса;x
EVTOPTAbleeding_years.6;Предоставьте им наши корабли;x
EVTOPTBbleeding_years.6;Нет, Браавос должен остаться скрытым от остальных.;x
EVTDESCbleeding_years.7;Морской Владыка Браавоса фактически выразил свою поддержку нашему делу;x
EVTTITLEfeast_for_crows.50;Kоролева Миэрина;x
