#CODE;ENGLISH;;;;;;;;;;;;;x
create_e_north_desc;Восстановить титул Короля Севера!;;;;;;;;;;;;;x
create_e_riverlands;Объявить себя Королем Речных Земель;;;;;;;;;;;;;x
create_e_riverlands_desc;Восстановить титул Короля Речных Земель!;;;;;;;;;;;;;x
create_e_vale;Объявить себя королем Долины Аррен;;;;;;;;;;;;;x
create_e_vale_desc;Восстановить титул Короля Долины Аррен!;;;;;;;;;;;;;x
create_e_westerlands;Объявить себя Королем Западных Земель;;;;;;;;;;;;;x
create_e_westerlands_desc;Восстановить титул Короля Западных Земель!;;;;;;;;;;;;;x
create_e_stormlands;Объявить себя Королем Штормовых Земель;;;;;;;;;;;;;x
create_e_stormlands_desc;Восстановить титул Короля Штормовых Земель!;;;;;;;;;;;;;x
create_e_reach;Объявить себя Королем Простора;;;;;;;;;;;;;x
create_e_reach_desc;Восстановить титул Короля Простора!;;;;;;;;;;;;;x
create_e_dorne;Провозгласить независимое королевство Дорн;;;;;;;;;;;;;x
create_e_dorne_desc;Восстановить титул независимого Принца Дорна;;;;;;;;;;;;;x
create_e_iron_isles;Объявить себя Королем Железных Островов;;;;;;;;;;;;;x
create_e_iron_isles_desc;Восстановить титул Короля Железных Островов!;;;;;;;;;;;;;x
EVTDESCdiplomatic.50;Как [Root.GetTitle] земли [Root.PrimaryTitle.GetName], мы имеем титулы, которые больше нет необходимости держать.;;;;;;;;;;;;;x
EVTDESCdiplomatic.50B;Как законн[Root.GetAyaYy] [Root.GetTitle] всех Семи Королевств, я владею титулами, которые больше не нужно удерживать.;;;;;;;;;;;;;x
EVTOPTAdiplomatic.50;Они действительно лишние;;;;;;;;;;;;;x
EVTDESCmega_wars.13;Я поддерживаю моего лорда, однако мои войска ещё не вступали в войну. Мы должны присоединиться к борьбе!;;;;;;;;;;;;;x
EVTOPTAmega_wars.13;Мы победим;;;;;;;;;;;;;x
EVTDESCmega_wars.15;Вашему знаменосцу, известному как [From.GetTitle] [From.GetFirstNameWithDynasty], угрожают внешние враги. Должны ли мы исполнить наш долг как сюзерена и помочь ему?;;;;;;;;;;;;;x
EVTOPTAmega_wars.15;Это мой долг;;;;;;;;;;;;;x
EVTOPTBmega_wars.15;[From.GetSheHeCap] справится;;;;;;;;;;;;;x
EVTDESCmega_wars.16;[Root.GetTitle] [Root.GetFirstNameWithDynasty], видя как вы подверглись нападению со стороны внешних врагов, я почту мой долг перед вами как моего знаменосца и поддержу вас в этой войне.\n\nПодпись, [From.GetTitle] [From.GetFirstName] из Дома [From.GetOnlyDynastyName];;;;;;;;;;;;;x
EVTOPTAmega_wars.16;Это хорошо;;;;;;;;;;;;;x
EVTDESCmega_wars.17;[Root.GetFirstNameWithDynasty], несмотря на то, что вы мой знаменосец, я не могу сейчас помочь вам в вашей борьбе.\n\nПодпись, [From.GetTitle] [From.GetFirstName] из Дома [From.GetOnlyDynastyName];;;;;;;;;;;;;x
EVTOPTAmega_wars.17;Это позорно;;;;;;;;;;;;;x
opinion_failed_to_protect_me;Не может защитить меня;;;;;;;;;;;;;x
opinion_failed_to_protect_bannerman;Не может защитить знаменосца;;;;;;;;;;;;;x
EVTTOOLTIP999900922;Будут призваны к оружию;;;;;;;;;;;;;x
EVTDESC110141;Мы, наконец-то, вернули контроль над восставшим Королевством.;;;;;;;;;;;;;x
EVTOPTA110141;Да, они должны были;;;;;;;;;;;;;x
EVTDESCdynasty.100;В настоящее время я претендую на несуществующий титул, мне нужны подходящие претензии...;;;;;;;;;;;;;x
EVTOPTAdynasty.100;Вот оно!;;;;;;;;;;;;;x
EVTDESCmega_wars.24;[From.PrimaryTitle.GetName] находится в состоянии войны, [From.GetFirstNameWithDynasty] и [FromFrom.GetFirstNameWithDynasty] воюют, и [From.GetFirstNameWithDynasty] ожидает, что мы пополним [From.GetHerHis] армию своими людьми. Что мы будем делать?;;;;;;;;;;;;;x
EVTDESC999900929;Мои войска взяли осажденную столицу Короля! Это принесло нашей стороне большое преимущество.;;;;;;;;;;;;;x
EVTOPTA999900929;Победа близко!;;;;;;;;;;;;;x
EVTDESC999900930;[Root.Capital.GetName] освобождён, надеюсь, это переломный момент.;;;;;;;;;;;;;x
EVTOPTA999900930;Будем надеяться;;;;;;;;;;;;;x
EVTDESC999900931;Королевская столица взята! Теперь-то мы сможем победить?;;;;;;;;;;;;;x
EVTDESC999900932;Мои войска взяли осажденную столицу Короля! Это даст нам большое преимущество.;;;;;;;;;;;;;x
EVTDESC999900933;Столица мятежников взята! Теперь-то мы сможем победить?;;;;;;;;;;;;;x
EVTDESC999900934;Мы освободили город [Root.Capital.GetName], надеюсь, это поворотный момент в войне.;;;;;;;;;;;;;x
EVTDESCmega_wars.25;[Root.GetTitle] [Root.GetFirstName], область находится в состоянии войны, и так как я ваш[From.GetEndA] [From.GetTitle], я требую, чтобы вы предоставили мужчин для поддержки армии.\n\nПодпись,\n[From.GetFirstName] из Дома [From.GetOnlyDynastyName], [From.GetTitle] земли [From.PrimaryTitle.GetName];;;;;;;;;;;;;x
EVTOPTAmega_wars.25;Поддержать Трон;;;;;;;;;;;;;x
EVTOPTBmega_wars.26;Мы должны подождать и посмотреть;;;;;;;;;;;;;x
EVTOPTC999900937;Дело восставших — правое;;;;;;;;;;;;;x
opinion_loyal_to_liege;Поддержать сюзерена;;;;;;;;;;;;;x
EVTDESCmega_wars.36;Презренн[From.GetAyaYy] [From.GetFirstNameWithDynasty] не ответил[From.GetEndA] на мой призыв к оружию и принял[From.GetEndA] сторону противников.;;;;;;;;;;;;;x
EVTOPTAmega_wars.36;Подлые предатели!;;;;;;;;;;;;;x
TOOLTIPcreate_e_north;Титул Лорда Протектора Севера будет упразднен, и Север станет де-юре независимым\n;;;;;;;;;;;;;x
TOOLTIPcreate_e_riverlands;Титул Лорда Протектора Речных Земель будет упразднен, и Речные Земли станут де-юре независимыми\n;;;;;;;;;;;;;x
TOOLTIPcreate_e_vale;Титул Лорда Протектора Долины Аррен будет упразднен, и Долина станет де-юре независимой\n;;;;;;;;;;;;;x
TOOLTIPcreate_e_westerlands;Титул Лорда Протектора Западных Земель будет упразднен, и Западные Земли станут де-юре независимыми\n;;;;;;;;;;;;;x
TOOLTIPcreate_e_reach;Титул Лорда Протектора Простора будет упразднен, и Простор станет де-юре независимым\n;;;;;;;;;;;;;x
TOOLTIPcreate_e_stormlands;Титул Лорда Протектора Штормовых Земель будет упразднен, и Штормовые Земли станут де-юре независимыми\n;;;;;;;;;;;;;x
TOOLTIPcreate_e_dorne;Титул Лорда Протектора Дорна будет упразднен, и Дорн станет де-юре независимым\n;;;;;;;;;;;;;x
TOOLTIPcreate_e_iron_isles;Титул Лорда Протектора Железных Островов будет упразднен, и Железные Острова станут де-юре независимыми\n;;;;;;;;;;;;;x
TOOLTIPbid_for_indep_fail;[Root.GetFirstNameWithDynasty] потеряет свою корону и станет именоваться как Верховный Лорд земли [This.GetName], став де-юре частью государства [From.PrimaryTitle.GetName]\n;;;;;;;;;;;;;x
TOOLTIPdejure_kingdom_EMP_vassal;станет частью государства [Root.PrimaryTitle.GetName]\n;;;;;;;;;;;;;x
join_rebel_leader_1;Выбрать сторону в гражданской войне;;;;;;;;;;;;;x
join_rebel_leader_1_desc;Решить к какой стороне присоединиться в гражданской войне;;;;;;;;;;;;;x
TOOLTIP_join_rebel_leader_A;[This.PrimaryTitle.GetName] НЕ воюет в чужих владениях\n;;;;;;;;;;;;;x
TOOLTIP_join_rebel_leader; или, если [This.GetFirstNameWithDynasty] позволит, присоединиться к ним в гражданской войне\n;;;;;;;;;;;;;x
TOOLTIP_join_emperor;Вам будет представлена возможность поддержать своего господина - [This.GetTitle] [This.GetFirstName];;;;;;;;;;;;;x
join_rebel_leader_2;Выбрать сторону в гражданской войне;;;;;;;;;;;;;x
join_rebel_leader_2_desc;Решить к какой стороне присоединиться в гражданской войне;;;;;;;;;;;;;x
join_rebel_leader_3;Выбрать сторону в гражданской войне;;;;;;;;;;;;;x
join_rebel_leader_3_desc;Решить к какой стороне присоединиться в гражданской войне;;;;;;;;;;;;;x
join_rebel_leader_4;Выбрать сторону в гражданской войне;;;;;;;;;;;;;x
join_rebel_leader_4_desc;Решить к какой стороне присоединиться в гражданской войне;;;;;;;;;;;;;x
join_rebel_leader_5;Выбрать сторону в гражданской войне;;;;;;;;;;;;;x
join_rebel_leader_5_desc;Решить к какой стороне присоединиться в гражданской войне;;;;;;;;;;;;;x
join_rebel_leader_6;Выбрать сторону в гражданской войне;;;;;;;;;;;;;x
join_rebel_leader_6_desc;Решить к какой стороне присоединиться в гражданской войне;;;;;;;;;;;;;x
TOOLTIP_liege_supporting_king;Ваш сюзерен, [Root.Liege.GetTitledFirstNameWithDynastyNoRegnal], §YПОДДЕРЖИВАЕТ§! Трон\n;;;;;;;;;;;;;x
TOOLTIP_liege_neutral;Ваш сюзерен, [Root.Liege.GetTitledFirstNameWithDynastyNoRegnal], §YНЕЙТРАЛЕН§!\n;;;;;;;;;;;;;x
TOOLTIP_liege_against_king;Ваш сюзерен, [Root.Liege.GetTitledFirstNameWithDynastyNoRegnal], §YПРОТИВОСТОИТ§! Трону\n;;;;;;;;;;;;;x
WAR_NAME_claim_iron_throne_ACOK;$ATTACKER$ $ORDER$ Война за Железный Трон;;;;;;;;;;;;;x
CB_NAME_claim_iron_throne_ACOK;Претендовать на Железный Трон;;;;;;;;;;;;;x
EVTDESCmega_wars.31;[Root.GetFirstNameWithDynasty], я считаю справедливой вашу борьбу против Железного Трона. Я желаю встать с оружием в руках рядом с вами.\n\nС уважением,\n[From.GetFirstNameWithDynasty];;;;;;;;;;;;;x
TOOLTIPdejure_kingdom_claim_EMP_success;[Prev.GetFirstNameWithDynasty] потеряет свою корону и будет именоваться Верховным Лордом земли [This.GetName], принеся клятву верности правителю государства [Root.PrimaryTitle.GetName]\n;;;;;;;;;;;;;x
TOOLTIPother_claim_iron_throne_kingdom_SUCCESS;[Root.GetTitledFirstNameWithDynastyNoRegnal] потеряет свою корону и будет именоваться Верховным Лордом земли [This.GetName], принеся клятву верности правителю государства [Root.PrimaryTitle.GetName]\n;;;;;;;;;;;;;x
EVTDESCmega_wars.60;Несмотря на то, что я нахожусь в милости правителя [Root.Host.GetTitledFirstName], мой близкий родственник находится в состоянии войны. А это значит, что [Root.Host.GetSheHe] может сделать со мной всё, что захочет.;;;;;;;;;;;;;x
EVTOPTAmega_wars.60;Будем надеяться, [Root.Host.GetSheHe] милосерд[Root.Host.GetNaEn];;;;;;;;;;;;;x
EVTTOOLTIPmega_wars.61;будет решать, что же делать с вами;;;;;;;;;;;;;x
EVTDESCmega_wars.61;[From.GetFirstNameWithDynasty] находится в моих руках, и к тому же [From.GetSheHe] - близкий родственник наших врагов. Мы по праву можем казнить или оставить [From.GetHerHis] в заложниках как предупреждение нашим противникам.;;;;;;;;;;;;;x
EVTOPTAmega_wars.61;Это не [From.GetHerHis] вина ;;;;;;;;;;;;;x
EVTOPTBmega_wars.61;Посадить в тюрьму;;;;;;;;;;;;;x
EVTOPTCmega_wars.61;Принеси мне [From.GetHerHis] голову!;;;;;;;;;;;;;x
EVTOPTDmega_wars.61;Допросите [From.GetHerHis], пытайте [From.GetHerHis], если необходимо;;;;;;;;;;;;;x
EVTDESCmega_wars.62;[From.GetTitledFirstName], к счастью, не стал[From.GetEndA] меня наказывать за преступления моих родственников;;;;;;;;;;;;;x
EVTOPTAmega_wars.62;Какое облегчение;;;;;;;;;;;;;x
EVTDESCmega_wars.67;[From.GetTitledFirstName] постановил[From.GetEndA], что меня заключат в тюрьму за преступления моих родственников.;;;;;;;;;;;;;x
EVTOPTAmega_wars.67;Это не моя вина!;;;;;;;;;;;;;x
EVTDESCmega_wars.68;[From.GetTitledFirstName] постановил[From.GetEndA], что меня казнят за преступления мои родственников.;;;;;;;;;;;;;x
EVTOPTAmega_wars.68;Я надеюсь, что это того стоит;;;;;;;;;;;;;x
EVTDESCmega_wars.71;[From.GetTitledFirstName] заключает вас в подземелье и решает кое-что выяснить. Они допрашивают вас уже в течение нескольких дней, подвергая ужасным пыткам.;;;;;;;;;;;;;x
EVTOPTAmega_wars.71;Но это не моя вина!;;;;;;;;;;;;;x
EVTDESCmega_wars.69;[FromFrom.GetTitledFirstName] взял[From.GetEndA] в заложники человека, известного как [GetFromRelation] [From.GetFirstName] из-за того, что я выступаю против н[FromFrom.GetHerHis] в войне;;;;;;;;;;;;;x
EVTOPTAmega_wars.69;Как жаль;;;;;;;;;;;;;x
EVTDESCmega_wars.70;[FromFrom.GetTitledFirstName] казнил[From.GetEndA] человека, известного как [GetFromRelation] [From.GetFirstName] за то, что я выступаю против н[FromFrom.GetHerHis] в войне;;;;;;;;;;;;;x
EVTOPTAmega_wars.70;Было ли это нужно?;;;;;;;;;;;;;x
EVTDESCmega_wars.72;Ваш[From.GetEndA] [GetFromRelation] [From.GetFirstName] сильно пострадал[From.GetEndA] за борьбу против человека, известного как [FromFrom.GetTitledFirstName]. Мы получили известие, что [From.GetSheHe] был[From.GetEndA] заперт[From.GetEndA] в подземельях города [FromFrom.Capital.GetName], и там был[From.GetEndA] подвергнут[From.GetEndA] мучительным пыткам и допросам.;;;;;;;;;;;;;x
EVTOPTAmega_wars.72;[FromFrom.GetSheHeCap] пожалеет об этом!;;;;;;;;;;;;;x
EVTDESCmega_wars.73;[From.GetFirstName] [From.GetOnlyDynastyName] был[From.GetEndA] допрошен[From.GetEndA] в подземелье как приказано, с применением всех доступных методов пыток. Крики слышались по всему замку, и через несколько дней [From.GetSheHe] умер[From.GetNoneE] от допроса.;;;;;;;;;;;;;x
EVTOPTAmega_wars.73;[From.GetSheHeCap] и [From.GetHerHis] родственники не должны были выступать против меня!;;;;;;;;;;;;;x
TOOLTIP_liege_emperor;Ваш сюзерен, [Root.Liege.GetTitledFirstNameWithDynastyNoRegnal] - §Y[Root.Liege.GetTitle]§!\n;;;;;;;;;;;;;x
TOOLTIP_liege_rebel_leader;Ваш сюзерен, [Root.Liege.GetTitledFirstNameWithDynastyNoRegnal], - §YЛИДЕР МЯТЕЖНИКОВ§!\n;;;;;;;;;;;;;x
dejure_duchy_claim_desc;§Y$TITLE$§! является де-юре вассалом §Y$CLAIMANT$§!, что может служить достаточным поводом для войны.;;;;;;;;;;;;;x
other_dejure_duchy_claim_desc;§Y$TITLE$§! является де-юре вассалом §Y$CLAIMANT$§!, что может послужить поводом для войны.;;;;;;;;;;;;;x
EVTDESCmega_wars.74;Мы проиграли войну, наши войска были уничтожены, наши замки сожжены. Теперь [FromFrom.GetTitledFirstName] возвышается надо мной и говорит приговор...;;;;;;;;;;;;;x
EVTOPTAmega_wars.74;Будем надеяться, [FromFrom.GetSheHe] милосерд[FromFrom.GetNaEn];;;;;;;;;;;;;x
EVTDESCmega_wars.75;Война выиграна, войска мятежников разгромлены нашими храбрыми сторонниками. [From.GetTitle] [From.GetFirstNameWithDynasty], один из предателей, предстал перед вами, чтобы услышать ваш приговор...;;;;;;;;;;;;;x
EVTOPTAmega_wars.75;Позволить [From.GetHerHim] преклонить колено;;;;;;;;;;;;;x
TOOLTTIPmega_wars.76;[This.GetTitle] [This.GetFirstName] публично признает свою вину и передаст заложников\n;;;;;;;;;;;;;x
TOOLTTIPmega_wars.76KG ;[This.GetTitledFirstNameWithDynastyAndTitleNoRegnal] публично признает свою вину\n;;;;;;;;;;;;;x
EVTOPTBmega_wars.75;Отправить [From.GetHerHis] в темницу;;;;;;;;;;;;;x
TOOLTIPmega_wars.77LIEGE;[This.GetTitle] [This.GetFirstName] окажется в тюрьме\n;;;;;;;;;;;;;x
TOOLTIPmega_wars.77LIEGEREBEL;[This.GetTitle] [This.GetFirstName] окажется в тюрьме\nТак как [This.GetSheHe] в настоящее время не ваш пленник, [This.GetSheHe] может взбунтоваться\n;;;;;;;;;;;;;x
TOOLTIPmega_wars.77LIEGEFLEE;[This.GetTitle] [This.GetFirstName] окажется в тюрьме\nТак как [This.GetSheHe] в настоящее время не ваш пленник, [This.GetSheHe] может бежать\n;;;;;;;;;;;;;x
EVTOPTCmega_wars.75;[From.GetSheHeCap] лишится титула [From.PrimaryTitle.GetName];;;;;;;;;;;;;x
TOOLTIPmega_wars.78LIEGE;[This.GetTitle] [This.GetFirstName] сдаст титул [This.PrimaryTitle.GetName] короне и станет пленни[This.GetTseyKom]\nЭто, вероятно, §Yразочарует§! [This.GetHerHis] ранее лояльных §Yзнаменосцев§!\n;;;;;;;;;;;;;x
TOOLTIPmega_wars.78NONLIEGE;[This.GetTitle] [This.GetFirstName] передаст титул [This.PrimaryTitle.GetName] человеку, известному как [This.Liege.GetTitle] [This.Liege.GetFirstName] [This.Liege.GetOnlyDynastyName] и сдатся в плен\n Это, вероятно, §Yразочарует§! [This.GetHerHis] ранее лояльных §Yзнаменосцев§!\n;;;;;;;;;;;;;x
TOOLTIPmega_wars.78LIEGEREBEL;[This.GetTitle] [This.GetFirstName] прикажет передать титул [This.PrimaryTitle.GetName] Короне и сдатся в плен\nТак как [This.GetSheHe] - не ваш пленник, [This.GetSheHe] может восстать\nЕсли будет принято, это, вероятно, §Yразочарует§! [This.GetHerHis] ранее лояльных §Yзнаменосцев§!\n;;;;;;;;;;;;;x
TOOLTIPmega_wars.78NONLIEGEREBEL;[This.GetTitle] [This.GetFirstName] прикажет передать титул [This.PrimaryTitle.GetName] во власть человека, известного как [This.Liege.GetTitle] [This.Liege.GetFirstName] [This.Liege.GetOnlyDynastyName] и сдатся в плен\nТак как [This.GetSheHe] - не ваш пленник, [This.GetSheHe] может восстать\nЕсли будет принято, это, вероятно, §Yразочарует§! [This.GetHerHis] ранее лояльных §Yзнаменосцев§!\n;;;;;;;;;;;;;x
EVTOPTDmega_wars.75;Я требую [From.GetHerHis] голову, а также все земли Дома [From.GetOnlyDynastyName]!;;;;;;;;;;;;;x
TOOLTIPmega_wars.79LIEGE;[This.GetTitle] [This.GetFirstName] передаст все земли и титулы Короне и лишится головы. Также будут взяты заложники из Дома [This.GetOnlyDynastyName]\nЭто, вероятно, §Yразозлит§! [This.GetHerHis] ранее лояльных §Yзнаменосцев§!\n;;;;;;;;;;;;;x
TOOLTIPmega_wars.79NONLIEGE;[This.GetTitle] [This.GetFirstName] передаст все земли и титулы во власть человека, известного как [This.Liege.GetTitle] [This.Liege.GetFirstName] [This.Liege.GetOnlyDynastyName] и лишиься головы. Также будут взяты заложники из Дома [This.GetOnlyDynastyName]\nЭто, вероятно, §Yразозлит§! [This.GetHerHis] ранее лояльных §Yзнаменосцев§!\n;;;;;;;;;;;;;x
TOOLTIPmega_wars.79LIEGEREBEL;[This.GetTitle] [This.GetFirstName] передаст все земли и титулы во власть человека, известного как [This.Liege.GetTitle] [This.Liege.GetFirstName] [This.Liege.GetOnlyDynastyName] и лишится головы. Также будут взяты заложники из Дома [This.GetOnlyDynastyName]\nТак как [This.GetSheHe] не является вашим пленником, [This.GetSheHe] может взбунтоваться или сбежать\n В случае успеха, это решение §Yразозлит§! [This.GetHerHis] ранее лояльных §Yзнаменосцев§!\n;;;;;;;;;;;;;x
TOOLTIPmega_wars.79NONLIEGEREBEL;[This.GetTitle] [This.GetFirstName] передаст все земли и титулы во власть человека, известного как [This.Liege.GetTitle] [This.Liege.GetFirstName] [This.Liege.GetOnlyDynastyName] и лишится головы. Также будут взяты заложники из Дома [This.GetOnlyDynastyName]\nТак как [This.GetSheHe] не является вашим пленником, [This.GetSheHe] может взбунтоваться или сбежать\nВ случае успеха, это решение §Yразозлит§! [This.GetHerHis] ранее лояльных §Yзнаменосцев§!\n;;;;;;;;;;;;;x
EVTDESCmega_wars.76;[Root.GetFirstNameWithDynasty], [From.GetTitle] решает проявить млосердие, несмотря на ваши предательские действия. Вам было позволено вернуться домой и сохранить за собой титулы. Ваш дом передаст заложников в качестве гарантий мира.\n\nТак решает [From.GetFirstNameoftheHouse], [From.GetRegnalOrdinal] своего имени, [From.GetTitle] земли [From.PrimaryTitle.GetName] и владыка города [From.Capital.GetName], Защитник Государства;;;;;;;;;;;;;x
EVTOPTAmega_wars.76;Милосердие;;;;;;;;;;;;;x
NOSUITABLEHOSTAGE;Поскольку у вас нет родственников, которые могли бы стать заложниками, вы останетесь в заключении;;;;;;;;;;;;;x
EVTDESCmega_wars.77;[Root.GetFirstNameWithDynasty], [From.GetTitle] постановляет, что вы отправитесь в темницу в качестве наказания за вашу измену и останетесь там столько, сколько [From.GetSheHe] пожелает.\n\nТак решает [From.GetFirstNameoftheHouse], [From.GetRegnalOrdinal] своего имени, [From.GetTitle] земли [From.PrimaryTitle.GetName] и владыка города [From.Capital.GetName], Защитник Государства;;;;;;;;;;;;;x
EVTOPTAmega_wars.77;Приговор недоверия;;;;;;;;;;;;;x
EVTDESCmega_wars.78;[Root.GetFirstNameWithDynasty], [From.GetTitle] решает, что вам нельзя доверять хранить мир. Вы лишаетесь титула [Root.PrimaryTitle.GetName], а также будете содержаться под стражей, пока [From.GetHerHis] Светлость не решит вашу дальнейшую судьбу.\n\nТак решает [From.GetFirstNameoftheHouse], [From.GetRegnalOrdinal] своего имени, [From.GetTitle] земли [From.PrimaryTitle.GetName] и владыка города [From.Capital.GetName], Защитник Государства;;;;;;;;;;;;;x
EVTOPTAmega_wars.78;По крайней мере, Дом [Root.GetOnlyDynastyName] не будет уничтожен;;;;;;;;;;;;;x
