midas_touched;Блестящий управляющий;;;;;;;;;;;;;x
midas_touched_desc;Этот человек является блестящим стюардом - деньги у него никогда не кончаются. Отличный выбор в качестве управляющего или наставника для детей, которым суждено стать управленцами.;;;;;;;;;;;;;x
misguided_warrior;Неудавшийся полководец;;;;;;;;;;;;;x
misguided_warrior_desc;Хотя этот человек и обучался военному делу, ему не хватает таланта.;;;;;;;;;;;;;x
tough_soldier;Исполнительный командир;;;;;;;;;;;;;x
tough_soldier_desc;Человек, обученный военному делу и знающий свои обязанности.;;;;;;;;;;;;;x
skilled_tactician;Грамотный полководец;;;;;;;;;;;;;x
skilled_tactician_desc;Этот человек демонстрирует большие способности в военном деле;;;;;;;;;;;;;x
brilliant_strategist;Блестящий стратег;;;;;;;;;;;;;x
brilliant_strategist_desc;Этот человек обладает почти сверхъестественным пониманием военного дела. Он - идеальная кандидатура на должность Мастера над оружием или боевого наставника.;;;;;;;;;;;;;x
DYN1_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Таргариенов, владык Семи Королевств, Королей Андалов, Ройнаров и Первых Людей, Хранителей Земель. Таргариены, один из нескольких валирийских домов, уцелевших после Рока, основали свой замок на острове Драконий Камень за сотню лет до гибели Валирии. Спустя ещё сотню лет после Рока Эйгон Завоеватель начал вторжение в Вестерос, высадившись в устье реки Черноводной, где впоследствии будет основана Королевская Гавань. Используя драконов, Эйгон и его сестры без особых сложностей покорили королевства Вестероса, что положило начало правлению династии Таргариенов. 129 лет спустя они сражались между собой в войне, известной как Танец Драконов, а в 195 г. В.Э. они столкнулись с новой угрозой - Блэкфайрами, незаконнорожденными детьми Эйгона IV. Война между ними продолжалась в течение года и закончилась поражением Блэкфайров, которые были вынуждены бежать в Вольные Города и впоследствии предприняли несколько безуспешных попыток вернуться в Вестерос. Трехсотлетнее правление Таргариенов закончилось свержением и убийством Безумного Короля Эйриса II в результате восстания Роберта Баратеона. Выжить удалось только двоим представителям династии, бежавшим в Вольные города.;;;;;;;;;;;;;x
DYN2_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Баратеонов, первых королей Штормовых Земель, затем – Верховных Лордам Штормовых земель, а вполседствии – королей Вестероса. Первым Штормовым королем был Дюрран I Богоборец, который, согласно легенде, основал Штормовой Предел и женился на Эленее, дочери морского бога и богини ветра. Его преемники расширили королевство до Речных Земель на севере и удерживали их до тех пор, пока король Аррек не уступил их железнорожденным. Во время Завоевания Вестероса король Аргилак Надменный был убит Орисом Баратеоном (по слухам, он являлся незаконнорожденным братом Эйгона Завоевателя). Орис заполучил земли, титул и дочь убитого короля. В 283 г. В.Э. Роберт Баратеон поднял восстание против Таргариенов и одержал победу, став королем Вестероса. После смерти Роберта его братья Станнис и Ренли, дом Старков и дом Грейнджоев подняли восстание против его 'сына' Джоффри.;;;;;;;;;;;;;x
DYN3_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Старков, первых королей Севера, затем – Верховных Лордов и Хранителей Севера. Это древний род Первых Людей, корни которого восходят к Брандону Строителю, основавшему Стену и их родовой замок Винтерфелл. Тысячи лет они были королями Севера, хотя на протяжении веков они сражались за это право с Домом Болтонов. Во время завоевания Вестероса Эйгоном, Торрхен Старк, Король, Преклонивший Колено, присягнул на верность Таргариенам и стал Верховным Лордом и Хранителем Севера. В 283 г. В.Э. Эддард Старк присоединился к восстанию Роберта Баратеона против Безумного Короля, убившего его отца и старшего брата. После восстания Старки верно служили королю Роберту Баратеону вплоть до его смерти в 298 г. В.Э., но когда 'сын' Роберта Джоффри казнил Эддарда Старка, его наследник Робб Старк поднял восстание и провозгласил себя королем Севера. ;;;;;;;;;;;;;x
DYN4_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Ланнистеров, первых королей Утеса, впоследствии – Верховных Лордов и Хранителей Запада. Ланнистеры происходят от Ланна Умного, который изгнал семейство Кастерли с Утёса во времена Века Героев. Они были королями Утёса вплоть до высадки Эйгона, когда они преклонили колено перед Таргариенами. Во время правления слабовольного лорда Титоса влияние и престиж Ланнистеров упали, что привело к восстанию Рейнов и Тарбеков. Его сын Тайвин жестоко расправился с бунтовщиками и вернул Ланнистерам их былую славу. Во время правления Эйриса Тайвин был Десницей Короля, но недолго. Во время восстания Роберта он долгое время не вставал ни на чью сторону, но, узнав о победе Роберта в битве на Трезубце, он занял Королевскую Гавань и передал её Роберту, а впоследствии выдал за него замуж свою дочь Серсею. После смерти Роберта Ланнистеры сражались на стороне короля Джоффри.;;;;;;;;;;;;;x
DYN5_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Арренов, первых королей Горы и Долины, впоследствии – Верховных Лордов Долины и Хранителей Востока. Корни Дома Арренов восходят к андальскому нашествию, когда Артис Аррен сверг последнего из Горных королей и сам стал королем Горы и Долины. С тех пор эти земли стали называться Долиной Аррен. Во время Завоевания Вестероса они подчинились Эйгону и стали Верховными Лордами и Хранителями Востока. Когда Роберт поднял восстание, Джон Аррен поддержал Роберта и Эддарда Старка, которые когда-то были его воспитанниками. Во время восстания он женился на Лизе Талли, впоследствии у них родился сын Роберт, очень слабый и болезненный мальчик. После смерти Джона Аррена в 297 г. В.Э. его жена Лиза вместе со своим сыном вернулась в Орлиное Гнездо и ушла в изоляцию, не принимая участия в Войне Пяти Королей.;;;;;;;;;;;;;x
DYN6_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Мартеллов, принцев Дорна. Мартеллы были одним из самых могущественных дорнийских родов, когда ройнары во главе со своей королевой Нимерией высадились на восточном побережье. Нимерия вышла замуж за лорда Морса Мартелла и они положили начало объединению Дорна под своим правлением, что привело к конфликту с Домом Айронвудов. Эйгону Завоевателю не удалось покорить Дорн, но он был быстро завоеван Молодым Драконом Дейероном I. Впоследствии Дорн был присоединен путем династического брака между Дейроном II и Мирией Мартелл, а также между Мораном Мартеллом и Дейнерис Таргариен. Во время восстания Роберта они сражались на стороне Таргариенов, поскольку принц Рейгар был женат на Элии Мартелл. Благодаря осторожности принца Дорана Мартеллы не принимали участия в Войне Пяти Королей.;;;;;;;;;;;;;x
DYN7_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Гарднеров, королей Простора и Лордов Хайгардена. Согласно легенде, Гарт Зеленорукий был первым представителем династии, правившей Простором. У Гарта было много потомков, поэтому половина Домов Простора, включая Тиреллов и Флорентов, могут проследить свою родословную до него. Во время Завоевания Вестероса королем Простора был Мерн IX. Вместе с королем Лореном I Ланнистером он выступил против Эйегона Завоевателя, но в битве на Пламенном поле они потерпели поражение, когда Эйгон и его сестры выпустили на поле боя своих драконов. Последний король Простора погиб в этой битве, а его стюард Тирелл сдал Хайгарден Эйгону.;;;;;;;;;;;;;x
DYN8_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Хайтауэров, лордов Староместа, Гавани и Высокой Башни, Защитников Цитадели и Знамен Юга. Дом Хайтауэров существовал с незапамятных времён, когда они были мелкими королями, и им удалось выжить и удержать власть, объединяясь с более могущественными Домами и стараясь не слишком часто участвовать в войнах. Когда в Весторос пришли андалы и появилось королевство Простора, Хайтауэры вступили в союз с чужеземцами. Они принимали активное участие в строительстве Цитадели и являются покровителями просвещения и веры. Когда Эйгон Завоеватель подошел к Староместу, Хайтауэры последовали примеру Верховного Септона и подчинились ему. Нынешний лорд Староместа Лейтон Хайтауэр последовал примеру своего сюзерена Мейса Тирелла, поддержав сначала Ренли Баратеона, а затем Джоффри.;;;;;;;;;;;;;x
DYN9_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Хоаров, королей Железных Островов. Дом Хоаров взошёл на Морской Трон путём выборов на вече после пресечения династии Грейайронов. При короле Кхореде Хоаре их держава достигла наивысшего расцвета, когда территории королевства включали западное побережье Вестероса, включая Арбор и Медвежий Остров. Короли, правившие после него, потеряли все свои владения, кроме Железных Островов и побережья Речных Земель. В годы правления Харвина Хардхэнда они снова начали свою экспансию, отвоевав Речные Земли у Штормового Короля Аррека. Его внук Харрен Черный, основавший замок Харренхолл, был последним королем Железных Островов. Харрен Хоар и его сыновья сгорели в Харренхолле, когда его осадил Эйгон Завоеватель со своими драконами, на чем род Хоаров пресекся.;;;;;;;;;;;;;x
DYN10_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Айронвудов, Королевскую Кровь, Стражей Каменного Пути. До вторжения ройнаров Айронвуды были могущественными королями Дорна, и ныне в память о своем былом статусе носят титул "Королевская Кровь". Они были разбиты Домом Мартеллов и королевой Нимерией, после чего стали их знаменосцами. Они принимали участие в трёх восстаниях Черного Пламени на стороне Блэкфайров против Мартеллов и Таргариенов. Несмотря на это, они остаются вторым по значимости Домом в Дорне. Нынешний лорд Андерс Айронвуд сохраняет верность принцу Дорану Мартеллу и на данный момент по его поручению собрал и держит в Костяном пути армию.;;;;;;;;;;;;;x
DYN11_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Мандерли, Стражей Белого Ножа, лордов-маршалов Мандера. Тысячу лет назад Мандерли жили на берегах великой реки Мандер, но они были изгнаны оттуда Гарднерами. Они переселились на север, где их приняли Старки. Таким образом, это единственный северный род андальского происхождения. Они стали богатейшим Домом на Севере и самыми могущественными знаменосцами Дома Старков. Нынешний лорд Виман Мандерли поддержал Робба Старка в Войне Пяти Королей.;;;;;;;;;;;;;x
DYN12_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Фреев, Лордов Переправы. Дом Фреев один из самых молодых в Вестеросе, и он появился около шести веков назад, когда его основатель был пожалован землями и титулом. Их замок, Близнецы, расположен очень удачно и позволяет Фреям контролировать переправу через реку. Фреи стали одним из самых богатых и влиятельных домов Трезубца, но большинство других домов смотрят на них как на выскочек. После Завоевания Эйгона Дом Фреев присягнул Дому Талли. Нынешний лорд Уолдер Фрей значительно расширил свой род и вступил в союз с Роббом Старком во время Войны Пяти Королей, но впоследствии предал его, когда король Севера нарушил обещание жениться на одной из его дочерей.;;;;;;;;;;;;;x
DYN13_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Рейнов, Лордов Кастамере. Рейны были одним из самых богатых и могущественных домов Запада, уступая лишь Ланнистерам. Во время правления лорда Титоса Ланнистера дом Рейнов и дом Тарбеков восстали против него. Сын и наследник Титоса Тайвин Ланнистер жестоко подавил это восстание. Замок Кастамере был разрушен, а дом Рейнов полностью уничтожен.;;;;;;;;;;;;;x
DYN14_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Осгреев из Оплота. Дом Осгреев возник за тысячу лет до Завоевания, и во времена правления Гарднеров они были Маршалами Северной Марки. После гибели последнего Гарднера на Пламенном Поле дом Осгреев стал постепенно ослабевать. Лорд Ормонд Осгрей потерял свой замок Холодный Ров, когда он выступил против Мейгора Жестокого в защиту церковного воинства. Во время Восстания Черного Пламени глава дома Осгреев, сир Юстас, поддержал Деймона Блэкфайра. Восстание потерпело неудачу, трое сыновей Юстаса погибли в битве на Краснотравном Поле, а его дочь взята в заложники и впоследствии умерла от болезни. Его жена покончила с собой. Сир Юстас, оставшийся последним представителем рода, женился на леди Роанне Веббер. Дальнейшая судьба дома Осгреев неизвестна, возможно, их род прервался на сире Юстасе.;;;;;;;;;;;;;x
DYN15_DESC;Со счётом $SCORE$ вы $FAILED$ опередили Дом Бейлишей с Перстов, род, происходящий из Долины. Замок дома Бейлишей расположен на самом маленьком из Перстов. Нынешний лорд, Петир Бейлиш, представляет лишь второе поколение Бейлишей как знатного рода. Его дед был безземельным рыцарем, а его отец был лордом, одним из самых мелких и незначительных. Дом был основан дедом Петира, который происходил из Браавоса и прибыл в Долину, чтобы служить дому Корбреев. Пока что ни один представитель дома Бейлишей не отметился чем-либо значительным.;;;;;;;;;;;;;x
title_master_of_the_horse_desc;Эта должность восходит к Веку Героев, и в эпоху, когда лошадь является символом власти, по-прежнему очень важна. Хотя должность обязывает к ежедневной работе на конюшне, большая часть получаемого престижа связана с ответственностью за её содержание в надлежащем виде.;;;;;;;;;;;;;x
EXILE_IMPRISONED_INTERACTION_TITLE;Изгнать/Отправить на Стену;;;;;;;;;;;;;x
EXILE_IMPRISONED_INTERACTION_DESC;Изгнать персонажа [Recipient.GetTitledFirstNameWithDynastyAndTitleNoRegnal] из своих земель. Те из них, которые являются взрослыми мужчинами, оденут Черное.;;;;;;;;;;;;;x
EXILE_IMPRISONED_INTERACTION_LONG_DESC;Персонаж будет сослан и оставлен в живых, а все титулы и богатства конфискуются.;;;;;;;;;;;;;x
EXILE_IMPRISONED_INTERACTION_0;Изгнать персонажа §Y[Recipient.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§! из наших земель.;;;;;;;;;;;;;x
ARRANGE_MARRIAGE_DESC;Вступить в брак с одной из самых завидных потенциальных невест в Вестеросе.;;;;;;;;;;;;;x
ARRANGE_BETROTHAL_DESC;Обручиться с одной из самых завидных потенциальных невест в Вестеросе.;;;;;;;;;;;;;x
EVTDESC1014;Если боги существуют, тогда почему в этом мире столько трудностей и лишений?;;;;;;;;;;;;;x
EVTOPTA1014;Боги знают обо всём и обо всех;;;;;;;;;;;;;x
obj_become_spiritual_title_desc;[This.GetTitledFirstName] желает служить в качестве Мейстера.;;;;;;;;;;;;;x
underhanded_rogue;Харизматичный миротворец;;;;;;;;;;;;;x
EVTDESC4155;Трубадур со своей женой прибыли к нам из Лиса. Репертуар этого дуэта весьма разнообразен: от вульгарной политической сатиры до песен и стихов о куртуазной любви.;;;;;;;;;;;;;x
EVTOPTC4155;Поэзия, очень интересно!;;;;;;;;;;;;;x
EVTOPTD4155;Я надеюсь они знают 'Медведь и Дева!;;;;;;;;;;;;;x
EVTOPTG4155;Я надеюсь они знают 'Времена моей любви!;;;;;;;;;;;;;x
DE_JURE_KINGDOM_DESC_HOLDER_1;§Y$KING$§W текущий лорд, и он де-факто контролирует §Y$PROVINCE$§W.;;;;;;;;;;;;;x
DE_JURE_KINGDOM_DESC_HOLDER_2;§Y$KING$§W текущий лорд, и хотя он де-факто не контролирует §Y$PROVINCE$§W, он по-прежнему имеет право издавать законы, влияющие на провинцию.;;;;;;;;;;;;;x
DE_JURE_DUCHY_DESC_HOLDER_1;§Y$DUKE$§W текущий лорд, и он де-факто контролирует §Y$PROVINCE$§W.;;;;;;;;;;;;;x
DE_JURE_DUCHY_DESC_HOLDER_2;§Y$DUKE$§W текущий лорд, который будет стремиться вернуть контроль над провинцией §Y$PROVINCE$§W.;;;;;;;;;;;;;x
EVTOPTC73001;Эти книги - творение демонов!;;;;;;;;;;;;;x
EVTDESC6224;Я не знаю, что мне делать, когда я слышу свой внутренний голос... Ме нужно поговорить с одним из узников в моей темнице. Когда я слышу его просьбу о помиловании, внутренний голос нашептал мне, что эта просьба была не искренней. Быть может, немного времени на дыбе поможет.;;;;;;;;;;;;;x
EVTOPTA6224;Услышав крик, я чувствую глубокое удовлетворение.;;;;;;;;;;;;;x
EVTDESC6229;Я терпеливо слушаю рыцаря, пока он объяснял мне, почему мир был создан в виде банана. Тут я слышу внутренний голос, который сказал, что не стоит слушать этого дурака, ведь мои глаза доказывают, что мир плоский.;;;;;;;;;;;;;x
voice_of_satan;Голос демонов;;;;;;;;;;;;;x
EVTDESC64080;Моя жена ненадолго удалилась в септу, чтобы собраться с мыслями и обрести душевный покой.;;;;;;;;;;;;;x
EVTDESC2130;М[From.GetOyaOy] маленьк[From.GetAyaIy] [From.GetRootRelation] [From.GetTitledFirstName] всегда хорошо разбира[From.GetLasLsya] в книгах, и проводит всё своё время в окружении жрецов и религиозных людей.;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_0;По всему миру говорят о ваших злодеяниях.;;;;;;;;;;;;;x
DIPLOFLAVOR_INSULT_1;Ваш подлый характер - предмет браавосских пьес.;;;;;;;;;;;;;x
hedonist_desc;Этот человек решил провести жизнь в грехе и распутстве. Боги такое вряд ли одобрят...;;;;;;;;;;;;;x
EVTOPTA4140;Валар Моргулис.;;;;;;;;;;;;;x
COUNTY;Светлость;;;;;;;;;;;;;x
DUCAL;Высш;;;;;;;;;;;;;x
ROYAL;Верховн;;;;;;;;;;;;;x
IMPERIAL;Королевск;;;;;;;;;;;;;x
#true_cognatic_succession;Дорнийский закон наследования;;;;;;;;;;;;;x
ironkingrel;;;;;;;;;;;;;;x
stormkingrel;;;;;;;;;;;;;;x
EVTDESC4060;Сокольничий ожидает меня, так как новая охотничья птица прибыла и ждёт моего осмотра.;;;;;;;;;;;;;x
MAPMODE_DEFACTO_COUNTIES;§YЛорды§!;;;;;;;;;;;;;x
MAPMODE_DEFACTO_COUNTIES_DESC;Эта карта показывает всех лордов.;;;;;;;;;;;;;x
MAPMODE_DEFACTO_DUCHIES;§YГрандлорды§!;;;;;;;;;;;;;x
MAPMODE_DEFACTO_DUCHIES_DESC;Эта карта показывает всех грандлордов.;;;;;;;;;;;;;x
MAPMODE_DEFACTO_KINGDOMS;§YКороли/Верховные Лорды§!;;;;;;;;;;;;;x
MAPMODE_DEFACTO_KINGDOMS_DESC;Эта карта показывает всех Королей и Верховных Лордов.;;;;;;;;;;;;;x
MAPMODE_DUCHIES;§YГрандлордства де-юре§!;;;;;;;;;;;;;x
MAPMODE_DUCHIES_DESC;Эта карта показывает все традиционные (де-юре) грандлордства Вестероса.;;;;;;;;;;;;;x
MAPMODE_KINGDOMS;§YВерховные лордства де-юре§!;;;;;;;;;;;;;x
MAPMODE_KINGDOMS_DESC;Эта карта показывает все традиционные (де-юре) Верховные лордства Вестероса.;;;;;;;;;;;;;x
MAPMODE_EMPIRES;§Yкоролевства/Империи де-юре§!;;;;;;;;;;;;;x
MAPMODE_EMPIRES_DESC;Эта карта показывает все традиционные (де-юре) королевства и империи Вестероса;;;;;;;;;;;;;x
#SEND_GIFT_INTERACTION_TITLE;Личная встреча;;;;;;;;;;;;;x
#SEND_GIFT_INTERACTION_DESC;Встретиться и лично поговорить с перссонажем §Y[Recipient.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§!. На это потребуется несколько дней.;;;;;;;;;;;;;x
#SEND_GIFT_INTERACTION_0;Встретиться и лично поговорить с перссонажем §Y[Recipient.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§!. На это потребуется несколько дней.;;;;;;;;;;;;;x
#SEND_GIFT_INTERACTION_1;Встретиться и лично поговорить с перссонажем §Y[Recipient.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§!. На это потребуется несколько дней.;;;;;;;;;;;;;x
#SEND_GIFT_INTERACTION_2;Встретиться и лично поговорить с перссонажем §Y[Recipient.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§!. На это потребуется несколько дней.;;;;;;;;;;;;;x
#SEND_GIFT_INTERACTION_4;Встретиться и лично поговорить с перссонажем §Y[Recipient.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§!. На это потребуется несколько дней.;;;;;;;;;;;;;x
#SEND_GIFT_INTERACTION_ACCEPT_SETUP;Предложение о встрече принято;;;;;;;;;;;;;x
#SEND_GIFT_INTERACTION_ACCEPT_LOG;§Y[Recipient.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§W встретился с перссонажем §Y[Actor.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§W;;;;;;;;;;;;;x
#SEND_GIFT_INTERACTION_DECLINE_SETUP;Предложение о встрече отклонено;;;;;;;;;;;;;x
#SEND_GIFT_INTERACTION_DECLINE_LOG;§Y[Recipient.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§W отклоняет предложение о встрече со стороны перссонажем §Y[Actor.GetTitledFirstNameWithDynastyAndTitleNoRegnal]§W;;;;;;;;;;;;;x
#SEND_GIFT_INTERACTION_OFFER;[Actor.GetTitledFirstNameWithDynastyAndTitleNoRegnal] предлагает вам встретиться;;;;;;;;;;;;;x
#SEND_GIFT_INTERACTION_LETTER;Приветствуем вас;;;;;;;;;;;;;x
EVTOPTD50006;Отрезать ему его мужское естество и скормить его козлу!;;;;;;;;;;;;;x
EVTDESC50027;Когда [FROM.GetSheHe] слышит мою просьбу, [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] отрезает мне мое мужское естество и скармливает его козлу!;;;;;;;;;;;;;x
EVTOPTA50027;Ааааааргх!;;;;;;;;;;;;;x
the_impaler;Щекотун;;;;;;;;;;;;;x
master_impaler;Мучитель;;;;;;;;;;;;;x
impaler;Палач;;;;;;;;;;;;;x
impaler_desc;Этот развращённый персонаж любит проводить ночи в подземелье, изобретая новые способы пыток несчастных жертв.;;;;;;;;;;;;;x
EVTTOOLTIP72032;Вы одержали победу в поединке.;;;;;;;;;;;;;x
EVTDESC72032;[Root.Liege.GetTitle] [Root.Liege.GetFirstName] ворвался в двери Большого Зала, но было уже поздно останавливать поединок. Все кончено, и вы победили. Вы превзошли [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal].;;;;;;;;;;;;;x
EVTOPTA72032;Этого недостаточно. Я хочу [FromFrom.GetHerHis] крови.;;;;;;;;;;;;;x
EVTOPTB72032;Честь спасена.;;;;;;;;;;;;;x
EVTTOOLTIP72033;Вы одержали победу в поединке и убили своего противника.;;;;;;;;;;;;;x
EVTDESC72033;[Root.Liege.GetTitle] [Root.Liege.GetFirstName] врывается в двери Большого Зала, но [Root.Liege.GetSheHe] опоздал[Root.Liege.GetEndA]. Всё кончено. [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] уже умирает.;;;;;;;;;;;;;x
EVTOPTA72033;И я сделал бы это ещё раз, если бы мог.;;;;;;;;;;;;;x
EVTTOOLTIP72034;проигрывает на поединке.;;;;;;;;;;;;;x
EVTDESC72034;[Root.Liege.GetTitle] [Root.Liege.GetFirstName] врывается в двери Большого Зала, но [Root.Liege.GetSheHe] опоздал[Root.Liege.GetEndA]. Поединок уже закончился, и [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] побеждает.;;;;;;;;;;;;;x
EVTOPTA72034;Это ещё не конец.;;;;;;;;;;;;;x
EVTTOOLTIP72035;становится свидетелем поединка;;;;;;;;;;;;;x
EVTDESC72035;Вы услышали звуки боя, доносящиеся из Большого Зала. Вы промчались мимо ваших гостей и ворвались в двери Большого Зала, но было уже поздно. [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] наставляет на персонажа, известного как [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] острие своего меча, их поединок уже закончился.;;;;;;;;;;;;;x
EVTOPTA72035;Немедленно прекратите это безумие, вам приказывает [Root.GetTitle]!;;;;;;;;;;;;;x
EVTTOOLTIP72036;становится свидетелем кровопролития;;;;;;;;;;;;;x
EVTDESC72036;Вы услышали звуки боя, доносящиеся из Большого Зала. Вы промчались мимо ваших гостей и ворвались в двери Большого Зала, но было уже поздно. [FromFrom.GetTitledFirstNameWithDynastyAndTitleNoRegnal] умирает, [From.GetTitledFirstNameWithDynastyAndTitleNoRegnal] возвышался над [FromFrom.GetHerHis] телом, и кровь капала с [From.GetHerHis] меча.;;;;;;;;;;;;;x
EVTOPTA72036;Убийца! Как ты смеешь проливать кровь в стенах моего замка?;;;;;;;;;;;;;x
CHAR_RELATION_BASTARD_DYNASTY;§Y$NAME$§! - бастард или отверженный член вашей династии;;;;;;;;;;;;;x
EVTDESC1910;Я желаю узнать, существуют ли боги? Быть может, [Root.Guardian.GetFullName] знает?;;;;;;;;;;;;;x
EVTTOOLTIP38210;[Root.Guardian.GetTitledFirstName] спрошён о существовании богов;;;;;;;;;;;;;x
EVTDESC38210;[From.GetFirstName] спрашивает, существуют ли боги;;;;;;;;;;;;;x
EVTOPTB38210;Конечно же да, [From.GetFirstName], давай я расскажу тебе о них;;;;;;;;;;;;;x
EVTDESC73002;Местный септон хочет почтить чудо, сотворенное местным святым. Они считают, что финансовые тяготы этого должны лечь на Ваши плечи.;;;;;;;;;;;;;x
EVTDESC70004;Турнир заканчивается. я показывал на нём раз за разом, что я превосходный боец и, даже если я не выиграл, я покрыл себя славой с ног до головы.;;;;;;;;;;;;;x
EVTDESC70005;Турнир закончился, и мне не удалось показать себя с лучшей стороны. Несмотря на то, что я одержал несколько побед в начале, впоследствии я проиграл и выбыл из турнира.;;;;;;;;;;;;;x
EVTDESC70006;Турнир заканчивается, и я был побеждён в ранних раундах. Люди до сих пор со смехом обсуждают мое падение с лошади.;;;;;;;;;;;;;x
EVTOPTA70000;Это шанс доказать, что чего-то стоишь;;;;;;;;;;;;;x
EVTDESC3242;Истинная скромность смиряет человека даже против его воли. Скромный человек подчиняется богам, даже если ему не нравится личность Верховного Септона.;;;;;;;;;;;;;x
EVTOPTA3242;Проявить смирение.;;;;;;;;;;;;;x
EVTNAME39101;Сыны Воина;;;;;;;;;;;;;x
EVTDESC39101;Хотя этот орден был распущен Джейхерисом I, [ThePope.GetTitledFirstName] отменяет закон, запрещающий существование ордена, что позволит благочестивым правителям обращаться к их помощи. Впрочем, они не будут сражаться против приверженцев веры в Семерых.;;;;;;;;;;;;;x
EVTOPTA39200;Пошлите эмиссара с деньгами;;;;;;;;;;;;;x
EVTDESC39201;Ваша праведная борьба против нечестивцев не осталась незамеченной. К вам прибыл посланник с денежным вспомоществованием.;;;;;;;;;;;;;x
EVTOPTA39201;Благодарю вас!;;;;;;;;;;;;;x
EVTDESC39210;Один из лучших детей наших богов был обвинён в убийстве королевской особы. Это очень нехорошо. Церковь позволит ему искупить этот грех.;;;;;;;;;;;;;x
EVTOPTA39211;Я преклоняю колено.;;;;;;;;;;;;;x
EVTOPTA39213;Да рассудят [From.GetHerHis] боги по справедливости...;;;;;;;;;;;;;x
