#CODE;ENGLISH;x
b_peckledontown;Бриксворт;x
b_peckledonsept;Западные Рубежи;x
b_peckledon;Пеклдон;x
b_payne_halltowntwo;Город Седрика;x
b_payne_halltown;Пять Вершин;x
b_payne_hallsept;Пейхолла;x
b_payne_hall;Пейнхолл;x
b_oxcrosscastletwo;Окскросс;x
b_oxcross;Оксфорт;x
b_nunns_deep;Пещеры Нанн;x
b_myatttowntwo;Винкертон;x
b_myatttown;Майаттон;x
b_myattsept;Майатта;x
b_myatt;Майатт;x
b_maunhilltowntwo;Места Ланна;x
b_maunhilltownthree;Вестерхэм;x
b_maunhilltownsept;Маунхилла;x
b_maunhilltown;Порт Вестер;x
b_maunhillsept;Герберт;x
b_maunhill;Маунхилл;x
b_lonmonttown;Прент;x
b_lonmontsept;Лонмонта;x
b_lonmont;Лонмонт;x
b_lannisporttwo;Золотой Курган;x
b_lannisportthree;Золотая Лощина;x
b_lannisportsept;Ланниспорта;x
b_lannisportone;Ланниспорт;x
b_lannisportfour;Кэдшоу;x
b_lannisport;Южные Врата;x
b_shawforth;Шоуфорт;x
b_kaycetowntwo;Кайс;x
b_kaycetownsept;Кайса;x
b_kaycetown;Мокбеггар;x
b_kaycesept;Кайс;x
b_kayce;Кайс;x
b_hornvaletowntwo;Хорграсп;x
b_hornvaletown;Лакенхит;x
b_hornvalesept;Грассхир;x
b_hornvale;Хорнваль;x
b_hawthorntowntwo;Травяной город;x
b_hawthorntown;Броутон;x
b_hawthornsept;Хоупхилл;x
b_hawthorn;Хоторн;x
b_halton;Халтон;x
b_greenmontcastletwo;Смоллмон;x
b_greenmontcastletown;Синий город;x
b_greenmont;Гринмонт;x
b_greenfieldtowntwo;Фиелдвью;x
b_greenfieldtown;Кимптон;x
b_greenfieldsept;Хемпстид;x
b_greenfield;Гринфилд;x
b_golend_toothcastle;Вествик;x
b_goldshiretowntwo;Голдхилл;x
b_goldshiretown;Минтин;x
b_goldshiresept;Вествуд;x
b_goldshire;Голдшир;x
b_golden_toothtown;Люктаун;x
b_golden_toothsept;Золотой Зуб;x
b_golden_toothcastle;Зуб;x
b_golden_tooth;Золотой Зуб;x
b_glitterdaletowntwo;Битаун;x
b_glitterdaletownthree;Нектар;x
b_glitterdaletown;Голдвик;x
b_glitterdale;Глиттердэйл;x
b_feastfires;Пировы Огни;x
b_fangtowertowntwo;Порт клыка;x
b_fangtowertown;Килнвик;x
b_fangtowersept;Семь клыков;x
b_fangtower;Башня клыка;x
b_falwelltowntwo;Флэнг;x
b_falwelltown;Дигсвелл;x
b_falwellsept;Фолвелл;x
b_falwell;Фолвелл;x
b_fair_isletown;Вествуд;x
b_fair_isle;Светлый замок;x
b_fair_keep;Корабельный дозор;x
b_drox_castletwo;Добрые ворота;x
b_drox_castletown;Грубые ворота;x
b_drox_castlesept;Благодатная Вершина;x
b_drox_castle;Дроксов Замок;x
b_deep_dentown;Киворт;x
b_deep_densept;Глубокая;x
b_deep_dencastletwo;Глубокий Замок;x
b_deep_den;Глубокие Копи;x
b_crakehalltowntwo;Сэмолтон;x
b_crakehalltownthree;Крейкпорт;x
b_crakehalltown;Энвилс;x
b_crakehallsept;Крейкхолл;x
b_crakehall;Крейкхолл;x
b_cornfieldtowntwo;Малбартон;x
b_cornfieldtown;Клэверинг;x
b_cornfieldsept;Корнфилд;x
b_cornfield;Нива;x
b_casterly_rocktown;Брайтуолл;x
b_casterly_rocksept;Зал Героев;x
b_casterly_rock;Утес Кастерли;x
b_castameretwon;Баруэлл;x
b_castameretowntwo;Кастамерертон;x
b_castameretown;Хидденборроу;x
b_castameresept;Кастамере;x
b_castamere;Кастамере;x
b_brent_brooktown;Бруклин;x
b_brent_brook;Брентов Ручей;x
b_baneforttown;Золотая Кайла;x
b_banefort;Погибельная крепость;x
b_ashemarktowntwo;Эштон;x
b_ashemarktown;Черный Пес;x
b_ashemarksept;Эшмарк;x
b_ashemark;Эшмарк;x
title_commander_city_watch_lannisport_desc;Порядок в Ланниспорте поддерживается городской стражей, известной своей выучкой и дисциплиной, чем она выгодно отличается от стражи Королевской Гавани или Староместа. Командующий стражей должен быть лучшим из лучших.;x
title_commander_city_watch_lannisport;Командующий городской стражей Ланниспорта;x
b_fair_isle_sept;Светлого острова;x
b_hornvale_sept;Хорнваля;x
b_deep_den_sept;Глубокой норы;x
b_riverspring_sept;Ключей;x
b_peckledon_sept;Пеклдона;x
b_bowgreave;Боугрейв;x
b_brinscall;Бринскол;x
b_cloughfold;Клоугфорд;x
b_parbold;Парболд;x
b_lostock_hall;Лостокхолл;x
b_gisburn;Гисбурн;x
b_chollerford;Чоллерфорд;x
b_blanchland;Земля Бранча;x
b_broxfield;Броксфилд;x
b_pegswood;Пегсвуд;x
b_cinderhope;Чиндерхоуп;x
b_tranwell;Транвелл;x
b_simonburn;Симонбурн;x
b_painshawfield;Поле стрраданий;x
b_slaley;Шейли;x
b_plenmeller;Плэнмеллер;x
b_longdowns;Длинный пух;x
b_phillack;Филлэк;x
b_new_downs;Новый пух;x
b_long_rock;Длинная скала;x
b_helstone;Хельстоун;x
b_malpas;Мальпас;x
b_lanlivery;Ленливери;x
b_retallack;Реталлак;x
b_summercourt;Солнечный Двор;x
b_silverwell;Серебряный источник;x
b_slaughterbridge;Убойный мост;x
b_threemilestone;Трехмильный камень;x
d_hornvale;Хорнваль;x
c_moreland;Морленд;x
b_moreland_keep;Крепость Морленд;x
b_moreland;Морленд;x
b_ryehill;Ржаной холм;x
b_kexby;Кексби;x
b_pickhill;Пикхилл;x
b_cubeck;Кабик;x
b_bramhope;Брэмхоп;x
b_horncliffe;Хорнклифф;x
b_fearby;Фирби;x
b_rain_fort;Дождливая Крепость;x
b_heather_field;Вересковое Поле;x
b_algood_hall;Алгудхолл;x
d_fair_isle;Светлый остров;x
b_underhillcastle;Алгудхолл;x
b_underhilltown;Подгород;x
