#CODE;ENGLISH;x
b_conningtower;Башня Коннингтона;x
c_adderdell;Гадючья Лощина;x
b_adderhall;Гадючья Лощина;x
b_antlercliff;Гадючий утес;x
c_crows_nest;Воронье Гнездо;x
b_crows_nest;Воронье Гнездо;x
b_warfield;Поле войны;x
b_greenflight;Гринфлайт;x
d_summerhall;Летнее Поле;x
d_summerhall_adj;Летнее Поле;x
c_summerhall;Летний Замок;x
b_summerhall;Летний Замок;x
b_summersept;Летняя;x
c_gallowsgrey;Серая Виселица;x
b_gallowsgrey;Серая Виселица;x
b_foes_end;Фоусэед;x
b_saltwood;Соленое Дерево;x
c_grandview;Грандвью;x
b_grandview;Грандвью;x
b_lions_rest;Лайонрест;x
b_slumberhall;Чертог Дремоты;x
b_hightop;Хайтоп;x
c_fawnton;Фонтон;x
b_fawnton;Фонтон;x
b_antlerden;Оленьи земли;x
d_dornish_marches;Дорнийские марки;x
c_nightsong;Ночная Песнь;x
b_nightsong;Ночная Песнь;x
b_nightingale;Соловьиный;x
b_dusk_melody;Сумеречный Напев;x
b_nailstone;Найлстон;x
c_drakesgrave;Могила Селезней;x
b_drakesgrave;Могила Селезней;x
b_silversword;Серебряный меч;x
c_poddingfield;Гороховое Поле;x
b_poddingfield;Гороховое Поле;x
b_peapod;Пипод;x
c_blackhaven;Черный Приют;x
b_blackhaven;Черный Приют;x
b_purple_fields;Пурпурные луга;x
b_bonewatch;Боунвоч;x
d_rainwood;Дождливый Лес;x
c_rainwood;Дождливый Лес;x
b_rainwood;Дождливый Лес;x
b_oak_heights;Черная топь;x
b_rainbow_sept;Дождливая;x
b_stagsfield;Оленье поле;x
c_blue_grove;Синяя Роща;x
b_kellington_hall;Келлингтон;x
b_brown_hill;Бурый Холм;x
c_broad_arch;Широкая Арка;x
b_broad_arch;Широкая Арка;x
b_overstone;Закамье;x
c_rain_house;Дождевой Дом;x
b_rain_house;Дождевой Дом;x
b_maelstrom_watch;Стража Водоворота;x
b_mallowbeach;Берег Маллоу;x
d_cape_wrath;Мыс Гнева;x
c_estermont;Эстермонт;x
b_greenstone;Нефрит;x
b_green_sept;Зеленая;x
b_turtlemont;Туртлмонт;x
c_tudbury_hall;Тадбери;x
b_tudbury_hall;Тадбери;x
b_burleigh;Берли;x
c_mistwood;Туманный Лес;x
b_mistwood;Туманный Лес;x
b_blackpath;Темная Тропа;x
b_weeping_town_B;Скорбящий городок;x
b_weeping_tower_B;Скорбящая башня;x
c_weeping_tower;Скорбящая башня;x
b_weeping_town;Скорбящий городок;x
b_weeping_tower;Скорбящая башня;x
b_wailing_keep;Скорбящий замок;x
c_wrathrock;Гневная скала;x
b_wrathrock;Гневная скала;x
b_sunshore_sept;Сансхора;x
b_felwood_sept;Фелвуда;x
b_bronze_sept;Бронзовых Врат;x
b_stonehelm_sept;Каменного Шлема;x
b_haystack_sept;Скирда;x
b_tarth_sept;Тарта;x
b_storms_end_sept; Штормового Предела;x
b_griffins_roost_sept;Грифонья;x
b_galemont_sept;Геймонта;x
b_crows_nest_sept;Вороньего Гнезда;x
b_fawnton_sept;Фонтона;x
b_grandview_sept;Грандвью;x
b_nightsong_sept;Ночной Песни;x
b_blackhaven_sept;Черного Приюта;x
b_rain_house_sept;Дождевого Дома;x
b_rainwood_sept;Дождливого леса;x
b_estermont_sept;Эстермонта;x
b_mistwood_sept;Туманного Леса;x
b_exhall;Эксхолл;x
b_merevale;Меревейл;x
b_lapworth;Лапворт;x
b_oldberrow;Олдбэроу;x
b_croglin;Кроглин;x
b_gilsland;Гилсленд;x
b_blindcrake;Блиндкрейк;x
b_foul_end;Фоулэнд;x
b_budbrooke;Будбрук;x
b_gaydon;Гэйдон;x
b_furnace_end;Фернансенд;x
b_farlam;Фарлам;x
b_blencow;Бленкоу;x
b_middleshaw;Миддлшоу;x
b_smardale;Смардэйл;x
b_ravenglass;Равенгласс;x
b_tebay;Тебай;x
b_skirwith;Скирвит;x
b_longcroft;Лонкрофт;x
b_grinsdale;Гринсдэйл;x
b_haverigg;Хеверигг;x
b_warcop;Варкоп;x
b_underbarrow;Плдкурганье;x
b_sunshore;Солнечный берег;x
b_greenodd;Гринодд;x
b_cark;Карк;x
b_beckfoot;Бекфут;x
b_glenridding;Гленгиддинг;x
b_weeping_sept;Скорбящего Городка;x
b_warkworth;Уокуэрт;x
b_gallowsgrey_sept;Серой Виселицы;x
d_griffins_roost;Грифонов Насест;x
d_parchments;Пергаменты;x
b_morne;Морн;x
b_kings_mountain;Королевская Гора;x
